name;mata-bin-runtime;mata-bin-parsing;mata-bin-mintermization;mata-bin-automata_inclusion_naive;mata-bin-automata_inclusion_antichain;automata-runtime;automata-result;mata-runtime;mata-mataparsing;mata-mataminterm;mata-intersection;mata-inclusion_check;mata-inclusion_check_result;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-intersection;vata-inclusion_check;vata-inclusion_check_result;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-intersection;awali-inclusion_check;awali-inclusion_check_result;mona-runtime;mona-mataparsing;mona-mataminterm;pymata-runtime;pymata-construction;pymata-conversion;pymata-intersection;pymata-inclusion;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-intersection;pyfado-inclusion;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-intersection;pyautomata-lib-inclusion;java-automatalib-runtime;java-automatalib-construction;java-automatalib-intersection;java-automatalib-inclusion_check;java-automatalib-inclusion_result;java-brics-runtime;java-brics-construction;java-brics-intersection;java-brics-inclusion_check;java-brics-inclusion_result
/home/experiments/nfa-bench/benchmarks/email_filter/aut0.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata;ERR;ERR;ERR;ERR;ERR;0.21; NOT EMPTY;0.14; 0.103617; 0.0347546;0.001349309; 2.022e-05; true;0.19; 0.103219; 0.0353864;0.027765818999999997;0.026316520000000003; 0.00341636; true;0.15; 0.104315; 0.0490942;0.0014351390000000002;0.003633972; 0.00215203; true;TO; 0.120796; 0.0355512;0.9; 0.0307; 0.0000; 0.0016; 0.0003;0.83; 0.0276; 0.0111; 0.0165; 0.0004;0.88; 0.0270; 0.0112; 0.0005; 0.0002;1.51;0.16423431700000002;0.040356259; 0.008682929; true;1.16;0.073744203;0.002950955; 0.001668869; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut0.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut41.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata;ERR;ERR;ERR;ERR;ERR;0.23; NOT EMPTY;0.42; 0.341394; 0.0847447;0.000760091; 1.7845e-05; true;0.6; 0.350981; 0.0858513;0.067640741;0.057568509999999996; 0.0458777; true;0.46; 0.37032; 0.0846936;0.0036611740000000005;0.002246486; 0.0176397; true;TO; 0.343491; 0.080454;1.18; 0.1320; 0.0000; 0.0013; 0.0001;1.81; 0.1271; 0.5345; 0.0283; 0.0288;1.03; 0.0802; 0.0439; 0.0005; 0.0002;2.64;0.487928491;0.05302611100000001; 0.07717872; true;1.68;0.083623984;0.0027688300000000003; 0.068948173; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut0.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata;ERR;ERR;ERR;ERR;ERR;0.22; NOT EMPTY;0.41; 0.397218; 0.0550129;0.007706701; 0.0147288; true;0.66; 0.222188; 0.0376765;0.00985052;0.32970215; 0.137974; true;0.45; 0.387448; 0.0553322;0.0009484350000000001;0.016708965; 0.0436942; true;TO; 0.264414; 0.0394508;1.17; 0.1110; 0.0000; 0.0005; 0.0003;1.98; 0.1091; 0.0284; 0.9102; 0.0003;1.15; 0.1087; 0.0165; 0.0009; 0.0004;1.52;0.18681679799999998;0.057036493; 0.019851919; true;0.99;0.038866935;0.005164672; 0.001851462; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut0.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;0.11; 0.0928673; 0.0162432; 0.0021; 0.0011;0.14; NOT EMPTY;0.56; 0.484193; 0.0850799;0.001009897; 5.8395e-05; true;0.63; 0.344956; 0.0846331;0.07117511000000001;0.11101346000000001; 0.013035; true;0.69; 0.515529; 0.125813;0.005987244;0.004649384; 0.0311288; true;TO; 0.484438; 0.0825209;1.25; 0.1940; 0.0000; 0.0015; 0.0002;2.8; 0.1982; 0.6879; 0.8817; 0.0318;1.34; 0.1884; 0.1216; 0.0025; 0.0006;2.45;0.34976866799999995;0.046052537000000004; 0.104998426; true;1.62;0.07509048700000001;0.003846061; 0.075447916; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut0.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut39.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata;0.07; 0.0645688; 0.0126507; 0.0002; 0.0000;0.2; NOT EMPTY;0.3; 0.247592; 0.0606116;2.4589999999999997e-05; 1.8374e-05; true;2.51; 0.255561; 0.0607614;0.04403262;1.2608799000000002; 0.85944; true;0.32; 0.25174; 0.0604045;0.002302789;0.0006514349999999999; 0.00281945; true;TO; 0.252464; 0.0606309;1.07; 0.0894; 0.0000; 0.0001; 0.0000;1.16; 0.0948; 0.0312; 0.0275; 0.0008;1.2; 0.0935; 0.0274; 0.0002; 0.0000;1.43;0.250996735;0.034557323; 0.00864903; true;1.08;0.052227684999999996;0.0031719559999999996; 0.00308462; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut0.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata;ERR;ERR;ERR;ERR;ERR;0.18; NOT EMPTY;0.09; 0.0784321; 0.0174451;0.000153438; 0.000139284; true;0.21; 0.119291; 0.0248676;0.00807066;0.0336044; 0.0291525; true;0.09; 0.0784143; 0.0176671;0.00030983100000000005;0.00072487; 0.00136586; true;TO; 0.121874; 0.0259046;0.73; 0.0280; 0.0000; 0.0001; 0.0001;1.02; 0.0464; 0.0057; 0.0155; 0.0002;1.01; 0.0461; 0.0084; 0.0004; 0.0002;1.32;0.135323017;0.03625765; 0.00857685; true;1.01;0.043022725;0.0023878759999999997; 0.001658477; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut0.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut4.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut12.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata;ERR;ERR;ERR;ERR;ERR;0.19; NOT EMPTY;0.24; 0.192539; 0.0539765;5.984000000000001e-06; 1.7161e-05; true;0.28; 0.191791; 0.0537254;0.046504257;0.000273395; 0.000245947; true;0.25; 0.191532; 0.0530088;0.002452311;0.0006917640000000001; 0.00135029; true;TO; 0.192256; 0.0545411;1.03; 0.0730; 0.0000; 0.0001; 0.0000;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;TO;0.143813268;MISSING;MISSING;MISSING;1.17;0.074725439;0.0036692730000000002; 8.0212E-4; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut0.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut4.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata;ERR;ERR;ERR;ERR;ERR;0.23; NOT EMPTY;0.44; 0.433321; 0.0930144;7.943e-06; 1.8666e-05; true;0.55; 0.347261; 0.0929326;0.09247346000000001;0.000786798; 0.0243608; true;0.46; 0.341045; 0.0917363;0.004845698;0.000785193; 0.0224598; true;TO; 0.428471; 0.0912435;1.26; 0.1396; 0.0000; 0.0000; 0.0000;2.02; 0.1418; 0.8003; 0.0553; 0.0321;1.34; 0.1372; 0.1115; 0.0001; 0.0000;2.36;0.407914483;0.03443145; 0.097066118; true;1.39;0.07843704400000001;0.002886952; 0.062201102; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut0.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut4.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata;ERR;ERR;ERR;ERR;ERR;0.34; NOT EMPTY;2.11; 1.85362; 0.397025;6.344e-06; 2.741e-05; true;2.4; 1.85985; 0.36585;0.27622839999999993;0.002421238; 0.00429843; true;1.42; 1.17281; 0.246195;0.009308984;0.0005650130000000001; 0.00166412; true;TO; 1.96678; 0.368493;1.18; 0.3492; 0.0000; 0.0002; 0.0000;9.81; 0.5904; 8.6583; 0.0473; 0.0007;1.83; 0.6941; 0.2427; 0.0001; 0.0000;3.66;0.572267649;0.206253964; 0.079407791; true;1.83;0.18758748799999997;0.0038492269999999998; 0.00305933; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut0.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;ERR;ERR;ERR;ERR;ERR;0.21; NOT EMPTY;0.34; 0.327171; 0.0597973;6.575e-06; 1.9723e-05; true;0.37; 0.330339; 0.0689281;0.03054452;0.00019515; 0.00330919; true;0.35; 0.291465; 0.0596263;0.001773153;0.000724767; 0.00305128; true;TO; 0.288441; 0.059022;0.93; 0.0678; 0.0000; 0.0000; 0.0000;1.2; 0.1019; 0.0288; 0.0029; 0.0009;0.84; 0.0609; 0.0142; 0.0000; 0.0000;1.71;0.179413406;0.035369518; 0.053816855; true;1.23;0.058160625;0.002626579; 0.017996826; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut0.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;ERR;ERR;ERR;ERR;ERR;0.36; NOT EMPTY;1.68; 1.44803; 0.289414;0.000257182; 1.9653e-05; true;2.38; 1.72092; 0.390414;0.45539518;0.0038984930000000003; 0.104005; true;2.02; 1.47353; 0.262233;0.011995760000000001;0.000774161; 0.362165; true;TO; 1.72679; 0.395267;1.58; 0.6222; 0.0000; 0.0006; 0.0003;10.79; 0.6383; 9.1788; 0.0484; 0.0668;3.77; 0.6390; 2.1736; 0.0011; 0.0015;5.03;1.620930353;0.044355612999999995; 0.036908891; true;3.01;0.229607014;0.014176779; 0.369869622; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut0.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;ERR;ERR;ERR;ERR;ERR;0.31; NOT EMPTY;1.74; 1.50478; 0.276076;0.00045397199999999997; 0.000438438; true;1.45; 1.11983; 0.186429;0.075534833;0.038729406; 0.0524611; true;1.28; 0.979154; 0.189902;0.004324744;0.000900802; 0.128924; true;TO; 1.00289; 0.186471;0.97; 0.3149; 0.0000; 0.0004; 0.0001;2.78; 0.3112; 1.6651; 0.0453; 0.0630;1.41; 0.3090; 0.4288; 0.0004; 0.0004;4.32;1.5806969569999998;0.067806021; 0.024487754; true;2.61;0.168888436;0.002963569; 0.371599067; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut0.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut68.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;ERR;ERR;ERR;ERR;ERR;0.23; EMPTY;0.68; 0.540081; 0.12924;0.005475285; 0.0014191; false;2.6; 0.538592; 0.13216;0.12140461000000001;0.82038784; 0.931358; false;1.01; 0.554196; 0.135994;0.006621979;0.015421025; 0.306502; false;TO; 0.566922; 0.133085;1.17; 0.2064; 0.0000; 0.0007; 0.0002;1.61; 0.1996; 0.4012; 0.0441; 0.0122;1.41; 0.2030; 0.2649; 0.0004; 0.0006;2.64;0.459147979;0.059887702; 0.058927478; true;1.77;0.074966141;0.003717307; 0.164796656; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut0.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut60.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;ERR;ERR;ERR;ERR;ERR;0.24; EMPTY;0.62; 0.525697; 0.110594;0.0018878690000000001; 0.00260958; false;1.4; 0.531321; 0.113691;0.08584086;0.35118015999999996; 0.30648; false;0.76; 0.523458; 0.109704;0.004479249;0.0045658339999999995; 0.117261; false;TO; 0.5341; 0.112442;1.08; 0.1507; 0.0000; 0.0003; 0.0003;1.01; 0.1106; 0.1787; 0.0025; 0.0063;0.92; 0.1069; 0.1189; 0.0003; 0.0002;2.47;0.507441106;0.06397729499999999; 0.074510474; true;1.62;0.059074883;0.002479144; 0.161823395; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut0.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata;ERR;ERR;ERR;ERR;ERR;0.22; NOT EMPTY;0.71; 0.511176; 0.118338;0.023601659; 0.0380829; true;2.37; 0.50782; 0.116052;0.09755190999999999;1.0929104; 0.460059; true;0.48; 0.32606; 0.076782;0.003311695;0.031855; 0.0373085; true;TO; 0.364199; 0.0781016;1.14; 0.1821; 0.0000; 0.0014; 0.0017;23.75; 0.1819; 0.8338; 22.0073; 0.0008;0.9; 0.1102; 0.0826; 0.0021; 0.0006;2.38;0.454006006;0.081039768; 0.033113684; true;1.24;0.065246638;0.004572110999999999; 0.006808854; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut0.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.18; 0.138578; 0.0338217; 0.0042; 0.0022;0.23; NOT EMPTY;0.66; 0.523752; 0.128275;0.002025267; 0.000220891; true;1.23; 0.517612; 0.12864;0.11793488999999999;0.3753317; 0.0322212; true;0.68; 0.527018; 0.129974;0.00671221;0.005248226999999999; 0.0054925; true;TO; 0.521193; 0.129758;0.84; 0.1158; 0.0000; 0.0011; 0.0009;22.93; 0.2050; 0.9849; 20.9092; 0.0010;1.37; 0.1989; 0.1975; 0.0047; 0.0054;2.83;0.452408572;0.096508191; 0.047460311; true;1.24;0.072222872;0.003984951; 0.005043899; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut0.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata;ERR;ERR;ERR;ERR;ERR;0.21; NOT EMPTY;0.44; 0.328246; 0.106916;0.000362779; 2.127e-05; true;1.03; 0.334015; 0.107224;0.11644212000000001;0.30606858; 0.117207; true;0.47; 0.333805; 0.106257;0.006025036;0.0013616059999999998; 0.00760796; true;TO; 0.333368; 0.106922;1.16; 0.1457; 0.0000; 0.0003; 0.0002;1.85; 0.1437; 0.6113; 0.1026; 0.0025;1.26; 0.1445; 0.1718; 0.0006; 0.0003;2.72;0.47512494699999996;0.079856517; 0.020214372; true;1.36;0.06484536;0.0032417170000000003; 0.029924632; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut0.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.06; 0.052134; 0.0117686; 0.0006; 0.0002;0.19; NOT EMPTY;0.24; 0.193852; 0.051595;0.000193765; 7.7495e-05; true;1.89; 0.1941; 0.0519991;0.04044641;0.9210678; 0.677321; true;0.17; 0.129321; 0.0349685;0.001325008;0.000624642; 0.00186751; true;TO; 0.191003; 0.0523011;0.76; 0.0444; 0.0000; 0.0001; 0.0001;0.8; 0.0426; 0.0170; 0.0419; 0.0005;0.77; 0.0436; 0.0156; 0.0003; 0.0001;1.62;0.177165622;0.042978998000000004; 0.013199035; true;0.93;0.044057303000000006;0.002992808; 0.002881429; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut0.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata;ERR;ERR;ERR;ERR;ERR;0.18; NOT EMPTY;0.26; 0.259163; 0.0669748;6.0643e-05; 1.7404e-05; true;0.3; 0.200284; 0.0443792;0.03307153;0.018841293000000002; 0.00184344; true;0.29; 0.209724; 0.0667051;0.002789602;0.0008215119999999999; 0.00664649; true;TO; 0.211281; 0.0669951;1.08; 0.0915; 0.0000; 0.0002; 0.0000;1.28; 0.0918; 0.0594; 0.1194; 0.0041;1.15; 0.0927; 0.0591; 0.0007; 0.0001;1.98;0.27436832;0.077746568; 0.036797348; true;1.1;0.036370148000000005;0.0031351430000000004; 0.006573257; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut13.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut32.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata;ERR;ERR;ERR;ERR;ERR;0.22; NOT EMPTY;0.72; 0.557925; 0.154122;0.001308436; 1.7945e-05; true;1.02; 0.562876; 0.152746;0.17318041;0.083226769; 0.0322263; true;0.69; 0.555197; 0.107313;0.005606857999999999;0.001687933; 0.0194979; true;TO; 0.572349; 0.157029;0.85; 0.1182; 0.0000; 0.0014; 0.0002;4.55; 0.1174; 0.8162; 2.9120; 0.0230;0.94; 0.1158; 0.1370; 0.0021; 0.0006;2.99;0.5589883529999999;0.047766951999999994; 0.098804574; true;1.52;0.075873324;0.004496854; 0.087769958; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut13.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata;ERR;ERR;ERR;ERR;ERR;0.19; NOT EMPTY;0.26; 0.201528; 0.0614742;0.0010990160000000002; 1.7402e-05; true;0.4; 0.200833; 0.0618368;0.05660504999999999;0.07241178100000001; 0.00113644; true;0.28; 0.200505; 0.0611818;0.002943931;0.0024545929999999997; 0.00170389; true;TO; 0.204698; 0.0618876;0.77; 0.0463; 0.0000; 0.0010; 0.0002;6.95; 0.0794; 0.3797; 5.5492; 0.0003;1.13; 0.0789; 0.1018; 0.0035; 0.0009;2.21;0.376894069;0.08063259; 0.023132824; true;1.08;0.04258298199999999;0.004890286999999999; 9.68214E-4; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;ERR;ERR;ERR;ERR;ERR;0.21; NOT EMPTY;0.49; 0.362962; 0.113444;0.005157717; 0.00445031; true;11.73; 0.363209; 0.114111;0.1201721;7.0850884999999995; 3.93071; true;0.52; 0.354601; 0.110616;0.006627917;0.0107688; 0.0257538; true;TO; 0.358082; 0.112301;0.75; 0.0814; 0.0000; 0.0012; 0.0002;4.15; 0.0801; 0.2300; 3.1505; 0.0013;1.25; 0.1461; 0.1431; 0.0039; 0.0017;2.85;0.511658828;0.10658715799999999; 0.022614876; true;1.43;0.119617199;0.008652688; 0.024728343; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut39.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata;ERR;ERR;ERR;ERR;ERR;0.2; NOT EMPTY;0.37; 0.304894; 0.0759209;0.0021045869999999998; 1.8004e-05; true;2.87; 0.197206; 0.05398;0.04482672;1.2630064; 1.23913; true;0.38; 0.284141; 0.0783182;0.0036189459999999996;0.004052508000000001; 0.00163975; true;TO; 0.282697; 0.079183;1.0; 0.0624; 0.0000; 0.0011; 0.0002;5.12; 0.0632; 0.2162; 4.0263; 0.0002;1.23; 0.1081; 0.1145; 0.0038; 0.0015;2.09;0.29904279500000003;0.049865827999999994; 0.021440475; true;1.1;0.044954416999999997;0.004483631; 9.10957E-4; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;ERR;ERR;ERR;ERR;ERR;0.23; NOT EMPTY;0.65; 0.479556; 0.154448;0.0014592919999999998; 5.0657e-05; true;0.87; 0.474898; 0.1539;0.14371414999999998;0.055318993999999996; 0.0245415; true;0.5; 0.310264; 0.124729;0.009737997;0.002963571; 0.0358833; true;TO; 0.492003; 0.157061;0.81; 0.1133; 0.0000; 0.0014; 0.0002;7.61; 0.1114; 1.0828; 5.6969; 0.0470;1.44; 0.1963; 0.2831; 0.0042; 0.0012;3.1;0.522456728;0.088531871; 0.063357481; true;1.55;0.08879027;0.004321779; 0.081652764; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;ERR;ERR;ERR;ERR;ERR;0.22; NOT EMPTY;0.65; 0.482685; 0.158568;0.0016660079999999999; 1.7621e-05; true;2.52; 0.483713; 0.156319;0.18709352;0.8823775; 0.564174; true;0.66; 0.474372; 0.155748;0.009577722;0.0034829049999999997; 0.00377417; true;TO; 0.47267; 0.154568;1.12; 0.1838; 0.0000; 0.0025; 0.0003;8.38; 0.1861; 1.6815; 5.6316; 0.0015;1.45; 0.1925; 0.2881; 0.0045; 0.0016;3.18;0.515193473;0.162512341; 0.064356715; true;1.33;0.08684756700000001;0.0043040610000000005; 0.00243183; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut12.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata;ERR;ERR;ERR;ERR;ERR;0.19; EMPTY;0.25; 0.19932; 0.0502516;0.003590355; 0.00032725; false;0.65; 0.201089; 0.050584;0.03753647;0.21313684; 0.136458; false;0.26; 0.195341; 0.0488832;0.001929044;0.00712333; 0.00651571; false;TO; 0.19597; 0.0492138;1.01; 0.0732; 0.0000; 0.0010; 0.0002;1.09; 0.0739; 0.0260; 0.0402; 0.0006;1.08; 0.0747; 0.0240; 0.0017; 0.0003;1.44;0.172118379;0.068037243; 0.015979765; true;1.03;0.03843218;0.00257893; 0.004699726; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut12.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;0.08; 0.0572448; 0.0152685; 0.0028; 0.0021;0.13; NOT EMPTY;0.35; 0.265393; 0.0753316;0.001721333; 0.000106371; true;0.45; 0.25886; 0.0745024;0.08754492999999999;0.006985639; 0.0197749; true;0.37; 0.260141; 0.0755756;0.004294283;0.0033093160000000005; 0.0170186; true;TO; 0.266966; 0.0777783;1.1; 0.1575; 0.0000; 0.0014; 0.0002;2.24; 0.1597; 1.0359; 0.0415; 0.0381;1.29; 0.1591; 0.1511; 0.0020; 0.0004;2.24;0.341751277;0.08741643599999999; 0.057843711; true;1.41;0.073578404;0.0019207190000000002; 0.06094825; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;ERR;ERR;ERR;ERR;ERR;0.18; NOT EMPTY;0.24; 0.203631; 0.0452224;0.000367297; 3.357e-05; true;0.33; 0.205535; 0.0457749;0.025656980000000003;0.036817169999999996; 0.0129621; true;0.25; 0.203807; 0.045452;0.001418047;0.001157129; 0.00290849; true;TO; 0.206302; 0.0458501;1.02; 0.0739; 0.0000; 0.0006; 0.0001;1.1; 0.0729; 0.0227; 0.0609; 0.0007;1.05; 0.0734; 0.0198; 0.0006; 0.0002;1.44;0.191533531;0.027544282; 0.009345654; true;1.11;0.043789781;0.00243414; 0.011905559; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata;ERR;ERR;ERR;ERR;ERR;0.18; NOT EMPTY;0.24; 0.192975; 0.0479212;0.0005638020000000001; 2.6862e-05; true;0.47; 0.197906; 0.0484147;0.034452949999999996;0.18127932; 0.00209509; true;0.25; 0.197582; 0.0480831;0.001811044;0.001481396; 0.00343731; true;TO; 0.194151; 0.046957;1.01; 0.0682; 0.0000; 0.0008; 0.0001;1.1; 0.0698; 0.0303; 0.0700; 0.0013;1.04; 0.0687; 0.0239; 0.0008; 0.0002;1.36;0.152293234;0.054632997; 0.00624095; true;0.97;0.029420512000000003;0.0021060709999999997; 0.004707727; true
