name;automata-runtime;automata-construction;automata-trim;automata-uni;automata-emptiness_check;automata-emptiness_result;automata-interpretation;automata-overall;mata-runtime;mata-mataparsing;mata-mataminterm;mata-uni;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-mataminterm;mata-sim-reduce;mata-sim-uni;mata-sim-trim;mata-sim-emptiness_check;mata-sim-emptiness_check_result;mata-sim-overall;mata-old-runtime;mata-old-mataparsing;mata-old-mataminterm;mata-old-uni;mata-old-trim;mata-old-emptiness_check;mata-old-emptiness_check_result;mata-old-overall;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-uni;vata-trim;vata-emptiness_check;vata-emptiness_check_result;vata-overall;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-uni;awali-trim;awali-emptiness_check;awali-emptiness_check_result;awali-overall;mona-runtime;mona-mataparsing;mona-mataminterm;mona-uni;mona-emptiness_check;mona-emptiness_check_result;mona-overall;pymata-runtime;pymata-construction;pymata-conversion;pymata-union;pymata-trimming;pymata-emptiness;pymata-result;pymata-interpretation;pymata-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-union;pyfado-emptiness;pyfado-result;pyfado-interpretation;pyfado-overall;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-union;pyautomata-lib-determinization;pyautomata-lib-emptiness;pyautomata-lib-result;pyautomata-lib-interpretation;pyautomata-lib-overall;java-automatalib-runtime;java-automatalib-construction;java-automatalib-uni;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-automatalib-interpretation;java-automatalib-overall;java-brics-runtime;java-brics-construction;java-brics-uni;java-brics-emptiness_check;java-brics-emptiness_result;java-brics-interpretation;java-brics-overall
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-31-*.mata;0.43;0.179595;0.06694130000000001;0.1512478; 0.0001938000; False; 0.2237874000; 0.4539710000;1.21; 0.240028; 0.53764;0.05720000000000001;0.155011; 0.008276; false; 1.26662;TO; 0.184265; 0.521158;54.490031;0.023748000000000005;0.016939000000000003;MISSING;MISSING;MISSING;1.15; 0.230552; 0.536125;0.051018;0.12993200000000002; 0.009206; false; 1.22127;8.04; 0.229368; 0.367294;0.33918999999999994;3.0164880000000007;3.635129; 0.258688; false; 7.93419;2.88; 0.218761; 0.510643;0.09635600000000001;0.6597739999999999;1.226932; 0.065237; false; 2.93005;1.48; 0.211617; 0.394233;0.000158; 5e-06; true; 1.08139;2.74; 0.7647; 0.0000; 0.8762; 0.0091; 0.0028; False; 0.8882; 1.6732;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;7.13;0.8846742400000001; 0.243167503; 4.3446E-5; false; 0.250076707; 2.501350641
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-32-*.mata;0.42;0.17742290000000002;0.0541985;0.13663109999999998; 0.0002285000; False; 0.1955627000; 0.4170018000;1.12; 0.206046; 0.513635;0.04882099999999999;0.140498; 0.008502; false; 1.17256;TO; 0.221929; 0.59196;55.717940999999996;0.033899000000000006;0.020476;MISSING;MISSING;MISSING;1.19; 0.223345; 0.554032;0.05424899999999999;0.148677; 0.008545; false; 1.25256;11.63; 0.206937; 0.568394;0.6927019999999999;4.4505680000000005;5.043791000000001; 0.338563; false; 11.4778;3.38; 0.230047; 0.55232;0.107945;0.8259690000000002;1.4521510000000002; 0.095237; false; 3.44471;1.7; 0.224538; 0.578924;0.00017099999999999993; 5e-06; true; 1.31148;3.62; 1.1907; 0.0000; 1.3752; 0.0097; 0.0033; False; 1.3882; 2.6014;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;7.01;0.857430822; 0.322367229; 4.8395E-5; false; 0.330417483; 2.146962291
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-33-*.mata;0.44;0.20496539999999996;0.07973830000000003;0.11935580000000003; 0.0001943000; False; 0.2040547000; 0.4570230000;1.38; 0.247139; 0.59318;0.05811500000000001;0.15905100000000003; 0.009555; false; 1.42195;TO; 0.259711; 0.526636;46.002499;0.02746;0.017469;MISSING;MISSING;MISSING;1.29; 0.127629; 0.638481;0.062175999999999995;0.166551; 0.010306; false; 1.34833;12.24; 0.266574; 0.601826;0.6617979999999999;4.639199000000001;5.29631; 0.389352; false; 12.0846;3.58; 0.252334; 0.576296;0.10957399999999999;0.8451490000000002;1.5740889999999998; 0.105201; false; 3.6637;1.75; 0.253359; 0.594871;0.00019; 6e-06; true; 1.37584;3.6; 1.2866; 0.0000; 1.3249; 0.0111; 0.0036; False; 1.3398; 2.6616;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;7.77;1.023633208; 0.234202162; 3.4928E-5; false; 0.245041818; 2.248450687
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-34-*.mata;0.56;0.259754;0.07538569999999999;0.2112631; 0.0003270000; False; 0.3040035000; 0.6413269000;1.63; 0.265507; 0.632962;0.084315;0.23366500000000004; 0.012969; false; 1.69486;TO; 0.136689; 0.387237;46.265201;0.030375;0.017714000000000004;MISSING;MISSING;MISSING;1.4; 0.269343; 0.646685;0.048151;0.14477599999999996; 0.008043; false; 1.48418;11.97; 0.285275; 0.740191;0.8452060000000002;4.34749;5.007936000000001; 0.33628; false; 11.8553;4.56; 0.268709; 0.738627;0.12502100000000002;1.06498;2.005291; 0.131998; false; 4.66767;1.87; 0.242499; 0.625661;0.000188; 5e-06; true; 1.46753;2.76; 0.7993; 0.0000; 0.9888; 0.0096; 0.0030; False; 1.0015; 1.8195;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;8.08;0.974186967; 0.20794213; 3.7785E-5; false; 0.214990151; 2.341754824
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-35-*.mata;0.62;0.23752239999999997;0.1488006;0.21905200000000002; 0.0002425000; False; 0.3745306000; 0.6732302000;1.62; 0.272064; 0.723405;0.07337499999999998;0.190964; 0.010601; false; 1.66863;TO; 0.278639; 0.491296;48.464704000000005;0.025809;0.016012000000000002;MISSING;MISSING;MISSING;1.56; 0.249164; 0.723843;0.07228000000000001;0.18800199999999997; 0.010449; false; 1.62605;12.47; 0.290881; 0.714832;0.8967190000000002;4.5524830000000005;5.2673749999999995; 0.38312; false; 12.3417;5.11; 0.26559; 0.79713;0.13437900000000003;1.2099649999999997;2.3123570000000004; 0.15034; false; 5.21265;2.27; 0.320072; 0.794316;0.000197; 5e-06; true; 1.77167;3.08; 0.9675; 0.0000; 1.0733; 0.0092; 0.0029; False; 1.0855; 2.0729;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;7.81;1.1595322700000004; 0.256645801; 2.6753E-5; false; 0.264092995; 2.474696871
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-36-*.mata;0.61;0.2813877000000001;0.10734700000000001;0.22694480000000006; 0.0002694000; False; 0.3410403000; 0.6651203000;1.5; 0.30937; 0.509556;0.070858;0.20706799999999997; 0.011247; false; 1.55693;TO; 0.324191; 0.813935;50.24664800000001;0.033722999999999996;0.018862;MISSING;MISSING;MISSING;1.92; 0.302717; 0.855977;0.08518099999999998;0.22275499999999998; 0.011364; false; 2.00111;15.28; 0.317884; 0.838337;0.9539329999999999;5.671707999999999;6.669491; 0.402552; false; 15.1702;3.0; 0.15314; 0.507376;0.07324199999999999;0.6831180000000001;1.422621; 0.086015; false; 3.06955;2.03; 0.267102; 0.747708;0.00018699999999999996; 4e-06; true; 1.72096;5.11; 2.1527; 0.0000; 1.8824; 0.0106; 0.0037; False; 1.8967; 4.0717;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;8.37;1.193721768; 0.308046218; 3.5463E-5; false; 0.321922499; 2.478938207
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-37-*.mata;0.72;0.2683873;0.10193239999999999;0.3062925999999999; 0.0002046000; False; 0.4775721000; 0.8189208000;1.9; 0.327901; 0.827337;0.08999299999999999;0.273831; 0.012589; false; 1.98209;TO; 0.348741; 0.886542;52.503614999999996;0.034468;0.020321;MISSING;MISSING;MISSING;1.87; 0.326989; 0.823092;0.08783999999999999;0.23190400000000003; 0.012198; false; 1.92913;18.85; 0.332147; 0.837757;1.068853;7.410226000000001;8.24116; 0.495897; false; 18.6817;5.51; 0.349102; 0.844084;0.161607;1.34061;2.4717330000000004; 0.143423; false; 5.60288;2.36; 0.321515; 0.840998;0.0002560000000000002; 6e-06; true; 1.97964;4.96; 1.8323; 0.0000; 2.1571; 0.0125; 0.0043; False; 2.1740; 4.0447;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;8.12;1.615221811; 0.389070586; 5.7316E-5; false; 0.397430104; 3.308416613
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-38-*.mata;0.63;0.21539529999999998;0.09025350000000003;0.25752669999999994; 0.0001588000; False; 0.3530491000; 0.6089953000;1.26; 0.195116; 0.542873;0.055441;0.230714; 0.010192; false; 1.32481;TO; 0.381812; 1.01363;51.759513999999996;0.02587;0.017251000000000002;MISSING;MISSING;MISSING;2.03; 0.335994; 0.910887;0.09672700000000001;0.258649; 0.012566; false; 2.11497;20.11; 0.328764; 0.919508;1.1458569999999997;7.89543;8.809800999999998; 0.510269; false; 19.9319;5.58; 0.188509; 0.71928;0.16957000000000003;1.415566;2.6806389999999998; 0.1547; false; 5.6485;1.46; 0.16733; 0.512511;0.00015699999999999997; 4e-06; true; 1.21981;5.67; 2.0630; 0.0000; 2.5243; 0.0182; 0.0053; False; 2.5479; 4.6578;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;10.16;1.58319031; 0.320721191; 3.4022E-5; false; 0.328335136; 3.169283861
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-39-*.mata;0.67;0.28833560000000014;0.10271689999999999;0.24259440000000002; 0.0001572000; False; 0.3515093000; 0.7352447000;1.75; 0.350971; 0.897987;0.04990500000000001;0.212628; 0.010185; false; 1.86858;TO; 0.181582; 0.5338;55.35023700000001;0.027345;0.017525;MISSING;MISSING;MISSING;1.58; 0.176005; 0.655337;0.1008;0.28327800000000003; 0.015522; false; 1.63146;24.94; 0.343679; 0.95908;1.207498;9.877089;11.157340000000001; 0.661364; false; 24.6319;6.81; 0.370918; 0.99908;0.178215;1.7004329999999999;3.1624419999999995; 0.174023; false; 6.93086;2.61; 0.326507; 0.980321;0.000253; 5e-06; true; 2.24035;5.73; 2.2178; 0.0000; 2.5756; 0.0148; 0.0045; False; 2.5950; 4.8528;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;8.65;1.288384779; 0.362155381; 5.9725E-5; false; 0.383023219; 2.748045774
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-4-*.mata;0.13;0.053447800000000004;0.0098155;0.0076966; 0.0002637000; False; 0.0205464000; 0.1352386000;0.0; 0.002151; 0.006635;0.000178;0.00010899999999999999; 5.7e-05; false; 0.011018;0.01; 0.002163; 0.006468;0.006352999999999999;0.000243;7.999999999999999e-05; 5.2e-05; false; 0.017282;0.0; 0.002275; 0.006762;0.000246;0.00017999999999999998; 6e-05; false; 0.011682;0.01; 0.002197; 0.006546;0.002751;0.0014759999999999999;0.001487; 0.000738; false; 0.016708;0.01; 0.002197; 0.006383;0.000543;0.001058;0.001542; 0.000633; false; 0.014468;0.36; 0.00269; 0.010448;4.7000000000000004e-05; 5e-06; true; 0.018085;0.83; 0.0119; 0.0000; 0.0011; 0.0002; 0.0001; False; 0.0014; 0.0136;0.93; 0.0125; 0.0052; 0.0437; 0.0184; False; 0.0621; 0.0802;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.01;0.065384849; 0.003003404; 3.6936E-5; false; 0.010704305; 0.217732299
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-40-*.mata;0.4;0.1766235;0.06874600000000002;0.16536319999999996; 0.0001605000; False; 0.2395171000; 0.4438129000;1.65; 0.306804; 0.737624;0.05584999999999999;0.24571099999999998; 0.01203; false; 1.70532;TO; 0.219617; 1.03856;55.426968;0.038338;0.019441999999999997;MISSING;MISSING;MISSING;2.38; 0.381954; 1.06819;0.106673;0.30258899999999994; 0.014626; false; 2.45422;23.54; 0.389672; 1.0723;0.755774;9.329623000000002;10.629719; 0.723599; false; 23.2671;7.63; 0.400614; 1.06175;0.20029400000000003;1.864781;3.6236249999999997; 0.221685; false; 7.74479;2.86; 0.378368; 1.09929;0.00017599999999999991; 5e-06; true; 2.48797;4.44; 1.4213; 0.0000; 2.1354; 0.0200; 0.0056; False; 2.1611; 3.6253;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;12.38;1.505936001; 0.393437537; 4.3506E-5; false; 0.417141173; 3.225255843
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-41-*.mata;0.82;0.2556111;0.1595664;0.36263639999999997; 0.0002135000; False; 0.5360460000; 0.8397108000;2.49; 0.409412; 1.10294;0.11346999999999999;0.34726899999999994; 0.015211; false; 2.60075;TO; 0.431052; 1.24803;48.149021000000005;0.038173;0.02103;MISSING;MISSING;MISSING;2.29; 0.344635; 1.04183;0.09946299999999998;0.325432; 0.015071; false; 2.37677;26.0; 0.354152; 1.00468;0.869851;10.541581;11.912954000000001; 0.656454; false; 25.7221;4.67; 0.205522; 0.65145;0.11012299999999997;1.088835;2.337667; 0.162916; false; 4.76767;2.89; 0.365322; 1.06673;0.00019699999999999996; 5e-06; true; 2.55365;6.21; 2.2837; 0.0000; 2.9160; 0.0170; 0.0068; False; 2.9399; 5.2694;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;10.71;1.5520949519999996; 0.38282448; 4.5079E-5; false; 0.390557051; 3.173624947
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-42-*.mata;0.6;0.2874916999999999;0.08683949999999999;0.15970629999999997; 0.0001356000; False; 0.2510373000; 0.5844721000;2.81; 0.449837; 1.23685;0.124452;0.425965; 0.021166; false; 2.907;TO; 0.438021; 1.24859;48.809084;0.03542000000000001;0.019976;MISSING;MISSING;MISSING;2.67; 0.438956; 1.22395;0.12130300000000001;0.35982499999999995; 0.017091; false; 2.77774;24.34; 0.4828; 1.14042;0.8928670000000002;9.789104;10.925617999999998; 0.641194; false; 24.0904;8.25; 0.428885; 1.14425;0.204275;2.155746;3.9147109999999996; 0.14589; false; 8.37213;3.41; 0.420497; 1.29164;0.00021299999999999986; 4e-06; true; 3.08438;6.99; 2.6158; 0.0000; 3.5974; 0.0252; 0.0070; False; 3.6297; 6.3075;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;10.58;1.749549609; 0.396982773; 3.0902E-5; false; 0.405127608; 3.468302611
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-43-*.mata;0.98;0.2913319000000001;0.1254948;0.38955949999999995; 0.0002978000; False; 0.5379604000; 0.8867124000;1.88; 0.261709; 0.96132;0.06810599999999999;0.308118; 0.014556; false; 1.98747;TO; 0.464729; 1.28952;49.122638;0.037239999999999995;0.020326;MISSING;MISSING;MISSING;1.64; 0.232048; 0.735533;0.06758800000000001;0.288541; 0.014194; false; 1.7257;28.39; 0.48722; 1.25074;1.666882;10.820991999999999;12.522997; 0.821545; false; 28.0272;9.47; 0.245716; 1.01602;0.24183300000000002;2.4746119999999996;4.746694000000001; 0.268954; false; 9.58124;3.64; 0.44665; 1.20734;0.0003270000000000001; 6e-06; true; 3.27774;6.42; 2.7061; 0.0000; 2.9193; 0.0159; 0.0047; False; 2.9401; 5.6801;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;10.56;1.6541444319999998; 0.464081099; 3.5768E-5; false; 0.471067267; 3.504514431
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-44-*.mata;0.99;0.3060688;0.20846220000000001;0.4465701999999999; 0.0003417000; False; 0.6627641000; 1.0157863000;2.73; 0.479439; 1.2796;0.11722700000000001;0.40024799999999994; 0.018942; false; 2.81505;TO; 0.48546; 1.28213;51.94309;0.036724;0.018631;MISSING;MISSING;MISSING;1.74; 0.239377; 0.777493;0.06762100000000001;0.295238; 0.016078; false; 1.80378;35.08; 0.262229; 1.24788;1.6170099999999996;14.516066;15.802236000000002; 0.910031; false; 34.8495;6.9; 0.49478; 1.39182;0.13096599999999997;1.438403;2.954032; 0.157236; false; 7.04741;3.04; 0.294446; 1.42983;0.0001829999999999999; 4e-06; true; 2.85475;4.85; 1.6374; 0.0000; 2.3617; 0.0157; 0.0041; False; 2.3816; 4.0561;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;10.8;1.8582903960000001; 0.491968973; 3.5128E-5; false; 0.499665671; 3.766982327
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-45-*.mata;1.28;0.3607158999999999;0.26670029999999995;0.5282001000000001; 0.0003847000; False; 0.9024305000; 1.3217826000;3.37; 0.547691; 1.53067;0.147438;0.476132; 0.022649; false; 3.52894;TO; 0.464376; 1.37431;50.685285;0.035747;0.020093;MISSING;MISSING;MISSING;2.12; 0.476751; 0.90876;0.074204;0.30337200000000003; 0.014029; false; 2.23381;31.92; 0.489659; 1.45618;1.869408;12.347182999999998;13.918783; 0.96475; false; 31.5367;6.28; 0.258869; 0.808627;0.13771599999999995;1.4857809999999998;3.2677009999999997; 0.158598; false; 6.36962;3.69; 0.46055; 1.46143;0.00024999999999999995; 4e-06; true; 3.41293;8.19; 3.0895; 0.0000; 4.4475; 0.0229; 0.0066; False; 4.4770; 7.6295;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;11.27;2.1901240900000007; 0.591613012; 3.8343E-5; false; 0.601106192; 4.419208967
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-46-*.mata;1.06;0.34321970000000007;0.1593233;0.4200747; 0.0002020000; False; 0.5867130000; 0.9732365000;3.48; 0.492355; 1.65556;0.155596;0.4833340000000001; 0.021785; false; 3.60599;TO; 0.499136; 1.53123;56.271193;0.039429;0.021093;MISSING;MISSING;MISSING;3.54; 0.532304; 1.58648;0.16497399999999998;0.48266200000000004; 0.021469; false; 3.66422;35.58; 0.525932; 1.56244;2.089955;13.728600000000002;15.871825999999999; 0.817122; false; 35.0866;12.14; 0.559946; 1.60146;0.3034700000000001;3.1287749999999996;5.949520000000001; 0.216913; false; 12.3378;4.05; 0.515323; 1.56598;0.000347; 7e-06; true; 3.70082;8.65; 3.3254; 0.0000; 4.2990; 0.0320; 0.0112; False; 4.3424; 7.7467;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;12.04;2.1416478220000004; 0.499225362; 3.8827E-5; false; 0.506308791; 4.077323133
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-47-*.mata;1.17;0.2784959;0.17457350000000002;0.5034783; 0.0002058000; False; 0.6957141000; 1.0201063000;3.75; 0.55755; 1.65735;0.17161100000000007;0.5795399999999999; 0.022323; false; 3.88753;TO; 0.390915; 1.28764;51.138717;0.038711;0.020139999999999998;MISSING;MISSING;MISSING;3.62; 0.522935; 1.67873;0.16663599999999995;0.5243039999999999; 0.022399; false; 3.75765;40.08; 0.523956; 1.68027;1.474081;16.181063000000005;18.445854; 0.754057; false; 39.7546;8.01; 0.547765; 1.16766;0.164213;1.8833260000000003;3.8883360000000002; 0.1803; false; 8.17463;2.63; 0.265873; 0.919748;0.00045699999999999994; 9e-06; true; 2.42022;10.09; 4.0332; 0.0000; 5.1264; 0.0242; 0.0071; False; 5.1579; 9.2582;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;12.01;2.0298080450000002; 0.542132998; 3.0562E-5; false; 0.54656145; 4.440011685
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-48-*.mata;1.2;0.33219980000000005;0.15583450000000004;0.5072884999999999; 0.0002557000; False; 0.6712965000; 1.0476985000;3.64; 0.541091; 1.56168;0.17891200000000002;0.664504; 0.026126; false; 3.78578;TO; 0.599916; 1.75967;48.653182;0.032505;0.017875000000000002;MISSING;MISSING;MISSING;2.49; 0.572196; 1.00239;0.087392;0.380637; 0.017267; false; 2.58237;39.5; 0.29174; 0.97253;2.219879999999999;16.048124;18.003049000000004; 1.07289; false; 38.948;13.42; 0.572819; 1.74548;0.330776;3.389648;6.510696000000001; 0.318354; false; 13.6275;4.43; 0.535355; 1.70801;0.000263; 5e-06; true; 4.02458;9.39; 3.3659; 0.0000; 4.9868; 0.0266; 0.0067; False; 5.0203; 8.4561;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;13.69;2.132053344999999; 0.483673221; 3.6998E-5; false; 0.490468287; 4.446371613
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-49-*.mata;1.22;0.4004499;0.22177370000000002;0.6398722999999998; 0.0001557000; False; 0.8690737000; 1.3311332000;3.11; 0.52215; 1.36276;0.14939099999999994;0.5640769999999999; 0.026552; false; 3.20706;TO; 0.667169; 1.90484;48.985144999999996;0.024081;0.015208;MISSING;MISSING;MISSING;3.87; 0.644029; 1.64436;0.18123699999999993;0.5855130000000001; 0.02597; false; 3.97857;47.05; 0.600537; 1.79473;2.0863049999999994;19.197957;21.563978; 1.02925; false; 46.7746;13.72; 0.604946; 1.81643;0.33832900000000016;3.5795910000000006;6.7165870000000005; 0.214824; false; 13.9037;4.2; 0.584962; 1.69152;0.00033100000000000013; 6e-06; true; 4.04839;9.78; 3.7145; 0.0000; 5.1915; 0.0255; 0.0079; False; 5.2250; 9.0096;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;13.53;2.1004550530000006; 0.635361595; 5.1753E-5; false; 0.642457024; 4.377272991
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-5-*.mata;0.14;0.0568727;0.011182899999999999;0.010351800000000001; 0.0003108000; False; 0.0262301000; 0.1343681000;0.02; 0.00588; 0.012441;0.000518;0.00030700000000000004; 0.000121; false; 0.023622;0.04; 0.005939; 0.012302;0.022649000000000002;0.000722;0.000225; 9.7e-05; false; 0.046257;0.01; 0.005891; 0.01245;0.000544;0.00027800000000000004; 0.000122; false; 0.023794;0.04; 0.005968; 0.012509;0.007995;0.00549;0.005119; 0.00196; false; 0.042343;0.02; 0.005965; 0.012059;0.001438;0.0030250000000000003;0.004254; 0.001526; false; 0.032488;0.49; 0.005766; 0.012376;4.6e-05; 5e-06; true; 0.024294;1.18; 0.0269; 0.0000; 0.0035; 0.0003; 0.0001; False; 0.0039; 0.0315;1.49; 0.0290; 0.0111; 0.1900; 0.0816; False; 0.2717; 0.3126;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.19;0.044672488; 0.013129501; 9.6045E-5; false; 0.038298927; 0.25238816
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-50-*.mata;1.3;0.3758758;0.19553559999999998;0.5570545; 0.0002246000; False; 0.7710042000; 1.2073853000;3.27; 0.632718; 1.52;0.10332900000000005;0.47433800000000004; 0.02077; false; 3.40753;TO; 0.324027; 1.19343;42.714203;0.032349;0.016611;MISSING;MISSING;MISSING;2.91; 0.552472; 1.1843;0.12194099999999998;0.540391; 0.024712; false; 3.00957;44.56; 0.350947; 1.88778;1.870413;17.99932;20.358466000000004; 1.00959; false; 44.1543;13.41; 0.625688; 1.25598;0.193427;3.7411959999999995;7.022965; 0.346642; false; 13.5561;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;10.1; 3.8471; 0.0000; 5.4371; 0.0273; 0.0079; False; 5.4725; 9.3900;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;13.83;2.292964121; 0.803750547; 7.1522E-5; false; 0.81255914; 5.147951727
