name;mata-bin-runtime;mata-bin-parsing;mata-bin-mintermization;mata-bin-automata_inclusion_naive;mata-bin-automata_inclusion_antichain;automata-runtime;automata-construction;automata-intersection;automata-trim;automata-inclusion_check;automata-inclusion_result;mata-runtime;mata-mataparsing;mata-mataminterm;mata-intersection;mata-trim;mata-inclusion_check;mata-inclusion_check_result;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-intersection;vata-trim;vata-inclusion_check;vata-inclusion_check_result;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-intersection;awali-trim;awali-inclusion_check;awali-inclusion_check_result;pymata-runtime;pymata-construction;pymata-conversion;pymata-intersection;pymata-trimming;pymata-inclusion;pymata-result;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-intersection;pyfado-trimming;pyfado-inclusion;pyfado-result;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-intersection;pyautomata-lib-trimming;pyautomata-lib-inclusion;pyautomata-lib-result;java-automatalib-runtime;java-automatalib-construction;java-automatalib-intersection;java-automatalib-inclusion_check;java-automatalib-inclusion_result;java-brics-runtime;java-brics-construction;java-brics-intersection;java-brics-inclusion_check;java-brics-inclusion_result
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut13.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata;0.16; 0.130676; 0.032608; 0.0001; 0.0000;0.24;0.1214865;0.017107; 0.0000937000; 0.0460175000; True;0.16; 0.137163; 0.0389623;6.04e-06;6.807000000000001e-06; 9.572e-06; true;0.17; 0.136562; 0.0392327;0.012400609;7.486e-06;7.259e-06; 7.9932e-05; true;0.16; 0.135992; 0.0383916;0.001861127;0.000895305;0.000631122; 0.000998954; true;1.72; 0.2069; 0.0000; 0.0000; 0.0000; 0.0000; True;5.76; 0.2113; 0.8702; 3.3184; 0.0000; 0.0002; True;1.91; 0.2077; 0.1784; 0.0001; 0.0000; 0.0000; True;3.07;0.471310978;0.067917203; 0.01805114; true;1.77;0.08130199399999997;0.010305192999999999; 9.49988E-4; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut13.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata;0.19; 0.221913; 0.0539506; 0.0004; 0.0000;0.23;0.11883830000000001;0.017350200000000003; 0.0001021000; 0.0431810000; True;0.16; 0.17848; 0.0299397;2.9400000000000002e-06;3.211e-06; 7.283e-06; true;0.19; 0.165926; 0.0394077;0.013524834;7.821999999999999e-06;4.279e-06; 0.0011725; true;0.13; 0.094947; 0.0370243;0.0022059740000000003;0.00084552;0.000585522; 0.00215858; true;1.28; 0.2308; 0.0000; 0.0000; 0.0000; 0.0000; True;5.03; 0.2070; 0.9041; 2.7242; 0.0000; 0.0010; True;1.87; 0.2244; 0.1804; 0.0002; 0.0000; 0.0000; True;3.32;0.508224111;0.076371698; 0.012128971; true;1.33;0.14400584900000002;0.004488415; 0.001897547; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;0.94; 0.617359; 0.17425; 0.1664; 0.0377;0.21;0.1396232;0.018954600000000002; 0.0000547000; 0.0268052000; True;0.8; 0.622489; 0.222922;0.004304432;0.001884298; 9.114e-06; true;0.73; 0.418078; 0.131677;0.10588265;0.0062276630000000005;0.009815665; 0.079482; true;2.27; 0.617132; 0.215288;0.021340362;0.0079037;0.009420790000000002; 1.45453; true;2.21; 0.9299; 0.0000; 0.0081; 0.0017; 0.0013; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.636168108;MISSING;MISSING;MISSING;3.97;0.478124918;0.005172312; 0.473421145; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata;0.16; 0.149055; 0.0349447; 0.0004; 0.0001;0.21;0.10810589999999999;0.0147316; 0.0000798000; 0.0404677000; True;0.16; 0.136603; 0.0371576;1.4761e-05;7.869e-06; 6.812e-06; true;0.17; 0.147995; 0.0369143;0.011051235;3.3642e-05;2.0956e-05; 0.000727815; true;0.17; 0.13444; 0.0359749;0.001716942;0.000936469;0.0005288480000000001; 0.00366154; true;1.34; 0.1876; 0.0000; 0.0002; 0.0000; 0.0000; True;28.73; 0.1837; 0.8520; 28.0889; 0.0000; 0.0026; True;1.49; 0.1885; 0.1771; 0.0003; 0.0000; 0.0001; True;3.03;0.548578538;0.07347779900000001; 0.01930476; true;1.64;0.171049259;0.004156767; 0.005577158; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut39.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata;0.19; 0.221531; 0.0347734; 0.0021; 0.0018;0.24;0.12460500000000002;0.0230958; 0.0000961000; 0.0442827000; True;0.18; 0.160481; 0.0411062;0.001459044;0.00036481400000000003; 8.001e-06; true;0.21; 0.156248; 0.0403055;0.014660141000000002;0.00407964;0.0042701710000000006; 0.00137634; true;0.19; 0.153247; 0.0904863;0.0027487790000000002;0.0037099050000000003;0.0034761260000000004; 0.00182941; true;1.5; 0.2296; 0.0000; 0.0022; 0.0004; 0.0004; False;32.11; 0.1854; 0.7867; 30.4489; 0.0000; 0.0004; True;1.66; 0.2315; 0.1960; 0.0096; 0.0000; 0.0004; False;2.94;0.4940260269999999;0.061982199; 0.013056437; true;1.51;0.08334174;0.010107640000000001; 0.001380905; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.23; 0.182811; 0.0456829; 0.0028; 0.0015;0.26;0.1326612;0.0204161; 0.0000892000; 0.0556954000; True;0.24; 0.196587; 0.0570959;0.001220874;0.000378569; 8.614e-06; true;0.27; 0.201312; 0.0567347;0.02237847;0.002928646;0.003922437; 0.00559303; true;0.25; 0.198109; 0.0595556;0.003498424;0.003092651;0.003329987; 0.00499026; true;1.63; 0.2963; 0.0000; 0.0026; 0.0005; 0.0005; False;32.39; 0.2926; 1.0486; 31.2763; 0.0000; 0.0011; True;1.86; 0.3163; 0.2710; 0.0107; 0.0000; 0.0015; False;3.03;0.6085550069999999;0.057332262; 0.024375375; true;1.69;0.126046197;0.005706894999999999; 0.016731994; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut65.mata;0.29; 0.230517; 0.0547287; 0.0049; 0.0044;0.27;0.22977299999999998;0.0174929; 0.0000858000; 0.0546429000; True;0.28; 0.229898; 0.0590934;0.00041623;0.000106056; 8.28e-06; true;0.31; 0.229061; 0.059876;0.025624207;0.001016615;0.000618664; 0.00174504; true;0.29; 0.226033; 0.0601959;0.004083143;0.001838605;0.001183583; 0.00331824; true;1.52; 0.3293; 0.0000; 0.0010; 0.0002; 0.0000; True;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.699791195;MISSING;MISSING;MISSING;1.43;0.08424789399999999;0.010593004000000001; 0.002554487; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut41.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut68.mata;0.1; 0.0924219; 0.0193869; 0.0012; 0.0005;0.17;0.08281169999999999;0.0185254; 0.0000985000; 0.0389472000; True;0.16; 0.150171; 0.0286767;0.000233467;6.4048e-05; 9.195e-06; true;0.15; 0.12318; 0.0260783;0.010038387999999999;0.0005362850000000001;0.000247584; 0.00330844; true;0.15; 0.0986884; 0.0476073;0.003316667;0.0017779220000000001;0.0011350350000000002; 0.0079612; true;1.23; 0.2346; 0.0000; 0.0010; 0.0001; 0.0000; True;2.85; 0.2063; 0.5642; 0.9058; 0.0000; 0.0025; True;1.1; 0.1360; 0.1147; 0.0020; 0.0000; 0.0012; True;3.08;0.546442793;0.107829324; 0.014865405; true;1.3;0.07660112;0.0033914730000000003; 0.006260408; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;0.63; 0.48574; 0.153497; 0.0089; 0.0013;0.22;0.1479084;0.0114473; 0.0000567000; 0.0295169000; True;0.46; 0.375673; 0.112552;0.000208325;5.6036000000000004e-05; 6.915e-06; true;0.61; 0.359312; 0.107856;0.12340530899999999;0.001145728;0.000555949; 0.066483; true;2.06; 0.525813; 0.216069;0.019429293;0.0016972180000000001;0.0010424179999999998; 1.42914; true;1.68; 0.6260; 0.0000; 0.0007; 0.0001; 0.0000; True;22.56; 0.7603; 20.6676; 0.5780; 0.0000; 0.0858; True;5.83; 0.9104; 3.9290; 0.0023; 0.0000; 0.0007; True;5.33;1.6383978849999998;0.145281232; 0.015901635; true;3.17;0.353052735;0.004125875; 0.319383326; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata;0.1; 0.0846304; 0.0171931; 0.0005; 0.0003;0.2;0.10081599999999999;0.0157232; 0.0000801000; 0.0370405000; True;0.15; 0.127944; 0.0340154;0.000405378;0.00010264599999999999; 7.342e-06; true;0.16; 0.124859; 0.0334383;0.012060920999999999;0.000860076;0.000478761; 0.00085942; true;0.16; 0.122914; 0.034072;0.001926465;0.001627225;0.001005923; 0.00358429; true;1.23; 0.1850; 0.0000; 0.0008; 0.0001; 0.0000; True;2.3; 0.1563; 0.6548; 0.6561; 0.0000; 0.0011; True;1.53; 0.2180; 0.2226; 0.0057; 0.0000; 0.0017; True;3.37;0.7051389039999999;0.09188529399999999; 0.01650127; true;1.47;0.131000601;0.005991205; 0.00967311; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata;0.18; 0.148126; 0.030708; 0.0011; 0.0010;0.23;0.12227679999999999;0.017886999999999997; 0.0000938000; 0.0529951000; True;0.16; 0.18176; 0.0337693;0.000359549;9.0944e-05; 1.2542e-05; true;0.11; 0.08162; 0.0347794;0.006279590999999999;0.000422897;0.00025559100000000005; 5.6895e-05; true;0.17; 0.136976; 0.0340142;0.0020122699999999996;0.001611653;0.0010199859999999999; 0.00109711; true;0.92; 0.1134; 0.0000; 0.0005; 0.0001; 0.0000; True;13.51; 0.2041; 0.9174; 11.8365; 0.0000; 0.0002; True;0.99; 0.1245; 0.0885; 0.0020; 0.0000; 0.0006; True;2.6;0.5665729860000001;0.06364367800000001; 0.015261537; true;1.45;0.143317159;0.004315819; 0.001020409; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata;0.08; 0.0793539; 0.0148993; 0.0001; 0.0000;0.22;0.1167563;0.0448815; 0.0000753000; 0.0470943000; True;0.13; 0.120785; 0.0314921;1.8721e-05;7.293e-06; 7.29e-06; true;0.15; 0.121918; 0.0305925;0.008727456;3.9816e-05;2.3772999999999998e-05; 8.3227e-05; true;0.14; 0.118011; 0.030331;0.001375091;0.0006721450000000001;0.0004994649999999999; 0.00105389; true;1.3; 0.1908; 0.0000; 0.0002; 0.0000; 0.0000; True;2.88; 0.1710; 0.9246; 0.6937; 0.0000; 0.0003; True;1.48; 0.1732; 0.1738; 0.0003; 0.0000; 0.0001; True;2.63;0.5199198979999999;0.053467963; 0.021020085; true;1.33;0.0676627;0.00349576; 9.83626E-4; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata;0.19; 0.153287; 0.0387894; 0.0003; 0.0000;0.22;0.1150581;0.015055599999999999; 0.0000838000; 0.0407757000; True;0.16; 0.134557; 0.0432357;1.2733e-05;9.223e-06; 7.102e-06; true;0.14; 0.212079; 0.0251762;0.006460495000000001;2.7709000000000002e-05;1.3466000000000001e-05; 0.000307991; true;0.2; 0.167839; 0.0632009;0.0019706389999999997;0.000784097;0.000550858; 0.0012998; true;1.35; 0.2219; 0.0000; 0.0003; 0.0000; 0.0000; True;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.15; 0.1315; 0.1652; 0.0001; 0.0000; 0.0001; True;3.09;0.649834718;0.07247223700000001; 0.019817705; true;1.33;0.068571071;0.020671793000000004; 0.009386773; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.43; 0.324825; 0.105219; 0.0030; 0.0002;0.26;0.16371159999999998;0.014747800000000002; 0.0000821000; 0.0436999000; True;0.23; 0.179937; 0.0648719;1.434e-05;6.782e-06; 6.536e-06; true;0.54; 0.423751; 0.113108;0.07780964;7.510800000000001e-05;2.7577e-05; 0.0188087; true;0.41; 0.260825; 0.0633027;0.0058881820000000005;0.0006246989999999999;0.000393364; 0.132767; true;1.19; 0.3219; 0.0000; 0.0004; 0.0000; 0.0000; True;39.81; 0.5070; 4.1670; 35.3982; 0.0000; 0.0102; True;2.39; 0.2797; 1.3872; 0.0004; 0.0000; 0.0002; True;5.62;1.1097173599999999;0.108416561; 0.198997251; true;2.78;0.230647852;0.006387465; 0.183632429; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut68.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;0.72; 0.655958; 0.166233; 0.0087; 0.0010;0.35;0.243837;0.0161961; 0.0000938000; 0.0428447000; True;0.74; 0.583212; 0.176261;0.000426084;0.00012371299999999999; 7.537e-06; true;0.99; 0.580763; 0.178062;0.157609141;0.0010888369999999998;0.000605177; 0.0824949; true;2.13; 0.56506; 0.172717;0.02000326;0.00177439;0.001077014; 1.42078; true;2.0; 1.0215; 0.0000; 0.0010; 0.0001; 0.0000; True;27.84; 0.9512; 20.6317; 6.2484; 0.0000; 0.0761; True;7.49; 0.5334; 6.1500; 0.0080; 0.0000; 0.0015; True;5.87;1.842165279;0.099020135; 0.073983792; true;3.47;0.270599583;0.007982484; 0.489599842; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata;0.44; 0.251981; 0.0670434; 0.1211; 0.0327;0.25;0.1551644;0.0183846; 0.0000781000; 0.0409978000; True;0.32; 0.260272; 0.0758735;0.000456539;0.000120651; 1.2853e-05; true;0.36; 0.264494; 0.0814025;0.041563412999999994;0.0010384860000000001;0.000556338; 0.00144923; true;0.33; 0.268224; 0.0754965;0.005871322;0.001832604;0.001220959; 0.00211811; true;1.55; 0.3493; 0.0000; 0.0009; 0.0001; 0.0000; True;7.48; 0.2118; 1.1895; 5.0915; 0.0000; 0.0007; True;1.99; 0.3782; 0.4790; 0.0053; 0.0000; 0.0015; True;4.35;0.7608274199999999;0.16153403300000002; 0.059192859; true;2.17;0.156967476;0.005936325; 0.002570058; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.21; 0.152744; 0.035092; 0.0237; 0.0024;0.26;0.1309971;0.0209073; 0.0000909000; 0.0568528000; True;0.19; 0.168384; 0.0464187;0.000704613;0.000291444; 1.3116e-05; true;0.2; 0.162336; 0.0416466;0.015163280999999999;0.0013485080000000002;0.000989903; 0.00281357; true;0.2; 0.156579; 0.0442384;0.002466526;0.00249325;0.001803325; 0.0038026; true;1.42; 0.2117; 0.0000; 0.0013; 0.0002; 0.0000; True;5.24; 0.2130; 0.8502; 2.9699; 0.0000; 0.0009; True;1.75; 0.2308; 0.1874; 0.0046; 0.0000; 0.0049; True;2.79;0.555952611;0.071348523; 0.020490553; true;1.68;0.10055175100000001;0.004731444999999999; 0.005303601; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata;0.18; 0.187469; 0.0354721; 0.0019; 0.0008;0.24;0.1228581;0.018632299999999997; 0.0000884000; 0.0437029000; True;0.18; 0.154152; 0.0424356;0.00048542100000000004;0.000170068; 2.6054e-05; true;0.2; 0.152987; 0.045278;0.015788647;0.001213471;0.000750535; 0.000875325; true;0.19; 0.226737; 0.0421342;0.0023204890000000002;0.0019307259999999998;0.0012786339999999998; 0.00140769; true;1.57; 0.2277; 0.0000; 0.0014; 0.0002; 0.0000; True;10.82; 0.2249; 0.9584; 8.4908; 0.0000; 0.0005; True;1.77; 0.2289; 0.2049; 0.0056; 0.0000; 0.0017; True;2.91;0.48137969999999997;0.085631485; 0.01606423; true;1.6;0.084847379;0.003782693; 0.001025376; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata;0.18; 0.149359; 0.0323292; 0.0012; 0.0008;0.22;0.1108779;0.021378; 0.0000835000; 0.0366146000; True;0.1; 0.080491; 0.0227029;0.000383051;8.464900000000001e-05; 6.811e-06; true;0.18; 0.142096; 0.0367333;0.011493493;0.001179592;0.0006912050000000001; 0.00120012; true;0.18; 0.143792; 0.0360536;0.0018054899999999999;0.001799077;0.0012125130000000001; 0.00192446; true;1.46; 0.2188; 0.0000; 0.0015; 0.0003; 0.0000; True;4.23; 0.2105; 0.8541; 1.9713; 0.0000; 0.0011; True;1.62; 0.2151; 0.1723; 0.0047; 0.0000; 0.0014; True;3.09;0.6832100879999999;0.059693755999999994; 0.015534512; true;1.53;0.07253669199999999;0.004937633; 0.002184818; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata;2.26; 0.666984; 0.206711; 1.0987; 0.3061;0.78;0.2556433;0.2207702; 0.0025871000; 0.2410308000; True;0.74; 0.419507; 0.128488;0.1081376;0.02708428; 0.0267115; true;5.65; 0.662715; 0.252118;0.17706646;0.7283368;1.767547; 2.10122; true;1.88; 0.634255; 0.22307;0.019450869;0.3413509;0.44653400000000004; 0.269516; true;2.26; 0.9786; 0.0000; 0.0376; 0.0038; 0.0139; True;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;2.41; 0.6689; 0.6269; 0.1095; 0.0000; 0.0596; True;6.24;1.309350556;0.44972655399999995; 0.074691561; true;2.27;0.328271215;0.01959253; 0.005825226; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata;1.16; 0.594728; 0.189448; 0.2480; 0.1947;0.39;0.2816429;0.0921343; 0.0001117000; 0.0392698000; True;0.81; 0.570236; 0.181787;0.095832574;0.023480943; 9.656e-06; true;1.47; 0.613323; 0.127265;0.11150575700000001;0.20551692;0.481732943; 0.00550547; true;1.05; 0.550194; 0.240814;0.015228065;0.158049418;0.155326017; 0.00190189; true;2.13; 0.8890; 0.0000; 0.0295; 0.0033; 0.0023; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;2.6; 0.6251; 0.8405; 0.1795; 0.0000; 0.0007; False;6.0;0.954662043;0.529006052; 0.415245384; true;2.11;0.17952032399999998;0.014190214; 0.001411615; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata;1.6; 0.670786; 0.189292; 0.6612; 0.1065;0.22;0.1377116;0.0222725; 0.0000724000; 0.0257112000; True;0.9; 0.693495; 0.204364;0.023541105;0.004052798000000001; 9.784e-06; true;0.73; 0.38887; 0.122661;0.08533893599999999;0.052805073;0.08065114699999999; 0.00334108; true;0.77; 0.66391; 0.117799;0.009279255;0.019311599000000002;0.025114177999999997; 0.00365687; true;1.54; 0.5969; 0.0000; 0.0177; 0.0026; 0.0017; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;2.46; 0.6229; 0.7436; 0.1443; 0.0000; 0.0009; False;8.1;1.099024247;0.25561221500000003; 2.05297119; true;2.4;0.198769215;0.011971329000000001; 0.005204613; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.22; 0.264741; 0.0803209; 0.0052; 0.0073;0.26;0.1460001;0.017387; 0.0001047000; 0.0465491000; True;0.26; 0.208185; 0.0626208;0.000743473;0.000198687; 7.914e-06; true;0.32; 0.224271; 0.0642513;0.02864986;0.00100584;0.000983796; 0.0129454; true;0.34; 0.201479; 0.0337753;0.002737172;0.00121057;0.0012052620000000001; 0.114237; true;1.38; 0.2740; 0.0000; 0.0016; 0.0003; 0.0006; False;55.7; 0.2169; 1.6575; 53.8975; 0.0000; 0.0087; True;2.13; 0.3173; 0.8729; 0.0084; 0.0000; 0.0019; False;3.88;0.7034573820000001;0.060324959; 0.03344465; true;2.32;0.080854089;0.013502165; 0.20818864; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut32.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata;0.22; 0.183849; 0.037296; 0.0016; 0.0010;0.23;0.122237;0.0178517; 0.0000828000; 0.0490269000; True;0.22; 0.187384; 0.0469;0.0007421229999999999;0.000186962; 7.543e-06; true;0.24; 0.353263; 0.0456993;0.015349036;0.001522771;0.0019519849999999998; 0.00264961; true;0.22; 0.181161; 0.0437386;0.002404207;0.00201812;0.002042073; 0.00303185; true;1.33; 0.2073; 0.0000; 0.0011; 0.0002; 0.0002; False;36.38; 0.2543; 0.9028; 34.3131; 0.0000; 0.0009; True;1.11; 0.1435; 0.1125; 0.0080; 0.0000; 0.0005; False;3.4;0.7046715960000001;0.087204216; 0.01973805; true;1.36;0.09200829199999999;0.024999663999999998; 0.003387337; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata;0.14; 0.128371; 0.0149822; 0.0007; 0.0005;0.22;0.1110632;0.0188832; 0.0000900000; 0.0421689000; True;0.15; 0.133864; 0.0329085;0.0007296100000000001;0.000203645; 7.871e-06; true;0.17; 0.13034; 0.03267;0.009517299;0.00153817;0.0022582270000000002; 0.00152469; true;0.16; 0.131226; 0.0327253;0.0014357060000000001;0.002113974;0.002157311; 0.00326568; true;1.37; 0.1831; 0.0000; 0.0017; 0.0002; 0.0004; False;57.33; 0.1894; 0.8538; 55.9484; 0.0000; 0.0016; True;2.29; 0.2436; 0.1830; 0.0089; 0.0000; 0.0006; False;3.64;0.6166730330000001;0.13911116099999998; 0.030352311; true;1.87;0.13977899200000002;0.038903207; 0.005223877; true
