name;automata-runtime;automata-construction;automata-trim;automata-compl;automata-emptiness_check;automata-emptiness_result;automata-interpretation;automata-overall;mata-runtime;mata-mataparsing;mata-compl;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;vata-runtime;vata-mataparsing;vata-construction;vata-compl;vata-trim;vata-emptiness_check;vata-emptiness_check_result;vata-overall;awali-runtime;awali-mataparsing;awali-construction;awali-compl;awali-trim;awali-emptiness_check;awali-emptiness_check_result;awali-overall;mona-runtime;mona-mataparsing;mona-compl;mona-emptiness_check;mona-emptiness_check_result;mona-overall;pymata-runtime;pymata-construction;pymata-conversion;pymata-complement;pymata-trimming;pymata-emptiness;pymata-result;pymata-interpretation;pymata-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-determinization;pyfado-complement;pyfado-trim;pyfado-emptiness;pyfado-result;pyfado-interpretation;pyfado-overall;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-determinization;pyautomata-lib-complement;pyautomata-lib-emptiness;pyautomata-lib-result;pyautomata-lib-interpretation;pyautomata-lib-overall;java-automatalib-old-runtime;java-automatalib-old-construction;java-automatalib-old-compl;java-automatalib-old-emptiness_check;java-automatalib-old-emptiness_result;java-automatalib-old-interpretation;java-automatalib-old-overall;java-brics-runtime;java-brics-construction;java-brics-compl;java-brics-emptiness_check;java-brics-emptiness_result;java-brics-interpretation;java-brics-overall
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12881-4.mata;0.16; 0.0399258000;0.009345399999999998; 0.0411390000; 0.0001653000; False; 0.0534835000; 0.1479731000;0.0; 0.001427; 0.00019; 1.8e-05; 2e-05; false; 0.002077;0.0; 0.001496; 0.000787; 0.000903; 0.000291; 0.000292; false; 0.00415;0.0; 0.001451; 7.7e-05; 0.001066; 0.000688; 0.000178; false; 0.004664;0.47; 0.000778; 5e-06; 5e-06; false; 0.002208;1.13; 0.0093; 0.0000; 0.0006; 0.0000; 0.0000; False; 0.0007; 0.0103;1.01; 0.0076; 0.0009; 0.0013; 0.0017; 0.0006; 0.0002; False; 0.0025; 0.0112;1.2; 0.0074; 0.0011; 0.0006; 0.0014; 0.0001; False; 0.0015; 0.0102;1.27; 0.145292371; 0.055878547; 0.00644441; false; 0.069302831; 0.306668673;0.77; 0.017504553; 0.003616523; 2.4815E-5; false; 0.010453089; 0.101425304
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13005-1.mata;0.16; 0.0385601000;0.0086923; 0.0426753000; 0.0001853000; False; 0.0543295000; 0.1901685000;0.0; 0.000307; 0.000162; 2.5e-05; 1.4e-05; false; 0.000796;0.0; 0.000295; 0.000209; 0.000862; 0.000317; 0.000286; false; 0.002209;0.0; 0.00032; 3.3e-05; 0.001147; 0.000761; 0.000219; false; 0.003645;0.53; 0.000319; 7e-06; 9e-06; false; 0.000835;1.15; 0.0065; 0.0000; 0.0004; 0.0001; 0.0000; False; 0.0005; 0.0072;1.24; 0.0075; 0.0002; 0.0004; 0.0008; 0.0005; 0.0002; False; 0.0016; 0.0095;0.9; 0.0046; 0.0003; 0.0005; 0.0011; 0.0000; False; 0.0012; 0.0063;1.13; 0.082927946; 0.031940135; 0.002354882; false; 0.05776167; 0.241870343;0.99; 0.010827594; 0.004706858; 2.717E-5; false; 0.010990101; 0.09277125
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13052-1.mata;0.09; 0.0641790000;0.0146232; 0.0041926000; 0.0001106000; False; 0.0204351000; 0.1338375000;0.0; 0.000196; 9.4e-05; 1.8e-05; 8e-06; false; 0.000561;0.0; 0.000111; 8.6e-05; 0.000211; 8.3e-05; 6.7e-05; false; 0.00068;0.0; 0.000115; 1.4e-05; 0.000542; 0.000384; 7.5e-05; false; 0.001789;0.31; 0.000135; 4e-06; 7e-06; false; 0.000383;1.06; 0.0045; 0.0000; 0.0002; 0.0000; 0.0000; False; 0.0003; 0.0049;1.18; 0.0062; 0.0002; 0.0002; 0.0004; 0.0002; 0.0001; False; 0.0007; 0.0073;1.01; 0.0054; 0.0002; 0.0005; 0.0011; 0.0001; False; 0.0012; 0.0070;1.25; 0.103817699; 0.059630028; 0.005503648; false; 0.092327648; 0.305949122;0.92; 0.007205428; 0.004757967; 3.3572E-5; false; 0.011511266; 0.087263895
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13117-1.mata;0.13; 0.0348742000;0.0093566; 0.0065936000; 0.0001561000; False; 0.0185578000; 0.1070493000;0.0; 8.1e-05; 2e-05; 6e-06; 2e-06; false; 0.000232;0.0; 8.3e-05; 5.7e-05; 3.9e-05; 6e-06; 4e-06; false; 0.000328;0.0; 9e-05; 1e-05; 0.00066; 0.000524; 3.5e-05; false; 0.002314;0.49; 0.0001; 6e-06; 1.9e-05; false; 0.000373;1.17; 0.0062; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0001; 0.0065;0.97; 0.0044; 0.0001; 0.0001; 0.0001; 0.0000; 0.0000; False; 0.0001; 0.0047;1.28; 0.0063; 0.0002; 0.0003; 0.0004; 0.0001; False; 0.0005; 0.0072;1.03; 0.090924251; 0.016613155; 0.00202715; false; 0.031461753; 0.216580493;0.73; 0.004645931; 0.002069195; 2.1513E-5; false; 0.009325979; 0.080705899
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13117-2.mata;0.1; 0.0230073000;0.0054708; 0.0250612000; 0.0001262000; False; 0.0324411000; 0.0887171000;0.0; 0.000188; 2.4e-05; 5e-06; 2e-06; false; 0.000335;0.0; 0.000274; 0.000163; 0.000124; 3.2e-05; 3.2e-05; false; 0.00088;0.0; 0.000177; 1.5e-05; 0.000528; 0.000394; 4.2e-05; false; 0.001893;0.49; 0.000318; 5e-06; 8e-06; false; 0.000785;1.02; 0.0047; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0001; 0.0049;1.07; 0.0076; 0.0002; 0.0003; 0.0004; 0.0001; 0.0000; False; 0.0005; 0.0086;0.93; 0.0047; 0.0003; 0.0003; 0.0005; 0.0001; False; 0.0006; 0.0057;1.13; 0.082532229; 0.026831328; 0.003032955; false; 0.038532157; 0.193866599;0.98; 0.010161607; 0.002555666; 2.4305E-5; false; 0.0096576; 0.113418276
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13140-1.mata;0.17; 0.0394070000;0.0086121; 0.0511950000; 0.0001566000; False; 0.0625131000; 0.1549134000;0.0; 0.002268; 0.0007; 7.1e-05; 5.9e-05; false; 0.003925;0.01; 0.002208; 0.001172; 0.003696; 0.001354; 0.001323; false; 0.010271;0.01; 0.002136; 0.000142; 0.001957; 0.001062; 0.000557; false; 0.007149;0.51; 0.002555; 9e-06; 8e-06; false; 0.006993;1.13; 0.0066; 0.0000; 0.0009; 0.0001; 0.0000; False; 0.0010; 0.0078;1.24; 0.0096; 0.0014; 0.0019; 0.0036; 0.0022; 0.0006; False; 0.0065; 0.0178;1.13; 0.0098; 0.0025; 0.0018; 0.0057; 0.0001; False; 0.0058; 0.0184;1.41; 0.188462412; 0.063914679; 0.002060393; false; 0.081828101; 0.367167684;0.95; 0.027228613; 0.014147405; 2.5859E-5; false; 0.026937804; 0.15328514
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13140-2.mata;0.1; 0.0227660000;0.0053836000000000005; 0.0257620000; 0.0001232000; False; 0.0330192000; 0.0893320000;0.0; 0.000454; 5.4e-05; 8e-06; 6e-06; false; 0.000719;0.0; 0.00045; 0.000237; 0.000198; 5.2e-05; 4.9e-05; false; 0.001177;0.0; 0.000455; 3.2e-05; 0.00054; 0.000367; 6.1e-05; false; 0.002119;0.5; 0.000909; 6e-06; 6e-06; false; 0.001755;1.21; 0.0072; 0.0000; 0.0003; 0.0000; 0.0000; False; 0.0003; 0.0077;1.23; 0.0087; 0.0007; 0.0010; 0.0012; 0.0002; 0.0001; False; 0.0016; 0.0111;1.2; 0.0077; 0.0013; 0.0010; 0.0016; 0.0001; False; 0.0017; 0.0109;1.12; 0.087638252; 0.022135251; 0.002365205; false; 0.031225688; 0.220270206;0.79; 0.035175709; 0.004039619; 2.8743E-5; false; 0.011062533; 0.136973476
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13269-1.mata;0.11; 0.0332720000;0.0053811; 0.0041229000; 0.0001169000; False; 0.0114115000; 0.1151649000;0.0; 0.000101; 5.3e-05; 8e-06; 1.2e-05; false; 0.00031;0.0; 0.000173; 0.000124; 0.000327; 9e-05; 8.2e-05; false; 0.001025;0.0; 0.000102; 1.6e-05; 0.000585; 0.00043; 6.5e-05; false; 0.001916;0.31; 0.000138; 4e-06; 8e-06; false; 0.000438;1.03; 0.0045; 0.0000; 0.0002; 0.0000; 0.0000; False; 0.0002; 0.0048;1.18; 0.0062; 0.0001; 0.0002; 0.0004; 0.0001; 0.0001; False; 0.0006; 0.0071;1.05; 0.0055; 0.0002; 0.0004; 0.0007; 0.0000; False; 0.0007; 0.0066;1.01; 0.080183605; 0.042435565; 0.007189888; false; 0.058913201; 0.221765057;1.0; 0.008061776; 0.008487494; 2.9077E-5; false; 0.024127376; 0.134483615
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13269-2.mata;0.16; 0.0710290000;0.0088924; 0.0542081000; 0.0001801000; False; 0.0658964000; 0.1947910000;0.0; 0.001794; 0.00023; 3.4e-05; 1.6e-05; false; 0.002571;0.0; 0.001938; 0.000975; 0.00093; 0.000349; 0.00033; false; 0.004949;0.0; 0.001882; 0.000123; 0.001236; 0.000731; 0.000237; false; 0.005434;0.49; 0.001755; 1e-05; 8e-06; false; 0.003161;0.93; 0.0062; 0.0000; 0.0003; 0.0000; 0.0000; False; 0.0004; 0.0067;1.29; 0.0097; 0.0015; 0.0018; 0.0022; 0.0004; 0.0002; False; 0.0029; 0.0144;1.17; 0.0087; 0.0019; 0.0015; 0.0027; 0.0001; False; 0.0028; 0.0137;1.25; 0.180187498; 0.037433559; 0.002433461; false; 0.046691257; 0.345463331;0.87; 0.023559353; 0.006504422; 2.7152E-5; false; 0.013644057; 0.138486463
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13269-3.mata;0.12; 0.0240624000;0.005559100000000001; 0.0254370000; 0.0001420000; False; 0.0330049000; 0.1773510000;0.0; 0.001626; 0.000242; 3.6e-05; 1.9e-05; false; 0.002462;0.0; 0.00088; 0.000438; 0.000687; 0.000237; 0.000222; false; 0.002728;0.01; 0.001638; 0.0001; 0.001315; 0.00078; 0.000232; false; 0.005371;0.48; 0.000844; 6e-06; 5e-06; false; 0.002272;1.12; 0.0074; 0.0000; 0.0004; 0.0000; 0.0000; False; 0.0005; 0.0081;0.92; 0.0058; 0.0006; 0.0009; 0.0012; 0.0004; 0.0001; False; 0.0018; 0.0083;1.24; 0.0248; 0.0019; 0.0176; 0.0193; 0.0001; False; 0.0194; 0.0464;1.15; 0.113231534; 0.024828821; 0.002270612; false; 0.033053759; 0.274257867;1.12; 0.044093348; 0.006061821; 3.4745E-5; false; 0.016855587; 0.160151034
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13269-4.mata;0.17; 0.0464299000;0.009072700000000001; 0.0551122000; 0.0001760000; False; 0.0668501000; 0.1963516000;0.0; 0.000732; 0.000432; 4.6e-05; 2.8e-05; false; 0.001716;0.0; 0.000735; 0.000456; 0.002421; 0.000863; 0.000844; false; 0.005621;0.0; 0.000771; 6e-05; 0.00168; 0.001024; 0.000477; false; 0.005267;0.52; 0.00077; 1.1e-05; 1.1e-05; false; 0.001776;1.23; 0.0074; 0.0000; 0.0011; 0.0002; 0.0000; False; 0.0013; 0.0090;0.97; 0.0049; 0.0003; 0.0006; 0.0012; 0.0007; 0.0002; False; 0.0022; 0.0076;0.97; 0.0055; 0.0009; 0.0007; 0.0020; 0.0000; False; 0.0021; 0.0086;1.31; 0.153115128; 0.044546056; 0.002165482; false; 0.053451766; 0.314269073;1.02; 0.034724962; 0.013781979; 2.8675E-5; false; 0.032467893; 0.176507312
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13394-1.mata;0.12; 0.0348515000;0.008367600000000001; 0.0062294000; 0.0001718000; False; 0.0171656000; 0.1047674000;0.0; 0.000104; 2.1e-05; 5e-06; 2e-06; false; 0.000272;0.0; 8.7e-05; 6.1e-05; 4.3e-05; 6e-06; 4e-06; false; 0.000343;0.0; 8.9e-05; 1.5e-05; 0.000718; 0.000562; 3.7e-05; false; 0.002498;0.49; 9.2e-05; 5e-06; 9e-06; false; 0.000368;1.22; 0.0059; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0001; 0.0062;1.22; 0.0071; 0.0001; 0.0001; 0.0001; 0.0000; 0.0000; False; 0.0002; 0.0076;1.01; 0.0044; 0.0001; 0.0002; 0.0003; 0.0000; False; 0.0004; 0.0051;1.05; 0.06166869; 0.014688461; 0.002127431; false; 0.023178212; 0.148102892;0.93; 0.004373047; 0.002534324; 3.0508E-5; false; 0.010265061; 0.073699091
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13455-1.mata;0.11; 0.0377444000;0.0055131; 0.0268635000; 0.0001381000; False; 0.0341001000; 0.1581010000;0.0; 0.004685; 0.0006; 3.9e-05; 1.4e-05; false; 0.00634;0.0; 0.002569; 0.001233; 0.001478; 0.000506; 0.000502; false; 0.006757;0.0; 0.002521; 0.000152; 0.001167; 0.000582; 0.000267; false; 0.005675;0.32; 0.002624; 8e-06; 6e-06; false; 0.007122;1.02; 0.0093; 0.0000; 0.0009; 0.0001; 0.0000; False; 0.0011; 0.0107;0.98; 0.0101; 0.0018; 0.0023; 0.0032; 0.0009; 0.0003; False; 0.0044; 0.0166;1.13; 0.0145; 0.0129; 0.0231; 0.0261; 0.0001; False; 0.0263; 0.0541;1.47; 0.202294873; 0.049231703; 0.003821664; false; 0.065665384; 0.435621879;1.23; 0.079028003; 0.034836308; 3.5316E-5; false; 0.042550558; 0.302115206
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13455-2.mata;0.11; 0.0368509000;0.0088132; 0.0063843000; 0.0001683000; False; 0.0177087000; 0.1126850000;0.0; 0.000184; 0.000111; 2e-05; 9e-06; false; 0.000542;0.0; 0.000205; 0.000149; 0.000526; 0.000189; 0.000174; false; 0.001431;0.0; 0.000207; 2e-05; 0.00091; 0.000625; 0.000137; false; 0.002883;0.49; 0.000213; 6e-06; 6e-06; false; 0.000571;1.04; 0.0045; 0.0000; 0.0002; 0.0000; 0.0000; False; 0.0003; 0.0048;1.04; 0.0046; 0.0001; 0.0002; 0.0004; 0.0002; 0.0000; False; 0.0006; 0.0054;1.16; 0.0072; 0.0005; 0.0007; 0.0015; 0.0001; False; 0.0016; 0.0095;1.16; 0.094739139; 0.054038622; 0.002389197; false; 0.06244649; 0.248071072;0.92; 0.009542266; 0.005395406; 2.6271E-5; false; 0.013317515; 0.14845893
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13455-3.mata;0.15; 0.0361746000;0.008341999999999999; 0.0407041000; 0.0001777000; False; 0.0518632000; 0.1406430000;0.0; 0.000193; 3.2e-05; 8e-06; 2e-06; false; 0.000416;0.0; 0.000206; 0.000115; 0.000118; 2.9e-05; 2.2e-05; false; 0.000671;0.0; 0.000195; 2.3e-05; 0.000771; 0.000594; 6.5e-05; false; 0.002724;0.49; 0.000194; 4e-06; 8e-06; false; 0.000559;1.02; 0.0044; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0001; 0.0046;1.11; 0.0048; 0.0001; 0.0001; 0.0002; 0.0000; 0.0000; False; 0.0003; 0.0053;0.98; 0.0053; 0.0002; 0.0002; 0.0003; 0.0000; False; 0.0004; 0.0060;1.13; 0.101188308; 0.042897592; 0.002760712; false; 0.05206499; 0.292266681;0.93; 0.005244183; 0.001981797; 1.877E-5; false; 0.007016021; 0.072911372
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13510-1.mata;0.1; 0.0243166000;0.0055463000000000005; 0.0041075000; 0.0001187000; False; 0.0116521000; 0.0855755000;0.0; 6.1e-05; 1.6e-05; 5e-06; 1e-06; false; 0.000192;0.0; 6.5e-05; 4.3e-05; 2.9e-05; 4e-06; 3e-06; false; 0.00025;0.0; 6.7e-05; 8e-06; 0.000486; 0.000391; 2.8e-05; false; 0.001676;0.51; 9.9e-05; 6e-06; 1.3e-05; false; 0.000425;1.17; 0.0071; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0001; 0.0076;0.94; 0.0044; 0.0001; 0.0001; 0.0001; 0.0000; 0.0000; False; 0.0001; 0.0047;1.02; 0.0063; 0.0002; 0.0003; 0.0004; 0.0001; False; 0.0005; 0.0072;0.95; 0.062776184; 0.017144688; 0.002404931; false; 0.026811851; 0.16843894;0.98; 0.005928009; 0.002123693; 2.5278E-5; false; 0.017968105; 0.098768503
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13510-2.mata;0.2; 0.0693668000;0.0093623; 0.0462543000; 0.0001654000; False; 0.0587039000; 0.1923812000;0.05; 0.047509; 0.003349; 0.000197; 0.000102; false; 0.059261;0.1; 0.048848; 0.024888; 0.014713; 0.006171; 0.00622; false; 0.106941;0.06; 0.046877; 0.002881; 0.007472; 0.002687; 0.001862; false; 0.069173;0.52; 0.047932; 1.2e-05; 7e-06; false; 0.116386;1.27; 0.0770; 0.0000; 0.0077; 0.0006; 0.0000; False; 0.0085; 0.0866;1.1; 0.0456; 0.0294; 0.0427; 0.0468; 0.0037; 0.0065; False; 0.0570; 0.1328;1.15; 0.0583; 0.0439; 0.0216; 0.0340; 0.0001; False; 0.0342; 0.1375;2.56; 0.521312323; 0.06291069; 0.003000527; false; 0.085712534; 0.845223183;1.8; 0.085199155; 0.033792236; 3.6973E-5; false; 0.045332839; 0.464773929
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13547-1.mata;0.15; 0.0395034000;0.008338400000000001; 0.0403861000; 0.0001689000; False; 0.0513832000; 0.1470235000;0.0; 0.003055; 0.00034; 2.3e-05; 2.3e-05; false; 0.004122;0.0; 0.002925; 0.001541; 0.00128; 0.000423; 0.00044; false; 0.007167;0.0; 0.002709; 0.000186; 0.001408; 0.000783; 0.000227; false; 0.006708;0.52; 0.003356; 1.1e-05; 1.2e-05; false; 0.009372;1.22; 0.0114; 0.0000; 0.0008; 0.0000; 0.0000; False; 0.0009; 0.0126;1.07; 0.0111; 0.0018; 0.0026; 0.0034; 0.0008; 0.0003; False; 0.0045; 0.0175;1.19; 0.0111; 0.0034; 0.0021; 0.0036; 0.0001; False; 0.0038; 0.0185;1.23; 0.134247174; 0.052379706; 0.00228895; false; 0.06217084; 0.305114369;1.04; 0.032627444; 0.004323246; 2.9801E-5; false; 0.011267447; 0.155582326
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13547-2.mata;0.15; 0.0377647000;0.0086426; 0.0406928000; 0.0001757000; False; 0.0522013000; 0.1436237000;0.0; 0.000447; 5.4e-05; 1e-05; 6e-06; false; 0.000754;0.0; 0.000448; 0.000234; 0.000188; 4.8e-05; 4.7e-05; false; 0.001215;0.0; 0.000451; 3.6e-05; 0.000842; 0.000586; 8.8e-05; false; 0.00314;0.48; 0.000469; 6e-06; 8e-06; false; 0.001071;1.15; 0.0177; 0.0000; 0.0002; 0.0000; 0.0000; False; 0.0002; 0.0181;0.89; 0.0048; 0.0002; 0.0002; 0.0003; 0.0001; 0.0000; False; 0.0004; 0.0055;0.86; 0.0047; 0.0003; 0.0003; 0.0005; 0.0000; False; 0.0005; 0.0057;1.15; 0.104935557; 0.019751815; 0.002309441; false; 0.027977803; 0.230751535;0.96; 0.013062541; 0.004256179; 2.3319E-5; false; 0.019384086; 0.123463072
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13639-1.mata;0.12; 0.0363139000;0.0091019; 0.0066195000; 0.0001703000; False; 0.0188755000; 0.1111470000;0.0; 8.3e-05; 2.2e-05; 7e-06; 2e-06; false; 0.000262;0.0; 8.7e-05; 5.8e-05; 4.1e-05; 6e-06; 5e-06; false; 0.000356;0.0; 9.8e-05; 1.4e-05; 0.000721; 0.000569; 4.1e-05; false; 0.002494;0.51; 9.3e-05; 5e-06; 9e-06; false; 0.00055;0.88; 0.0042; 0.0000; 0.0000; 0.0000; 0.0000; False; 0.0001; 0.0044;1.18; 0.0063; 0.0001; 0.0001; 0.0002; 0.0000; 0.0000; False; 0.0002; 0.0068;1.2; 0.0064; 0.0002; 0.0003; 0.0004; 0.0001; False; 0.0006; 0.0073;1.06; 0.079780046; 0.017808413; 0.002151123; false; 0.026651234; 0.217709107;0.95; 0.007777285; 0.005582758; 4.059E-5; false; 0.016858422; 0.120701847
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13639-2.mata;0.07; 0.0217958000;0.0057455; 0.0041343000; 0.0001380000; False; 0.0119090000; 0.0660067000;0.0; 9.1e-05; 2.1e-05; 7e-06; 3e-06; false; 0.000292;0.0; 6.2e-05; 4.3e-05; 3e-05; 5e-06; 3e-06; false; 0.00026;0.0; 9.3e-05; 1e-05; 0.000789; 0.000596; 3.6e-05; false; 0.002595;0.32; 8.5e-05; 4e-06; 1e-05; false; 0.000343;1.02; 0.0059; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0001; 0.0062;1.24; 0.0062; 0.0001; 0.0001; 0.0001; 0.0000; 0.0000; False; 0.0002; 0.0067;1.22; 0.0068; 0.0001; 0.0003; 0.0004; 0.0000; False; 0.0005; 0.0075;0.86; 0.058353598; 0.014466478; 0.001593052; false; 0.021253333; 0.136248602;0.83; 0.006983895; 0.002221953; 3.4135E-5; false; 0.010382734; 0.104767713
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13639-3.mata;0.1; 0.0232155000;0.0057164; 0.0262258000; 0.0001694000; False; 0.0338351000; 0.0901871000;0.0; 0.000474; 3.9e-05; 6e-06; 2e-06; false; 0.000701;0.0; 0.000496; 0.000283; 0.000152; 3.7e-05; 3.4e-05; false; 0.00116;0.0; 0.000506; 3.2e-05; 0.000505; 0.000349; 3.7e-05; false; 0.002107;0.5; 0.000937; 6e-06; 7e-06; false; 0.003577;0.93; 0.0051; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0002; 0.0055;1.12; 0.0092; 0.0006; 0.0009; 0.0010; 0.0001; 0.0000; False; 0.0012; 0.0112;0.99; 0.0053; 0.0007; 0.0004; 0.0005; 0.0000; False; 0.0005; 0.0067;1.23; 0.105889272; 0.020824475; 0.002035748; false; 0.029165594; 0.246027947;0.99; 0.016934814; 0.002260218; 1.8956E-5; false; 0.00926635; 0.124535317
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13639-4.mata;0.12; 0.0349111000;0.0088591; 0.0072033000; 0.0002039000; False; 0.0190749000; 0.1090001000;0.0; 8.4e-05; 2e-05; 6e-06; 2e-06; false; 0.000254;0.0; 8.3e-05; 5.8e-05; 4.3e-05; 7e-06; 6e-06; false; 0.000361;0.0; 9.4e-05; 1e-05; 0.000742; 0.000563; 3.9e-05; false; 0.002523;0.51; 0.000102; 5e-06; 9e-06; false; 0.00036;1.01; 0.0062; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0001; 0.0065;1.2; 0.0065; 0.0001; 0.0001; 0.0002; 0.0000; 0.0000; False; 0.0002; 0.0070;1.08; 0.0061; 0.0001; 0.0003; 0.0004; 0.0001; False; 0.0005; 0.0069;1.03; 0.065947702; 0.01375963; 0.002040887; false; 0.022466959; 0.155806032;0.95; 0.006574424; 0.002185941; 2.5151E-5; false; 0.009393088; 0.074162375
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13639-5.mata;0.14; 0.0684504000;0.0053259; 0.0248723000; 0.0001186000; False; 0.0318546000; 0.1625377000;0.0; 0.002364; 0.000234; 2e-05; 2e-05; false; 0.00315;0.0; 0.002375; 0.001156; 0.001084; 0.000363; 0.000337; false; 0.005731;0.0; 0.002397; 0.000133; 0.001079; 0.00054; 0.000188; false; 0.005398;0.33; 0.002313; 6e-06; 6e-06; false; 0.007236;1.05; 0.0081; 0.0000; 0.0006; 0.0001; 0.0000; False; 0.0007; 0.0090;1.24; 0.0127; 0.0024; 0.0035; 0.0042; 0.0012; 0.0004; False; 0.0058; 0.0212;1.17; 0.0136; 0.0043; 0.0025; 0.0048; 0.0001; False; 0.0049; 0.0231;1.5; 0.210618261; 0.083616468; 0.001986086; false; 0.09230447; 0.434518032;0.95; 0.029014865; 0.006999414; 3.0458E-5; false; 0.014212351; 0.182944757
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13639-6.mata;0.13; 0.0626508000;0.010036100000000001; 0.0072223000; 0.0001792000; False; 0.0205938000; 0.1466138000;0.0; 8.7e-05; 2.1e-05; 6e-06; 2e-06; false; 0.000266;0.0; 9.1e-05; 6e-05; 5e-05; 8e-06; 5e-06; false; 0.000398;0.0; 8.6e-05; 1e-05; 0.000644; 0.000532; 3.9e-05; false; 0.002261;0.49; 8.8e-05; 6e-06; 2.7e-05; false; 0.000388;1.19; 0.0062; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0001; 0.0065;0.97; 0.0042; 0.0001; 0.0001; 0.0001; 0.0000; 0.0000; False; 0.0002; 0.0045;1.23; 0.0063; 0.0002; 0.0003; 0.0004; 0.0001; False; 0.0005; 0.0070;1.06; 0.090581069; 0.011876914; 0.00267036; false; 0.02233506; 0.187845333;0.95; 0.007476108; 0.005369747; 3.1484E-5; false; 0.02060406; 0.110779028
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13639-7.mata;0.11; 0.0250546000;0.0055785; 0.0248071000; 0.0001262000; False; 0.0324029000; 0.0908449000;0.0; 0.004442; 0.000448; 4.4e-05; 3.3e-05; false; 0.005902;0.0; 0.002257; 0.001118; 0.001061; 0.000358; 0.000341; false; 0.005546;0.0; 0.002267; 0.000132; 0.001001; 0.000512; 0.000197; false; 0.00507;0.32; 0.002398; 7e-06; 5e-06; false; 0.007318;1.22; 0.0136; 0.0000; 0.0011; 0.0001; 0.0000; False; 0.0013; 0.0153;0.95; 0.0080; 0.0013; 0.0019; 0.0022; 0.0006; 0.0002; False; 0.0031; 0.0126;1.26; 0.0200; 0.0049; 0.0025; 0.0049; 0.0001; False; 0.0050; 0.0302;1.48; 0.172937298; 0.045449443; 0.004686577; false; 0.05810791; 0.409055302;1.2; 0.030723389; 0.006653221; 3.5025E-5; false; 0.014012314; 0.192330157
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13681-1.mata;0.09; 0.0209144000;0.0054913; 0.0039594000; 0.0001151000; False; 0.0112768000; 0.0914511000;0.0; 5.4e-05; 1.4e-05; 4e-06; 1e-06; false; 0.000163;0.0; 7.9e-05; 5.9e-05; 4.2e-05; 7e-06; 6e-06; false; 0.000356;0.0; 6.3e-05; 7e-06; 0.000441; 0.000333; 2.4e-05; false; 0.001523;0.31; 5.8e-05; 3e-06; 7e-06; false; 0.000248;0.96; 0.0043; 0.0000; 0.0000; 0.0000; 0.0000; False; 0.0001; 0.0045;1.21; 0.0065; 0.0001; 0.0001; 0.0001; 0.0000; 0.0000; False; 0.0002; 0.0070;1.14; 0.0046; 0.0001; 0.0002; 0.0002; 0.0000; False; 0.0003; 0.0051;0.9; 0.048918024; 0.013760795; 0.001867083; false; 0.021920761; 0.149480528;0.95; 0.004980186; 0.002199284; 2.2837E-5; false; 0.009303423; 0.101099597
