name;automata-runtime;automata-construction;automata-trim;automata-intersection;automata-inclusion_check;automata-inclusion_result;automata-interpretation;automata-overall;mata-runtime;mata-mataparsing;mata-mataminterm;mata-intersection;mata-trim;mata-inclusion_check;mata-inclusion_check_result;mata-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-mataminterm;mata-sim-reduce;mata-sim-intersection;mata-sim-trim;mata-sim-inclusion_check;mata-sim-inclusion_check_result;mata-sim-overall;mata-old-runtime;mata-old-mataparsing;mata-old-mataminterm;mata-old-intersection;mata-old-trim;mata-old-inclusion_check;mata-old-inclusion_check_result;mata-old-overall;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-intersection;vata-trim;vata-inclusion_check;vata-inclusion_check_result;vata-overall;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-intersection;awali-trim;awali-inclusion_check;awali-inclusion_check_result;awali-overall;mona-runtime;mona-mataparsing;mona-mataminterm;mona-intersection;mona-inclusion_check;mona-inclusion_check_result;mona-overall;pymata-runtime;pymata-construction;pymata-conversion;pymata-intersection;pymata-trimming;pymata-inclusion;pymata-result;pymata-interpretation;pymata-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-intersection;pyfado-trim;pyfado-inclusion;pyfado-result;pyfado-interpretation;pyfado-overall;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-intersection;pyautomata-lib-determinization;pyautomata-lib-inclusion;pyautomata-lib-result;pyautomata-lib-interpretation;pyautomata-lib-overall;java-automatalib-runtime;java-automatalib-construction;java-automatalib-intersection;java-automatalib-inclusion_check;java-automatalib-inclusion_result;java-automatalib-interpretation;java-automatalib-overall;java-brics-runtime;java-brics-construction;java-brics-intersection;java-brics-inclusion_check;java-brics-inclusion_result;java-brics-interpretation;java-brics-overall
/home/experiments/nfa-bench/benchmarks/email_filter/aut4.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata;0.12;0.05017160000000001;0.0057911;0.008150099999999999; 0.0237895000; True; 0.0395799000; 0.1162357000;0.04; 0.035257; 0.013796;7e-06;4e-06; 7e-06; true; 0.050953;0.04; 0.036691; 0.013553;0.003703;6e-06;4e-06; 7e-06; true; 0.056091;0.04; 0.036772; 0.013846;7e-06;4e-06; 8e-06; true; 0.052511;0.05; 0.043827; 0.01635;0.003439;1.3000000000000001e-05;1e-05; 8.5e-05; true; 0.065615;0.05; 0.031363; 0.019323;0.000659;0.000617;0.000395; 0.000701; true; 0.056021;0.92; 0.073835; 0.302382;0.00045599999999999997; 1.6e-05; true; 0.525799;0.93; 0.0546; 0.0000; 0.0000; 0.0002; 0.0000; True; 0.0002; 0.0551;1.22; 0.0565; 0.0043; 0.2640; 0.0097; 0.0027; True; 0.2765; 0.3375;0.98; 0.0560; 0.0061; 0.0001;0.0004; 0.0004; True; 0.0005; 0.0628;TO;0.119154195;MISSING;MISSING;MISSING;MISSING;MISSING;1.19;0.034501386;0.0027892850000000003; 8.87096E-4; true; 0.011912495; 0.1892806
/home/experiments/nfa-bench/benchmarks/email_filter/aut4.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut41.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata;0.18;0.0732136;0.009241399999999999;0.013579200000000001; 0.0391324000; True; 0.0646721000; 0.1831213000;0.04; 0.033542; 0.015733;1.2000000000000002e-05;7e-06; 9e-06; true; 0.051787;0.05; 0.037864; 0.017563;0.0019649999999999997;1.1000000000000001e-05;4.9999999999999996e-06; 9e-06; true; 0.060207;0.04; 0.036299; 0.017705;1.3000000000000001e-05;6e-06; 9e-06; true; 0.056461;0.04; 0.030211; 0.016739;0.003242;1.9e-05;1.6e-05; 0.000695; true; 0.053096;0.04; 0.034551; 0.010396;0.000379;0.000483;0.00031299999999999996; 0.001257; true; 0.049399;TO; 0.060826; 0.155264;MISSING;MISSING;MISSING;MISSING;0.92; 0.0530; 0.0000; 0.0003; 0.0002; 0.0000; True; 0.0006; 0.0540;1.47; 0.0865; 0.0043; 0.0169; 0.0006; 0.0510; True; 0.0686; 0.1600;1.42; 0.0962; 0.0067; 0.0003;0.0035; 0.0036; True; 0.0040; 0.1075;1.61;0.185753989;0.041595695; 0.012213758; true; 0.061974522; 0.416567383;1.3;0.049977099;0.004798843; 0.015599988; true; 0.032442201; 0.282143049
/home/experiments/nfa-bench/benchmarks/email_filter/aut4.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut60.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut65.mata;0.24;0.1309668;0.0105303;0.014393699999999999; 0.0542862000; True; 0.0837896000; 0.3017896000;0.12; 0.100479; 0.037039;1.7e-05;9e-06; 3.3e-05; true; 0.143691;0.12; 0.081624; 0.036282;0.016302;1.8e-05;9e-06; 2.2e-05; true; 0.140373;0.12; 0.107744; 0.040586;1.6e-05;8.000000000000001e-06; 3.3e-05; true; 0.153946;0.14; 0.109853; 0.044157;0.012294999999999999;1.1e-05;1.3e-05; 0.000693; true; 0.171937;0.13; 0.107732; 0.040633;0.002203;0.00213;0.00133; 0.003085; true; 0.164168;3.36; 0.317353; 1.14943;0.0022199999999999998; 0.000128; true; 2.99077;1.17; 0.1732; 0.0000; 0.0004; 0.0001; 0.0001; True; 0.0007; 0.1745;4.73; 0.1188; 0.0128; 3.6116; 0.0355; 0.0203; True; 3.6676; 3.7998;1.07; 0.1092; 0.0106; 0.0001;0.001; 0.0011; True; 0.0013; 0.1214;TO; 0.088958398;MISSING;MISSING;MISSING;MISSING;MISSING;1.52;0.059329674;0.0031264210000000003; 0.003644116; true; 0.014905239; 0.215757007
/home/experiments/nfa-bench/benchmarks/email_filter/aut4.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.13;0.049344400000000004;0.0056577;0.0080386; 0.0294431000; True; 0.0463343000; 0.1338915000;0.05; 0.034342; 0.02316;1.2000000000000002e-05;8e-06; 3.1e-05; true; 0.061748;0.05; 0.036097; 0.014255;0.006777;8e-06;6e-06; 7e-06; true; 0.059634;0.05; 0.049416; 0.015434;9e-06;5.999999999999999e-06; 2.2e-05; true; 0.067429;0.04; 0.028494; 0.01409;0.004845;9e-06;8e-06; 0.00041; true; 0.05008;0.05; 0.036374; 0.014124;0.0008;0.000615;0.000412; 0.001304; true; 0.056758;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.08; 0.0645; 0.0000; 0.0000; 0.0002; 0.0000; True; 0.0003; 0.0651;2.67; 0.0912; 0.0084; 1.6328; 0.0528; 0.0333; True; 1.7190; 1.8191;1.02; 0.0618; 0.0080; 0.0001;0.0012000000000000001; 0.0014; True; 0.0015; 0.0717;1.9;0.173626433;0.06561273000000001; 0.028641318; true; 0.101811491; 0.392215839;1.24;0.039417536;0.0028100119999999998; 0.004435618; true; 0.016478473; 0.156593339
/home/experiments/nfa-bench/benchmarks/email_filter/aut4.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut41.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata;0.14;0.057889300000000005;0.0056508999999999995;0.0387271; 0.0381506000; True; 0.0848287000; 0.1747013000;0.07; 0.061815; 0.019527;8e-06;5.999999999999999e-06; 9e-06; true; 0.084188;0.09; 0.072979; 0.021481;0.007337;9e-06;5.999999999999999e-06; 1.2e-05; true; 0.105129;0.09; 0.071805; 0.031691;1.4e-05;7e-06; 1e-05; true; 0.108251;0.07; 0.049223; 0.020277;0.006600999999999999;3.5999999999999994e-05;1.1e-05; 0.001897; true; 0.080577;0.07; 0.049102; 0.019465;0.000995;0.000432;0.00029499999999999996; 0.009385; true; 0.08274;2.55; 0.155252; 0.771313;0.000306; 0.002156; true; 2.23474;1.12; 0.0969; 0.0000; 0.0000; 0.0000; 0.0000; True; 0.0001; 0.0974;2.03; 0.1012; 0.0117; 0.0274; 0.0012; 0.9900; True; 1.0187; 1.1320;1.11; 0.2164; 0.0467; 0.0002;0.031599999999999996; 0.0317; True; 0.0320; 0.2956;2.41;0.378060391;0.040280405; 0.050483655; true; 0.099846603; 0.587591989;1.49;0.043226362;0.001811585; 0.043745804; true; 0.053194532; 0.228860431
/home/experiments/nfa-bench/benchmarks/email_filter/aut4.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata;0.13;0.0447917;0.006052;0.0085922; 0.0250016000; True; 0.0415726000; 0.1253041000;0.01; 0.009222; 0.00947;1.5e-05;8e-06; 9e-06; true; 0.020387;0.01; 0.008802; 0.00872;0.0015739999999999999;1.2000000000000002e-05;5.999999999999999e-06; 9e-06; true; 0.020719;0.02; 0.017505; 0.014049;1.4000000000000001e-05;8.000000000000001e-06; 1e-05; true; 0.03409;0.01; 0.008764; 0.008754;0.001963;1.5e-05;1e-05; 0.000135; true; 0.021137;0.03; 0.014938; 0.012865;0.00045699999999999994;0.000548;0.000395; 0.002088; true; 0.03436;ERR;ERR;ERR;ERR;ERR;ERR;ERR;0.91; 0.0315; 0.0000; 0.0000; 0.0001; 0.0000; True; 0.0001; 0.0319;1.03; 0.0276; 0.0022; 0.0105; 0.0005; 0.0289; True; 0.0401; 0.0702;1.0; 0.0313; 0.0058; 0.0003;0.0021; 0.0022; True; 0.0025; 0.0400;1.7;0.171868259;0.047485187; 0.014438192; true; 0.069639132; 0.33386761;1.15;0.024431573;0.00182521; 0.006126131; true; 0.017574183; 0.159464578
/home/experiments/nfa-bench/benchmarks/email_filter/aut4.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.18;0.10845179999999999;0.0061286;0.0082592; 0.0312575000; True; 0.0475869000; 0.1835079000;0.33; 0.263581; 0.099197;1.3e-05;5.999999999999999e-06; 9e-06; true; 0.381276;0.37; 0.231553; 0.116116;0.038393000000000004;9e-06;8e-06; 7e-06; true; 0.403557;0.27; 0.197562; 0.095017;1.7e-05;1.1e-05; 1.3e-05; true; 0.314598;0.38; 0.2199; 0.098219;0.075922;1.3000000000000001e-05;1e-05; 0.000565; true; 0.41098;0.32; 0.204462; 0.106125;0.016606;0.000844;0.000516; 0.002616; true; 0.358803;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.41; 0.5732; 0.0000; 0.0000; 0.0000; 0.0000; True; 0.0001; 0.5742;2.85; 0.4715; 0.4003; 1.0200; 0.0097; 0.0315; True; 1.0613; 1.9349;1.41; 0.4112; 0.0685; 0.0001;0.0016; 0.0017; True; 0.0019; 0.4836;5.74;1.7428820029999998;0.068416436; 0.101275447; true; 0.189933047; 2.230562;2.81;0.217752511;0.00615262; 0.00438281; true; 0.017917431; 0.490425505
/home/experiments/nfa-bench/benchmarks/email_filter/aut4.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.23;0.137294;0.0099815;0.0133225; 0.0434958000; True; 0.0695924000; 0.2339430000;0.28; 0.248975; 0.059996;2.4e-05;1.2000000000000002e-05; 9e-06; true; 0.31538;0.29; 0.212971; 0.079746;0.012725;1.9e-05;9.999999999999999e-06; 8e-06; true; 0.312971;0.25; 0.219914; 0.062131;3.399999999999999e-05;1e-05; 8e-06; true; 0.288659;0.29; 0.199485; 0.088022;0.027055;6.8e-05;3.7999999999999995e-05; 0.000494; true; 0.324763;0.27; 0.233538; 0.064846;0.00271;0.000468;0.000382; 0.001339; true; 0.309957;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.29; 0.3444; 0.0000; 0.0004; 0.0000; 0.0000; True; 0.0005; 0.3455;2.58; 0.3401; 0.1953; 1.2940; 0.0162; 0.0186; True; 1.3289; 1.8659;1.25; 0.3754; 0.0275; 0.0005;0.0023; 0.0024; True; 0.0029; 0.4066;4.64;1.028567913;0.046678266999999996; 0.037041788; true; 0.091966372; 1.297220469;2.08;0.12635897499999998;0.005881891; 0.008104465; true; 0.022299673; 0.340370683
/home/experiments/nfa-bench/benchmarks/email_filter/aut4.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;0.25;0.1719596;0.005967199999999999;0.0079111; 0.0246912000; True; 0.0407659000; 0.2456001000;0.56; 0.420352; 0.178458;2.3000000000000003e-05;6.999999999999999e-06; 9e-06; true; 0.620867;0.66; 0.402675; 0.154761;0.153442;9.999999999999999e-05;4.9999999999999996e-06; 9e-06; true; 0.734481;0.53; 0.410707; 0.153975;2.3e-05;5.999999999999999e-06; 9e-06; true; 0.58758;0.61; 0.380079; 0.150322;0.08469299999999999;7.9e-05;1.3e-05; 0.025083; true; 0.658915;1.04; 0.378849; 0.147353;0.009706999999999999;0.000562;0.00035700000000000006; 0.535325; true; 1.09096;TO; 1.32511; 4.75205;MISSING;MISSING;MISSING;MISSING;1.46; 0.6880; 0.0000; 0.0001; 0.0000; 0.0000; True; 0.0001; 0.6891;44.51; 0.6683; 0.4229; 12.1748; 0.0447; 32.6663; True; 44.8861; 45.9825;3.04; 0.6954; 0.0802; 0.0002;1.4228; 1.4233; True; 1.4235; 2.2010;7.51;1.5469077729999998;0.13586812399999998; 0.047396864; true; 0.190803583; 2.031799744;5.24;0.49407304500000004;0.0055912850000000005; 1.603124812; true; 1.617312236; 2.843812504
/home/experiments/nfa-bench/benchmarks/email_filter/aut4.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata;0.26;0.16071969999999997;0.009238999999999999;0.0144075; 0.0430557000; True; 0.0709577000; 0.2831560000;0.41; 0.480515; 0.112394;3.399999999999999e-05;8.000000000000001e-06; 2.9e-05; true; 0.605318;0.56; 0.409991; 0.107757;0.105326;5.4000000000000005e-05;9e-06; 1.1e-05; true; 0.636597;0.4; 0.423684; 0.121248;2.8000000000000003e-05;9.999999999999999e-06; 3.3e-05; true; 0.557353;0.44; 0.401801; 0.105314;0.034548;1e-05;1.4e-05; 0.001623; true; 0.554835;0.42; 0.432833; 0.109562;0.0051860000000000005;0.0008389999999999999;0.0006389999999999999; 0.002835; true; 0.564315;29.4; 1.71206; 3.75319;0.005402; 0.000621; true; 30.4994;1.26; 0.3969; 0.0000; 0.0006; 0.0005; 0.0000; True; 0.0011; 0.4004;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.21; 0.3937; 0.0268; 0.0001;0.0024999999999999996; 0.0026; True; 0.0028; 0.4241;4.75;0.501233166;0.17566556900000002; 0.437189206; true; 0.618916057; 1.308815441;2.04;0.11797494200000001;0.0048690999999999995; 0.011055709; true; 0.023317691; 0.311378351
/home/experiments/nfa-bench/benchmarks/email_filter/aut4.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata;0.12;0.053849100000000004;0.0054372000000000005;0.0075446; 0.0236474000; True; 0.0393273000; 0.1292830000;0.06; 0.051624; 0.021616;9e-06;4.9999999999999996e-06; 2.5e-05; true; 0.076894;0.08; 0.05529; 0.020723;0.011526;9e-06;4.9999999999999996e-06; 9e-06; true; 0.091074;0.05; 0.039413; 0.02066;9e-06;3e-06; 3.3e-05; true; 0.063409;0.08; 0.061465; 0.032927;0.010213;2e-05;1.2e-05; 0.003833; true; 0.112566;0.07; 0.128103; 0.041364;0.001465;0.0023049999999999998;0.001351; 0.015477; true; 0.194149;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.5; 0.1726; 0.0000; 0.0003; 0.0001; 0.0000; True; 0.0004; 0.1739;3.33; 0.0970; 0.0179; 0.2810; 0.0073; 1.9772; True; 2.2656; 2.3809;0.96; 0.0878; 0.0130; 0.0001;0.024999999999999998; 0.0252; True; 0.0254; 0.1266;2.72;0.37107496100000004;0.053358552000000004; 0.045422391; true; 0.106410245; 0.637487918;1.99;0.06484996400000001;0.002370221; 0.088038692; true; 0.098101378; 0.308600632
/home/experiments/nfa-bench/benchmarks/email_filter/aut4.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut9.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata;0.18;0.08721820000000001;0.009580400000000001;0.014357; 0.0410710000; True; 0.0694258000; 0.2361461000;0.07; 0.054603; 0.027915;1.6e-05;1.5e-05; 2.9e-05; true; 0.087973;0.07; 0.050798; 0.024285;0.005;1.1000000000000001e-05;6.999999999999999e-06; 9e-06; true; 0.084842;0.05; 0.044523; 0.017155;9e-06;7e-06; 1.8e-05; true; 0.064601;0.04; 0.029787; 0.015762;0.004061;1.1000000000000001e-05;8e-06; 0.000442; true; 0.052819;0.04; 0.029252; 0.015405;0.0006670000000000001;0.000381;0.000288; 0.00134; true; 0.050518;TO; 0.090484; 0.356829;MISSING;MISSING;MISSING;MISSING;1.03; 0.0635; 0.0000; 0.0000; 0.0002; 0.0000; True; 0.0003; 0.0641;1.02; 0.0656; 0.0053; 0.0690; 0.0023; 0.0287; True; 0.1001; 0.1713;0.97; 0.0635; 0.0070; 0.0001;0.0018; 0.0019; True; 0.0020; 0.0728;2.45;0.281598823;0.080143028; 0.029721626; true; 0.117457584; 0.522453164;1.26;0.04133403;0.0027243980000000003; 0.007104905; true; 0.01783293; 0.202766122
/home/experiments/nfa-bench/benchmarks/email_filter/aut4.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut9.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata;0.14;0.060680399999999995;0.0053912000000000005;0.0077277; 0.0229104000; True; 0.0383016000; 0.1282883000;0.04; 0.034671; 0.011701;9e-06;4e-06; 7e-06; true; 0.048482;0.02; 0.019997; 0.011928;0.002263;8e-06;4e-06; 5e-06; true; 0.036286;0.02; 0.020102; 0.011856;1e-05;5.999999999999999e-06; 7e-06; true; 0.033861;0.02; 0.019211; 0.010954;0.0028380000000000002;1e-05;8e-06; 0.000225; true; 0.034904;0.03; 0.020617; 0.011357;0.00047;0.000391;0.00031099999999999997; 0.000778; true; 0.036907;ERR;ERR;ERR;ERR;ERR;ERR;ERR;0.93; 0.0495; 0.0000; 0.0001; 0.0000; 0.0000; True; 0.0002; 0.0499;5.72; 0.0446; 0.0036; 4.7909; 0.0464; 0.0052; True; 4.8426; 4.8910;0.93; 0.0460; 0.0050; 0.0001;0.0008; 0.0008; True; 0.0010; 0.0522;2.04;0.21044381400000003;0.061898926; 0.02317262; true; 0.09168749; 0.420317827;1.13;0.034583329999999995;0.002455924; 0.003265659; true; 0.013510122; 0.155538529
/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut45.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;0.13;0.05293;0.005585499999999999;0.007852499999999998; 0.0256205000; True; 0.0412079000; 0.1222964000;0.05; 0.037831; 0.023338;1e-05;5.999999999999999e-06; 8e-06; true; 0.065165;0.06; 0.037108; 0.022163;0.014001;7e-06;4e-06; 8e-06; true; 0.077261;0.08; 0.059804; 0.025147;9e-06;7e-06; 1e-05; true; 0.08968;0.07; 0.041431; 0.02468;0.012435;1.1000000000000001e-05;8e-06; 0.004576; true; 0.086795;0.07; 0.037116; 0.022833;0.0018419999999999999;0.000393;0.000273; 0.017402; true; 0.083929;1.39; 0.126846; 0.065816;0.000138; 0.001536; true; 1.08051;0.93; 0.0818; 0.0000; 0.0000; 0.0000; 0.0000; True; 0.0001; 0.0823;3.61; 0.0814; 0.0236; 0.0150; 0.0009; 2.6580; True; 2.6741; 2.7795;0.98; 0.0816; 0.0156; 0.0002;0.0311; 0.0313; True; 0.0315; 0.1290;2.88;0.33586923700000004;0.052718515; 0.054866913; true; 0.1158562; 0.612415529;1.94;0.07372878399999999;0.0025434179999999995; 0.116035323; true; 0.12772918; 0.355423441
/home/experiments/nfa-bench/benchmarks/email_filter/aut41.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.12;0.051991600000000006;0.005482700000000001;0.007688899999999999; 0.0287647000; True; 0.0439596000; 0.1223578000;0.05; 0.044525; 0.015246;6e-06;4.9999999999999996e-06; 8e-06; true; 0.061783;0.07; 0.06156; 0.016935;0.0037860000000000003;8e-06;6e-06; 8e-06; true; 0.084496;0.07; 0.062904; 0.016304;8e-06;1.1e-05; 8e-06; true; 0.081375;0.05; 0.045299; 0.016185;0.004556;1.3000000000000001e-05;1e-05; 0.000195; true; 0.068263;0.08; 0.073584; 0.020405;0.000698;0.000632;0.000467; 0.001145; true; 0.100054;TO; 0.405612; 0.189703;MISSING;MISSING;MISSING;MISSING;1.1; 0.1009; 0.0000; 0.0004; 0.0000; 0.0000; True; 0.0004; 0.1017;1.09; 0.0952; 0.0095; 0.0944; 0.0029; 0.0071; True; 0.1044; 0.2096;0.99; 0.0899; 0.0065; 0.0001;0.0009; 0.0009; True; 0.0011; 0.0978;2.49;0.35094434199999996;0.04643887099999999; 0.017907335; true; 0.071789901; 0.576464151;1.23;0.036525810000000006;0.002071018; 0.00316829; true; 0.012222328; 0.173985487
/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata;0.12;0.0490669;0.0056554;0.0081363; 0.0234727000; True; 0.0403679000; 0.1285067000;0.02; 0.023987; 0.010111;7e-06;5.999999999999999e-06; 1.8e-05; true; 0.035634;0.03; 0.024967; 0.010412;0.0015429999999999999;8e-06;4.9999999999999996e-06; 7e-06; true; 0.038411;0.03; 0.033975; 0.010054;8e-06;5.999999999999999e-06; 2.6e-05; true; 0.045525;0.02; 0.023684; 0.010095;0.0014039999999999999;9e-06;1.1e-05; 0.000246; true; 0.036931;0.04; 0.036405; 0.010048;0.000217;0.000532;0.000435; 0.000821; true; 0.050746;ERR;ERR;ERR;ERR;ERR;ERR;ERR;0.93; 0.0472; 0.0000; 0.0002; 0.0000; 0.0000; True; 0.0002; 0.0476;0.94; 0.0484; 0.0020; 0.0029; 0.0002; 0.0031; True; 0.0063; 0.0569;0.92; 0.0501; 0.0029; 0.0002;0.0007; 0.0007; True; 0.0009; 0.0541;1.27;0.102916437;0.026291198; 0.006995581; true; 0.040483759; 0.224001771;0.97;0.020434969999999997;0.002005793; 0.002249442; true; 0.009168891; 0.101834079
/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.13;0.0438934;0.0055712;0.0078179; 0.0317389000; True; 0.0472793000; 0.1233162000;0.03; 0.030001; 0.00944;8e-06;5.999999999999999e-06; 7e-06; true; 0.040954;0.03; 0.033247; 0.014252;0.001002;1.1000000000000001e-05;4.9999999999999996e-06; 7e-06; true; 0.050253;0.03; 0.031206; 0.009727;6e-06;4.9999999999999996e-06; 7e-06; true; 0.042569;0.04; 0.034209; 0.010057;0.0017579999999999998;1e-05;8e-06; 0.000198; true; 0.047899;0.03; 0.02168; 0.009806;0.00029299999999999997;0.00036500000000000004;0.00029; 0.000851; true; 0.035111;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.0; 0.0501; 0.0000; 0.0006; 0.0001; 0.0000; True; 0.0008; 0.0512;1.01; 0.0444; 0.0023; 0.1733; 0.0046; 0.0062; True; 0.1842; 0.2311;0.88; 0.0723; 0.0041; 0.0001;0.0013; 0.0013; True; 0.0015; 0.0780;1.38;0.149759328;0.042017277; 0.030182241; true; 0.083198371; 0.36325152;1.13;0.023998283;0.002403049; 0.003595489; true; 0.014844749; 0.162027404
/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut65.mata;0.16;0.058816099999999996;0.0103133;0.016475999999999998; 0.0510722000; True; 0.0831957000; 0.1890049000;0.06; 0.037377; 0.027258;3.6e-05;1.5e-05; 3.2e-05; true; 0.070273;0.06; 0.036014; 0.02623;0.006097999999999999;2.6000000000000002e-05;1.1e-05; 1e-05; true; 0.073982;0.05; 0.036108; 0.02505;3.2e-05;1.3000000000000001e-05; 2.7e-05; true; 0.066306;0.07; 0.034505; 0.025647;0.011837;3.8e-05;2.9e-05; 0.001304; true; 0.07822;0.07; 0.039647; 0.027987;0.002081;0.000911;0.0007260000000000001; 0.002635; true; 0.080083;ERR;ERR;ERR;ERR;ERR;ERR;ERR;0.97; 0.0494; 0.0000; 0.0002; 0.0002; 0.0001; True; 0.0006; 0.0503;1.17; 0.0466; 0.0076; 0.2434; 0.0045; 0.0249; True; 0.2729; 0.3274;0.92; 0.0606; 0.0143; 0.0006;0.0015; 0.0016; True; 0.0022; 0.0774;1.63;0.252921774;0.060475962; 0.021353094; true; 0.090859929; 0.501992499;1.16;0.06497201799999999;0.003080816; 0.006222329; true; 0.016400254; 0.242648919
