name;mata-runtime;mata-mataparsing;mata-mataminterm;mata-intersection;mata-trim;mata-inclusion_check;mata-inclusion_check_result;mata-overall;mata-0.111-runtime;mata-0.111-mataparsing;mata-0.111-mataminterm;mata-0.111-intersection;mata-0.111-trim;mata-0.111-inclusion_check;mata-0.111-inclusion_check_result;mata-0.111-overall;mata-0.112-runtime;mata-0.112-mataparsing;mata-0.112-mataminterm;mata-0.112-intersection;mata-0.112-trim;mata-0.112-inclusion_check;mata-0.112-inclusion_check_result;mata-0.112-overall;mata-0.113-runtime;mata-0.113-mataparsing;mata-0.113-mataminterm;mata-0.113-intersection;mata-0.113-trim;mata-0.113-inclusion_check;mata-0.113-inclusion_check_result;mata-0.113-overall
/home/experiments/nfa-bench/benchmarks/email_filter/aut0.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut68.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.12; 0.100531; 0.026488;0.0012270000000000002;0.00044899999999999996; 0.001623; false; 0.134937;0.12; 0.105048; 0.025744;0.001115;0.000437; 0.000243; false; 0.137854;0.19; 0.125762; 0.041762;0.0022429999999999998;0.000896; 0.023097; false; 0.20215;0.17; 0.125589; 0.039851;0.0022789999999999998;0.000612; 0.016808; false; 0.192854
/home/experiments/nfa-bench/benchmarks/email_filter/aut0.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut60.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.14; 0.11696; 0.036759;0.000386;0.00014800000000000002; 0.001346; false; 0.161039;0.08; 0.06536; 0.022758;0.00018399999999999997;7.6e-05; 0.000347; false; 0.09165;0.14; 0.115; 0.034845;0.000386;0.00017099999999999998; 0.003704; false; 0.159323;0.08; 0.067467; 0.021907;0.00017999999999999998;8.400000000000001e-05; 0.002714; false; 0.095381
/home/experiments/nfa-bench/benchmarks/email_filter/aut0.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata;0.13; 0.101535; 0.041935;0.00045000000000000004;0.000223; 6.9e-05; true; 0.150578;0.1; 0.070762; 0.04081;0.0005890000000000001;0.000225; 1.2e-05; true; 0.120842;0.1; 0.084505; 0.027159;0.00025400000000000005;0.00015999999999999999; 6e-06; true; 0.116696;0.13; 0.101536; 0.038002;0.000216;0.00010499999999999999; 7e-05; true; 0.144998
/home/experiments/nfa-bench/benchmarks/email_filter/aut0.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.14; 0.106207; 0.045341;0.000478;0.000178; 0.000276; true; 0.15934;0.08; 0.061951; 0.028761;0.000244;0.00016999999999999999; 8e-06; true; 0.095406;0.11; 0.092418; 0.030394;0.0002640000000000001;0.000147; 8e-06; true; 0.128139;0.11; 0.071287; 0.043889;0.0005370000000000002;0.00022899999999999998; 0.000314; true; 0.123118
/home/experiments/nfa-bench/benchmarks/email_filter/aut0.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata;0.11; 0.074801; 0.041153;4.0999999999999994e-05;2e-05; 0.000296; true; 0.123728;0.11; 0.074907; 0.038963;5.4e-05;2.9e-05; 1.4e-05; true; 0.121898;0.06; 0.0478; 0.025282;2.5e-05;1.3000000000000001e-05; 6e-06; true; 0.077673;0.09; 0.072306; 0.024278;4.3e-05;1.8e-05; 0.000311; true; 0.103666
/home/experiments/nfa-bench/benchmarks/email_filter/aut0.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.04; 0.035105; 0.01405;2.3e-05;1.2000000000000002e-05; 5.7e-05; true; 0.051657;0.03; 0.024228; 0.019216;4.3e-05;2.9000000000000004e-05; 8e-06; true; 0.047374;0.02; 0.020647; 0.012887;2.2e-05;1e-05; 5e-06; true; 0.035745;0.04; 0.036079; 0.018293;4.0999999999999994e-05;1.9e-05; 7.2e-05; true; 0.058233
/home/experiments/nfa-bench/benchmarks/email_filter/aut0.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata;0.04; 0.027015; 0.017133;2.8e-05;1.3000000000000001e-05; 4.9e-05; true; 0.046747;0.04; 0.024164; 0.024063;4.3e-05;1.9e-05; 8e-06; true; 0.051953;0.05; 0.036767; 0.017444;4.4999999999999996e-05;2.1000000000000002e-05; 9e-06; true; 0.058473;0.06; 0.044414; 0.025993;4.2999999999999995e-05;2e-05; 7.3e-05; true; 0.074718
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut13.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut32.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata;0.12; 0.096478; 0.031845;0.0003420000000000001;0.000137; 0.00032; true; 0.134625;0.14; 0.097059; 0.050918;0.0006640000000000001;0.000204; 1e-05; true; 0.158137;0.14; 0.100398; 0.051618;0.000422;0.00014; 7e-06; true; 0.159564;0.09; 0.067345; 0.033588;0.000377;0.00017199999999999998; 0.000329; true; 0.107309
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut13.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata;0.05; 0.038063; 0.022241;0.000591;0.00021799999999999999; 4.2e-05; true; 0.065948;0.05; 0.039191; 0.022456;0.0006000000000000001;0.00018999999999999998; 9e-06; true; 0.066989;0.05; 0.038321; 0.020737;0.000492;0.000128; 7e-06; true; 0.063766;0.03; 0.022686; 0.01412;0.00028500000000000004;8.699999999999999e-05; 2.4e-05; true; 0.039781
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.09; 0.07294; 0.026344;0.000469;0.00014299999999999998; 0.000102; true; 0.105124;0.09; 0.051481; 0.038434;0.000947;0.000339; 1e-05; true; 0.100305;0.08; 0.055736; 0.034045;0.000836;0.000226; 1e-05; true; 0.098819;0.09; 0.064375; 0.037775;0.000912;0.000354; 0.000199; true; 0.111822
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut39.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata;0.07; 0.051638; 0.025772;0.0007869999999999999;0.000257; 4.2e-05; true; 0.083686;0.07; 0.054712; 0.028098;0.0008469999999999999;0.00025800000000000004; 1e-05; true; 0.089527;0.06; 0.051376; 0.016267;0.00039900000000000005;0.000127; 5e-06; true; 0.071237;0.06; 0.037208; 0.026652;0.000888;0.00025800000000000004; 4.4e-05; true; 0.070616
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;0.08; 0.061742; 0.028203;0.000364;0.00011399999999999999; 0.000383; true; 0.096523;0.13; 0.089968; 0.047684;0.0006250000000000001;0.00018899999999999999; 1.1e-05; true; 0.147865;0.15; 0.107096; 0.05222;0.000337;0.000126; 7e-06; true; 0.168291;0.14; 0.10059; 0.047722;0.000642;0.000248; 0.000718; true; 0.159151
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.07; 0.053822; 0.029299;0.00039099999999999996;0.00011399999999999999; 6.7e-05; true; 0.089162;0.15; 0.098802; 0.048963;0.000774;0.000257; 1.1e-05; true; 0.158709;0.11; 0.064608; 0.048222;0.000727;0.000213; 8e-06; true; 0.12334;0.13; 0.097215; 0.049069;0.0008900000000000001;0.00036500000000000004; 0.000128; true; 0.158539
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut12.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata;0.03; 0.032009; 0.010986;0.000633;0.00031299999999999996; 0.000121; false; 0.046742;0.03; 0.023993; 0.011742;0.000625;0.00031000000000000005; 2.7e-05; false; 0.039432;0.04; 0.036748; 0.016411;0.001109;0.00042; 6.3e-05; false; 0.05855;0.03; 0.02069; 0.010688;0.0006680000000000001;0.00025499999999999996; 0.000129; false; 0.034915
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut12.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;0.08; 0.060688; 0.026576;0.000801;0.000608; 0.000343; true; 0.093705;0.1; 0.080744; 0.030605;0.0013789999999999998;0.00051; 9e-06; true; 0.120097;0.09; 0.071099; 0.02836;0.000675;0.000364; 7e-06; true; 0.105039;0.07; 0.045381; 0.026942;0.0014399999999999999;0.000695; 0.000639; true; 0.082032
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.05; 0.03988; 0.016629;0.000165;5.2e-05; 7.8e-05; true; 0.059111;0.05; 0.040507; 0.017368;0.000179;6.7e-05; 8e-06; true; 0.060935;0.05; 0.04113; 0.017336;0.00017900000000000001;6.8e-05; 6e-06; true; 0.061369;0.02; 0.023695; 0.011314;0.000113;6e-05; 5.1e-05; true; 0.037032
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata;0.04; 0.03209; 0.013944;0.00024500000000000005;7.4e-05; 5.3e-05; true; 0.049938;0.02; 0.017871; 0.010793;0.000228;8.499999999999999e-05; 7e-06; true; 0.031481;0.03; 0.031824; 0.010978;0.00015999999999999999;7.2e-05; 6e-06; true; 0.045463;0.03; 0.019505; 0.017005;0.00025;0.00010299999999999998; 5.2e-05; true; 0.040436
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut39.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut65.mata;0.04; 0.028846; 0.015149;0.000167;7.5e-05; 5.2e-05; true; 0.047516;0.07; 0.048858; 0.024015;0.00032900000000000003;0.000113; 9e-06; true; 0.078503;0.07; 0.047272; 0.024589;0.00030000000000000003;8.7e-05; 8e-06; true; 0.07765;0.06; 0.048199; 0.023736;0.000172;5.2999999999999994e-05; 5.3e-05; true; 0.075715
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.02; 0.022719; 0.009935;7.6e-05;3.6e-05; 6e-05; false; 0.034196;0.04; 0.039859; 0.015122;0.0001;4.4e-05; 1.9e-05; false; 0.056779;0.03; 0.022682; 0.010135;0.000139;6.7e-05; 2.9e-05; false; 0.03515;0.02; 0.023263; 0.010414;8.6e-05;3.5e-05; 6.7e-05; false; 0.035149
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata;0.07; 0.056145; 0.02486;8.3e-05;3.7e-05; 0.000295; true; 0.085687;0.07; 0.058157; 0.024092;6.4e-05;3.4e-05; 1.2e-05; true; 0.086027;0.07; 0.059351; 0.024889;8.499999999999999e-05;3e-05; 7e-06; true; 0.088591;0.08; 0.057956; 0.024811;8.499999999999999e-05;3.3e-05; 0.000285; true; 0.087439
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata;0.01; 0.013675; 0.007756;6.6e-05;3e-05; 3.1e-05; true; 0.023125;0.01; 0.012703; 0.00788;6.4e-05;2.8000000000000003e-05; 6e-06; true; 0.022057;0.01; 0.013755; 0.008242;7.1e-05;3.4e-05; 8e-06; true; 0.024076;0.02; 0.012814; 0.008787;6.4e-05;2.9e-05; 3e-05; true; 0.023366
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut2.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut39.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.07; 0.056925; 0.026113;0.00038899999999999997;0.000181; 0.000143; true; 0.088762;0.07; 0.055805; 0.025766;0.000373;0.00016499999999999997; 7e-06; true; 0.086422;0.13; 0.100267; 0.03865;0.000753;0.000318; 8e-06; true; 0.147348;0.14; 0.102032; 0.038366;0.000687;0.00030000000000000003; 0.000138; true; 0.148663
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut2.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut39.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata;0.06; 0.048892; 0.019776;3.7e-05;1.6e-05; 3.8e-05; true; 0.071228;0.06; 0.048162; 0.018367;3.5e-05;1.7e-05; 8e-06; true; 0.068829;0.05; 0.03965; 0.01779;3.9e-05;1.7e-05; 7e-06; true; 0.060045;0.03; 0.02706; 0.010949;2.4e-05;1.2e-05; 2.7e-05; true; 0.039545
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;0.36; 0.289194; 0.1036;3.9999999999999996e-05;1.6e-05; 0.001468; true; 0.407277;0.42; 0.353581; 0.099194;4.0999999999999994e-05;1.7e-05; 1.3e-05; true; 0.466457;0.23; 0.192895; 0.067122;2.6e-05;1.4000000000000001e-05; 1e-05; true; 0.269165;0.41; 0.359716; 0.088649;2.6e-05;1.3000000000000001e-05; 0.00094; true; 0.457807
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;0.39; 0.355243; 0.07812;4.7000000000000004e-05;1.9e-05; 0.000551; true; 0.44015;0.23; 0.196903; 0.059933;4.7000000000000004e-05;2.2999999999999997e-05; 1e-05; true; 0.263357;0.3; 0.260012; 0.069322;4.5e-05;2.1000000000000002e-05; 1e-05; true; 0.335011;0.33; 0.291536; 0.075112;3.1e-05;1.6e-05; 0.000406; true; 0.371455
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.14; 0.123269; 0.037771;0.000727;0.000204; 0.000927; false; 0.168368;0.1; 0.088507; 0.024292;0.000364;0.000121; 9.3e-05; false; 0.116874;0.15; 0.122306; 0.039106;0.0007830000000000001;0.00021099999999999998; 0.000125; false; 0.16834;0.15; 0.126081; 0.039809;0.000755;0.000274; 0.001461; false; 0.174513
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata;0.03; 0.029325; 0.013471;2.1000000000000002e-05;1e-05; 4.8e-05; true; 0.044534;0.02; 0.017738; 0.009238;1.4e-05;8e-06; 1e-05; true; 0.028155;0.02; 0.018647; 0.008484;1.3000000000000001e-05;6e-06; 6e-06; true; 0.028282;0.02; 0.020964; 0.009355;1.4e-05;7e-06; 3.9e-05; true; 0.031641
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.04; 0.039335; 0.016259;2.1000000000000002e-05;1e-05; 9.3e-05; true; 0.057935;0.03; 0.023173; 0.01028;1.4000000000000001e-05;8e-06; 8e-06; true; 0.034922;0.03; 0.023425; 0.012138;1.5e-05;9e-06; 8e-06; true; 0.037228;0.04; 0.032453; 0.016269;2.4e-05;1.7e-05; 0.000108; true; 0.051501
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata;0.04; 0.028032; 0.016818;2.7000000000000002e-05;1.1000000000000001e-05; 7.4e-05; true; 0.047698;0.04; 0.031531; 0.016154;2.7000000000000002e-05;1e-05; 7e-06; true; 0.050479;0.04; 0.030891; 0.017025;2.4e-05;1.2e-05; 7e-06; true; 0.050632;0.02; 0.018095; 0.011038;1.5e-05;8e-06; 4.6e-05; true; 0.030979
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata;0.02; 0.01544; 0.010005;7e-05;3.7000000000000005e-05; 3.9e-05; true; 0.028242;0.03; 0.027671; 0.013922;7.2e-05;4e-05; 7e-06; true; 0.0443;0.03; 0.027979; 0.013438;7e-05;3.6e-05; 7e-06; true; 0.044101;0.02; 0.018607; 0.009071;3.9e-05;2.5e-05; 2.6e-05; true; 0.029507
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata;0.06; 0.051888; 0.017674;0.00024100000000000003;9.3e-05; 4.5e-05; true; 0.072973;0.05; 0.034376; 0.026685;0.00043999999999999996;0.000117; 8e-06; true; 0.066333;0.08; 0.060938; 0.026195;0.00042500000000000003;0.000121; 7e-06; true; 0.092486;0.04; 0.035128; 0.018271;0.00026;8.699999999999999e-05; 4.3e-05; true; 0.056881
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata;0.06; 0.053661; 0.022828;0.000232;8.8e-05; 3.1e-05; true; 0.079646;0.07; 0.052129; 0.026194;0.00039000000000000005;0.000137; 9e-06; true; 0.083175;0.05; 0.050567; 0.016652;0.000204;7.2e-05; 6e-06; true; 0.070055;0.04; 0.029317; 0.023345;0.00035800000000000003;0.00010300000000000001; 4.8e-05; true; 0.057341
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut68.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.08; 0.045014; 0.039705;0.001922;0.000849; 0.00012; true; 0.098485;0.07; 0.054623; 0.026762;0.000942;0.00046499999999999997; 9e-06; true; 0.089441;0.11; 0.072107; 0.041558;0.001849;0.0006360000000000001; 1e-05; true; 0.126712;0.09; 0.070071; 0.02458;0.000921;0.000488; 7e-05; true; 0.102513
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut45.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata;0.05; 0.043915; 0.01483;0.0007530000000000001;0.00030000000000000003; 4.8e-05; true; 0.063676;0.03; 0.02495; 0.010504;0.000374;0.000167; 8e-06; true; 0.038345;0.05; 0.0447; 0.015403;0.000741;0.00032900000000000003; 8e-06; true; 0.064981;0.05; 0.045004; 0.015279;0.00077;0.00026199999999999997; 5.2e-05; true; 0.064825
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;0.11; 0.079946; 0.037283;0.000118;3.8e-05; 0.000381; true; 0.12341;0.12; 0.10043; 0.036482;0.00012;3.2999999999999996e-05; 8e-06; true; 0.142595;0.13; 0.106672; 0.03717;0.00011899999999999999;3.9999999999999996e-05; 9e-06; true; 0.149901;0.08; 0.061121; 0.0281;6.6e-05;2.7000000000000002e-05; 0.000214; true; 0.094881
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut4.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut12.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata;0.07; 0.051823; 0.025075;0.000135;6.4e-05; 0.000105; true; 0.081057;0.12; 0.092999; 0.033743;0.00021899999999999998;8.3e-05; 1e-05; true; 0.13264;0.09; 0.078144; 0.023003;0.000112;5.9e-05; 1.2e-05; true; 0.104773;0.11; 0.08726; 0.035288;0.00019899999999999999;8.599999999999999e-05; 0.000138; true; 0.128614
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut4.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.09; 0.052073; 0.050519;0.000205;7.199999999999999e-05; 0.001266; true; 0.114076;0.07; 0.04919; 0.031306;0.000113;6.099999999999999e-05; 1.3e-05; true; 0.086602;0.12; 0.085678; 0.050216;0.000169;6.699999999999999e-05; 8e-06; true; 0.146213;0.11; 0.084459; 0.045543;0.00010499999999999999;4.1e-05; 0.000667; true; 0.137102
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata;0.03; 0.024756; 0.018884;8.3e-05;3.7999999999999995e-05; 4.1e-05; true; 0.047278;0.04; 0.02477; 0.01815;8.4e-05;3.2e-05; 1.5e-05; true; 0.046203;0.06; 0.042951; 0.024368;0.000142;3.6e-05; 6e-06; true; 0.072127;0.05; 0.04052; 0.015547;8.4e-05;3.1e-05; 4.1e-05; true; 0.059092
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut68.mata;0.06; 0.058899; 0.017169;6.6e-05;3e-05; 0.000102; true; 0.078236;0.06; 0.060329; 0.018174;4.6e-05;2.4e-05; 8e-06; true; 0.080257;0.06; 0.060732; 0.018645;8e-05;3.6e-05; 8e-06; true; 0.082293;0.06; 0.058158; 0.018776;7.599999999999999e-05;3.4e-05; 0.000126; true; 0.079803
