name;automata-runtime;automata-construction;automata-trim;automata-intersection;automata-emptiness_check;automata-emptiness_result;automata-interpretation;automata-overall;mata-runtime;mata-mataparsing;mata-intersection;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;vata-runtime;vata-mataparsing;vata-construction;vata-intersection;vata-trim;vata-emptiness_check;vata-emptiness_check_result;vata-overall;awali-runtime;awali-mataparsing;awali-construction;awali-intersection;awali-trim;awali-emptiness_check;awali-emptiness_check_result;awali-overall;mona-runtime;mona-mataparsing;mona-intersection;mona-emptiness_check;mona-emptiness_check_result;mona-overall;pymata-runtime;pymata-construction;pymata-conversion;pymata-intersection;pymata-trimming;pymata-emptiness;pymata-result;pymata-interpretation;pymata-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-intersection;pyfado-trim;pyfado-emptiness;pyfado-result;pyfado-interpretation;pyfado-overall;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-intersection;pyautomata-lib-determinization;pyautomata-lib-emptiness;pyautomata-lib-result;pyautomata-lib-interpretation;pyautomata-lib-overall;java-automatalib-runtime;java-automatalib-construction;java-automatalib-interall;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-automatalib-interpretation;java-automatalib-overall;java-brics-runtime;java-brics-construction;java-brics-interall;java-brics-emptiness_check;java-brics-emptiness_result;java-brics-interpretation;java-brics-overall
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06047-*.mata;0.13;0.0422819;0.008506499999999998;0.0133031; 0.0001959000; True; 0.0242485000; 0.1268058000;0.0; 0.002745;3.7999999999999995e-05;1.6e-05; 1e-06; true; 0.003644;0.0; 0.002645;0.0017419999999999998;5.1e-05;3.6e-05; 1e-06; true; 0.005154;0.0; 0.002581;0.000201;0.000748;0.000605; 2.1e-05; true; 0.005745;ERR;ERR;ERR;ERR;ERR;ERR;1.08; 0.0085; 0.0000; 0.0001; 0.0000; 0.0000; True; 0.0002; 0.0088;1.09; 0.0082; 0.0012; 0.0440; 0.0044; 0.0000; True; 0.0485; 0.0581;1.2; 0.0109; 0.0036; 0.0014; 0.0002; 0.0002; True; 0.0017; 0.0165;1.51;0.218878391; 0.079713471; 0.002852811; true; 0.09912555; 0.421464492;1.18;0.036498396; 0.003517408; 3.3756E-5; true; 0.012112892; 0.221300031
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06050-*.mata;0.17;0.0697445;0.008868099999999999; 0.0143642000; 0.0002667000; False; 0.0262675000; 0.1966910000;0.04; 0.037305; 0.001355; 0.000343; 0.000288; false; 0.047207;0.07; 0.035481;0.019306; 0.005038; 0.003816; 0.003877; false; 0.07241;0.05; 0.03589;0.0021000000000000003; 0.002512; 0.002203; 0.001329; false; 0.050669;0.58; 0.039661; 2.6e-05; 5e-06; true; 0.097222;1.19; 0.0642; 0.0000; 0.0040; 0.0003; 0.0000; False; 0.0044; 0.0695;1.47; 0.0414; 0.0145; 0.0242; 0.0029; 0.3045; False; 0.3317; 0.3898;1.19; 0.0632; 0.0468; 0.0399; 0.0214; 0.0215; False; 0.0615; 0.1731;2.23;0.5459412100000001; 0.063720284; 0.002282205; false; 0.072116789; 0.80167162;1.53;0.128975675; 0.005212073; 2.3752E-5; false; 0.011535835; 0.47492187
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06051-*.mata;0.14;0.04660310000000001;0.008743299999999999;0.013108999999999999; 0.0002026000; False; 0.0244410000; 0.1280955000;0.01; 0.007615;7.9e-05;2.7e-05; 4e-05; false; 0.009427;0.01; 0.007839;0.004117;0.000233;0.000173; 6.8e-05; false; 0.013918;0.01; 0.007743;0.000491;0.000797;0.000651; 7.8e-05; false; 0.011959;ERR;ERR;ERR;ERR;ERR;ERR;1.15; 0.0115; 0.0000; 0.0002; 0.0000; 0.0000; False; 0.0003; 0.0120;1.2; 0.0212; 0.0044; 0.0232; 0.0016; 0.0010; False; 0.0260; 0.0519;1.2; 0.0194; 0.0080; 0.0018; 0.0007; 0.0008; False; 0.0026; 0.0304;1.5;0.21892445700000002; 0.056068949; 0.002210911; false; 0.077663415; 0.490108392;1.05;0.033936994; 0.003064406; 3.0359E-5; false; 0.010056466; 0.168225318
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06056-*.mata;0.12;0.040609400000000004;0.009314999999999999;0.0124582; 0.0002301000; True; 0.0242326000; 0.1210499000;0.0; 0.002676;1.5e-05;4.9999999999999996e-06; 2e-06; true; 0.003443;0.0; 0.002797;0.0016599999999999998;1.1000000000000001e-05;6e-06; 1e-06; true; 0.00514;0.01; 0.002809;0.000211;0.00062;0.0005279999999999999; 2.4e-05; true; 0.005717;ERR;ERR;ERR;ERR;ERR;ERR;1.08; 0.0069; 0.0000; 0.0000; 0.0001; 0.0000; True; 0.0001; 0.0072;1.23; 0.0112; 0.0018; 0.0040; 0.0002; 0.0000; True; 0.0042; 0.0174;1.16; 0.0101; 0.0033; 0.0002; 0.0002; 0.0002; True; 0.0004; 0.0140;1.45;0.167578748; 0.098477062; 0.002131737; true; 0.106306199; 0.412165356;0.95;0.036651877; 0.002349921; 3.4499E-5; true; 0.011162291; 0.201345418
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06057-*.mata;0.11;0.0409101;0.0089243; 0.0138512000; 0.0001999000; False; 0.0255776000; 0.1077158000;0.0; 0.004448; 4.1e-05; 7e-06; 2.4e-05; false; 0.005423;0.0; 0.004231;0.0022310000000000003; 6.2e-05; 4e-05; 4.2e-05; false; 0.007283;0.0; 0.00435;0.000255; 0.000418; 0.000398; 6.3e-05; false; 0.00679;ERR;ERR;ERR;ERR;ERR;ERR;1.21; 0.0195; 0.0000; 0.0002; 0.0000; 0.0000; False; 0.0003; 0.0201;1.19; 0.0190; 0.0054; 0.0049; 0.0006; 0.0008; False; 0.0063; 0.0310;1.04; 0.0144; 0.0046; 0.0005; 0.0005; 0.0005; False; 0.0010; 0.0203;1.29;0.119389703; 0.033678899; 0.002351655; false; 0.047725931; 0.289352667;1.26;0.057407149; 0.001794744; 2.7819E-5; false; 0.006489875; 0.251633644
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06060-*.mata;0.09;0.032434199999999996;0.005803999999999999;0.0084257; 0.0001284000; True; 0.0163630000; 0.0858733000;0.02; 0.020089;2.2000000000000003e-05;7e-06; 2e-06; true; 0.023612;0.03; 0.019854;0.010833;1.3000000000000001e-05;5.999999999999999e-06; 2e-06; true; 0.033444;0.02; 0.017738;0.00121;0.000724;0.0005030000000000001; 2e-05; true; 0.02385;0.55; 0.017939;2.4999999999999998e-05; 3e-06; true; 0.037712;1.31; 0.0398; 0.0000; 0.0000; 0.0002; 0.0000; True; 0.0003; 0.0407;1.04; 0.0251; 0.0079; 0.0554; 0.0032; 0.0000; True; 0.0587; 0.0920;1.12; 0.0408; 0.0219; 0.0003; 0.0002; 0.0003; True; 0.0006; 0.0640;1.87;0.240267207; 0.104266697; 0.003075448; true; 0.125742957; 0.665384258;1.26;0.053923372; 0.002647556; 3.0947E-5; true; 0.012145143; 0.236107645
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06061-*.mata;0.18;0.1250944;0.009517799999999998;0.014940700000000001; 0.0002263000; True; 0.0271942000; 0.2172723000;0.06; 0.055066;0.0020580000000000004;0.000484; 4e-06; true; 0.07218;0.11; 0.057288;0.03214299999999999;0.008525;0.007096000000000001; 2e-06; true; 0.114384;0.07; 0.054118;0.00365;0.0037060000000000005;0.002825; 3e-05; true; 0.075536;ERR;ERR;ERR;ERR;ERR;ERR;1.02; 0.0547; 0.0000; 0.0041; 0.0000; 0.0000; True; 0.0042; 0.0598;1.55; 0.1017; 0.0547; 0.3031; 0.0075; 0.0000; True; 0.3107; 0.4681;1.25; 0.0973; 0.0470; 0.0644; 0.0003; 0.0004; True; 0.0648; 0.2103;2.57;0.34500409499999996; 0.087221313; 0.00272956; true; 0.096876948; 0.691126395;1.89;0.191711663; 0.00625299; 3.4888E-5; true; 0.01341112; 0.615098906
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06066-*.mata;0.13;0.0706051;0.0088506; 0.0136477000; 0.0001878000; False; 0.0248175000; 0.1513520000;0.0; 0.003773; 0.00017; 3.9e-05; 2.8e-05; false; 0.004971;0.0; 0.003848;0.001998; 0.000404; 0.000296; 0.000354; false; 0.007587;0.01; 0.003869;0.000237; 0.000799; 0.000764; 0.000249; false; 0.007492;0.44; 0.003796; 1.9e-05; 4e-06; true; 0.007069;1.11; 0.0084; 0.0000; 0.0003; 0.0000; 0.0000; False; 0.0004; 0.0090;1.26; 0.0147; 0.0027; 0.0037; 0.0006; 0.0058; False; 0.0102; 0.0279;1.21; 0.0112; 0.0025; 0.0025; 0.0017; 0.0018; False; 0.0043; 0.0183;1.23;0.160935141; 0.030802524; 0.002144786; false; 0.039014519; 0.322355803;1.07;0.027637773; 0.004440204; 9.6656E-5; false; 0.012322516; 0.169050068
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06067-*.mata;0.14;0.04885490000000001;0.009238199999999998;0.015033; 0.0002280000; True; 0.0270606000; 0.1353420000;0.01; 0.009381;1.8e-05;5.999999999999999e-06; 3e-06; true; 0.011363;0.01; 0.009648;0.004425;1.4000000000000001e-05;7e-06; 1e-06; true; 0.015748;0.01; 0.008723;0.000577;0.000632;0.000508; 1.8e-05; true; 0.013004;0.53; 0.009691;3.4e-05; 5e-06; true; 0.022338;1.08; 0.0131; 0.0000; 0.0000; 0.0001; 0.0000; True; 0.0002; 0.0136;1.23; 0.0215; 0.0062; 0.0250; 0.0037; 0.0000; True; 0.0288; 0.0568;1.32; 0.0202; 0.0108; 0.0003; 0.0002; 0.0003; True; 0.0007; 0.0321;1.74;0.239477829; 0.071748754; 0.012677365; true; 0.090640106; 0.492340179;1.09;0.084899205; 0.018759688; 5.9412E-5; true; 0.031445391; 0.310369811
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06070-*.mata;0.16;0.0559464;0.009406300000000001;0.0157486; 0.0002430000; False; 0.0280832000; 0.1590308000;0.02; 0.020065;0.0018239999999999999;0.00036399999999999996; 0.000126; false; 0.027129;0.05; 0.01997;0.010739;0.008230000000000001;0.0062970000000000005; 0.002416; false; 0.051207;0.03; 0.02028;0.001312;0.003481;0.002959; 0.000811; false; 0.033464;0.52; 0.020923;3.9e-05; 5e-06; true; 0.048246;1.28; 0.0437; 0.0000; 0.0064; 0.0003; 0.0000; False; 0.0068; 0.0514;1.38; 0.0377; 0.0133; 0.0687; 0.0036; 0.1557; False; 0.2281; 0.2798;1.19; 0.0391; 0.0204; 0.0666; 0.0139; 0.0141; False; 0.0807; 0.1415;1.64;0.29472000000000004; 0.041574911; 0.00219784; false; 0.049726733; 0.514361467;1.29;0.101842568; 0.007376023; 6.1687E-5; false; 0.029604264; 0.397554364
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06071-*.mata;0.15;0.049225500000000005;0.009364;0.0142529; 0.0003005000; True; 0.0262982000; 0.1333231000;0.01; 0.013374;3.5999999999999994e-05;1.9e-05; 2e-06; true; 0.016274;0.02; 0.013341;0.006557;7.4e-05;3.6e-05; 1e-06; true; 0.022162;0.01; 0.012823;0.000706;0.000753;0.000554; 2.7e-05; true; 0.017798;ERR;ERR;ERR;ERR;ERR;ERR;1.05; 0.0166; 0.0000; 0.0001; 0.0000; 0.0000; True; 0.0002; 0.0171;1.27; 0.0298; 0.0080; 0.0402; 0.0024; 0.0000; True; 0.0426; 0.0809;1.03; 0.0276; 0.0132; 0.0007; 0.0003; 0.0004; True; 0.0012; 0.0424;1.62;0.15599702199999999; 0.072381345; 0.003411153; true; 0.093573415; 0.387380655;1.3;0.054337714; 0.003339029; 3.1198E-5; true; 0.02156384; 0.337393403
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06076-*.mata;0.22;0.11098590000000001;0.008510999999999998;0.014414100000000001; 0.0001856000; False; 0.0255079000; 0.2125896000;0.06; 0.050587;0.001425;0.00038399999999999996; 0.000295; false; 0.064109;0.18; 0.095023;0.059853;0.010289999999999999;0.0065969999999999996; 2.2e-05; false; 0.187455;0.06; 0.055796;0.003515;0.0028229999999999996;0.0027240000000000003; 8.2e-05; false; 0.076244;0.69; 0.097819;4.7000000000000004e-05; 6e-06; true; 0.24365;1.35; 0.2084; 0.0000; 0.0414; 0.0000; 0.0000; False; 0.0416; 0.2512;1.82; 0.2009; 0.1511; 0.5499; 0.0225; 0.0001; False; 0.5727; 0.9261;1.39; 0.1477; 0.1577; 0.2677; 0.0009; 0.0010; False; 0.2688; 0.5761;2.8;0.40120883399999996; 0.150189358; 0.00287615; false; 0.159703673; 0.871246574;2.13;0.267152943; 0.010999106; 1.9055E-5; false; 0.034180232; 0.73674185
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06077-*.mata;0.16;0.0629336;0.009072999999999998;0.0150562; 0.0002372000; False; 0.0270689000; 0.1493959000;0.03; 0.027593;0.002039;0.000425; 0.000171; false; 0.036719;0.05; 0.027318;0.016843;0.006677;0.004912; 2.1e-05; false; 0.060484;0.04; 0.029167;0.0014789999999999998;0.003396;0.003196; 9.1e-05; false; 0.042737;0.56; 0.029684;3.5000000000000004e-05; 5e-06; true; 0.068797;1.21; 0.0564; 0.0000; 0.0062; 0.0000; 0.0000; False; 0.0064; 0.0636;1.32; 0.0519; 0.0124; 0.0767; 0.0054; 0.0001; False; 0.0823; 0.1472;1.07; 0.0471; 0.0294; 0.0482; 0.0008; 0.0009; False; 0.0491; 0.1263;1.99;0.225532411; 0.074756626; 0.002289358; false; 0.097476741; 0.553693031;1.21;0.062457285; 0.006065336; 2.7519E-5; false; 0.011574885; 0.229846062
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06082-*.mata;0.14;0.0480441;0.008272899999999998; 0.0129115000; 0.0001914000; False; 0.0235695000; 0.1318429000;0.02; 0.01563; 0.000552; 0.000149; 0.000141; false; 0.019836;0.03; 0.01427;0.008326; 0.001876; 0.001156; 0.001131; false; 0.029211;0.02; 0.015396;0.0008650000000000001; 0.001399; 0.001221; 0.000565; false; 0.022422;0.52; 0.015332; 1.6e-05; 3e-06; true; 0.026026;1.2; 0.0329; 0.0000; 0.0018; 0.0001; 0.0000; False; 0.0020; 0.0355;1.05; 0.0180; 0.0055; 0.0058; 0.0012; 0.0247; False; 0.0318; 0.0558;1.08; 0.0314; 0.0140; 0.0089; 0.0054; 0.0055; False; 0.0144; 0.0604;1.58;0.278270296; 0.042219071; 0.002269783; false; 0.052620987; 0.487156628;1.34;0.119717506; 0.005854084; 3.5846E-5; false; 0.021571094; 0.359862961
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06083-*.mata;0.25;0.1304968;0.009062900000000002;0.0140377; 0.0002274000; True; 0.0256671000; 0.2624541000;0.17; 0.152433;7.599999999999999e-05;2.5e-05; 3e-06; true; 0.182119;0.26; 0.155783;0.09512699999999999;0.00020099999999999998;0.00010799999999999998; 1e-06; true; 0.275017;0.17; 0.166585;0.004532;0.00072;0.000547; 1.6e-05; true; 0.192112;0.84; 0.156012;8.8e-05; 7e-06; true; 0.39339;1.14; 0.1306; 0.0000; 0.0005; 0.0000; 0.0000; True; 0.0006; 0.1323;2.0; 0.1776; 0.2136; 0.7521; 0.0244; 0.0000; True; 0.7766; 1.1696;1.58; 0.2730; 0.2168; 0.0033; 0.0002; 0.0003; True; 0.0036; 0.4961;3.83;0.912840826; 0.176473652; 0.003191001; true; 0.1867277; 1.455510844;2.38;0.33749602300000003; 0.005454988; 2.3819E-5; true; 0.019809066; 1.032658264
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06084-*.mata;0.12;0.0449518;0.0071920000000000005; 0.0147764000; 0.0002695000; False; 0.0247320000; 0.1206195000;0.01; 0.014573; 0.000478; 0.0001; 0.000104; false; 0.018054;0.02; 0.012918;0.0074979999999999995; 0.001661; 0.001027; 0.000952; false; 0.026041;0.01; 0.012779;0.000897; 0.00145; 0.001405; 0.000552; false; 0.020131;0.58; 0.013616; 2.5e-05; 4e-06; true; 0.036091;1.17; 0.0164; 0.0000; 0.0008; 0.0001; 0.0000; False; 0.0009; 0.0176;1.3; 0.0319; 0.0072; 0.0093; 0.0023; 0.0481; False; 0.0598; 0.0993;1.09; 0.0248; 0.0072; 0.0084; 0.0047; 0.0048; False; 0.0132; 0.0459;1.57;0.190713782; 0.053947168; 0.002419084; false; 0.066540622; 0.404094656;1.41;0.050249139; 0.003670218; 3.1403E-5; false; 0.012183306; 0.293177305
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06085-*.mata;0.13;0.041405500000000005;0.009203199999999998;0.0132969; 0.0002046000; True; 0.0251053000; 0.1229111000;0.0; 0.002778;1.5e-05;7e-06; 1e-06; true; 0.003505;0.0; 0.002775;0.001657;1.3000000000000001e-05;7e-06; 2e-06; true; 0.005151;0.0; 0.002572;0.000176;0.0007160000000000001;0.000538; 2.3e-05; true; 0.005634;ERR;ERR;ERR;ERR;ERR;ERR;1.17; 0.0107; 0.0000; 0.0001; 0.0000; 0.0000; True; 0.0002; 0.0112;1.24; 0.0112; 0.0017; 0.0122; 0.0018; 0.0000; True; 0.0141; 0.0273;0.98; 0.0102; 0.0021; 0.0001; 0.0001; 0.0002; True; 0.0003; 0.0128;1.33;0.172244942; 0.057268565; 0.001815665; true; 0.064062025; 0.388381533;0.95;0.028140828; 0.001603248; 1.8548E-5; true; 0.010178019; 0.174403035
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06088-*.mata;0.14;0.048643599999999995;0.0089577;0.014018200000000001; 0.0002455000; True; 0.0256592000; 0.1298697000;0.0; 0.007604;2.3e-05;9e-06; 1e-06; true; 0.00946;0.0; 0.007742;0.004037;2.1000000000000002e-05;5.999999999999999e-06; 1e-06; true; 0.013229;0.02; 0.015008;0.000781;0.0008280000000000001;0.0006460000000000001; 2.5e-05; true; 0.020844;ERR;ERR;ERR;ERR;ERR;ERR;1.24; 0.0282; 0.0000; 0.0001; 0.0002; 0.0000; True; 0.0003; 0.0290;1.09; 0.0184; 0.0045; 0.0321; 0.0018; 0.0000; True; 0.0339; 0.0571;1.17; 0.0301; 0.0143; 0.0002; 0.0002; 0.0003; True; 0.0005; 0.0454;1.88;0.293167401; 0.124809584; 0.004060807; true; 0.15750511; 0.634800542;1.23;0.055849981; 0.002866056; 3.6918E-5; true; 0.010360037; 0.279959654
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06089-*.mata;0.13;0.0395087;0.008932; 0.0138216000; 0.0002070000; False; 0.0256192000; 0.1200206000;0.0; 0.001841; 6.3e-05; 1.8e-05; 1.7e-05; false; 0.002456;0.0; 0.001892;0.001108; 0.000101; 7.1e-05; 5.7e-05; false; 0.003688;0.0; 0.001688;0.000133; 0.000655; 0.000617; 0.000122; false; 0.004457;0.5; 0.00184; 1.9e-05; 5e-06; true; 0.004126;0.97; 0.0078; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0002; 0.0083;1.03; 0.0088; 0.0016; 0.0046; 0.0023; 0.0007; False; 0.0077; 0.0183;1.21; 0.0109; 0.0045; 0.0013; 0.0029; 0.0030; False; 0.0043; 0.0200;1.3;0.17385192700000002; 0.034772955; 0.002172761; false; 0.042752719; 0.320550036;0.87;0.022445304; 0.00396361; 2.7581E-5; false; 0.011315254; 0.125157307
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06092-*.mata;0.17;0.0737473;0.009144000000000001;0.0152476; 0.0002060000; True; 0.0271236000; 0.1702316000;0.04; 0.037275;0.00048499999999999997;5.8e-05; 2e-06; true; 0.045696;0.06; 0.037151;0.022606;0.0017909999999999998;0.001075; 2e-06; true; 0.068426;0.05; 0.035812;0.00241;0.001511;0.0011940000000000002; 3.9e-05; true; 0.047965;0.56; 0.019599;3.4e-05; 6e-06; true; 0.068005;1.19; 0.0615; 0.0000; 0.0014; 0.0000; 0.0000; True; 0.0015; 0.0635;1.32; 0.0726; 0.0299; 0.0745; 0.0028; 0.0000; True; 0.0773; 0.1802;1.04; 0.0367; 0.0167; 0.0060; 0.0001; 0.0002; True; 0.0062; 0.0600;2.75;0.5589035600000001; 0.079888978; 0.002601442; true; 0.089524819; 0.859486748;1.64;0.15300895900000003; 0.004106741; 2.7204E-5; true; 0.043137722; 0.590285353
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06093-*.mata;0.08;0.0284345;0.0055754;0.0080791; 0.0001280000; True; 0.0152846000; 0.0792383000;0.01; 0.01096;2.1000000000000002e-05;9e-06; 1.1e-05; true; 0.013188;0.02; 0.011199;0.0059689999999999995;3.4e-05;1.7e-05; 1e-06; true; 0.019038;0.01; 0.010863;0.000708;0.000709;0.0005819999999999999; 2.4e-05; true; 0.01558;ERR;ERR;ERR;ERR;ERR;ERR;1.12; 0.0146; 0.0000; 0.0002; 0.0000; 0.0000; True; 0.0002; 0.0151;1.15; 0.0231; 0.0066; 0.0375; 0.0031; 0.0000; True; 0.0407; 0.0709;1.14; 0.0226; 0.0064; 0.0007; 0.0013; 0.0014; True; 0.0021; 0.0315;1.71;0.283779154; 0.04562645; 0.002444975; true; 0.054853088; 0.535921417;1.15;0.08446261399999999; 0.002203596; 2.2224E-5; true; 0.024206578; 0.303947861
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06094-*.mata;0.2;0.09337190000000001;0.009452799999999999;0.0180095; 0.0002672000; False; 0.0306549000; 0.2286842000;0.08; 0.059315;0.0060929999999999995;0.001348; 0.00043; false; 0.081726;0.14; 0.058783;0.03178;0.022519;0.017678; 0.004329; false; 0.145517;0.08; 0.059064;0.001967;0.009714;0.008137; 0.002276; false; 0.087915;0.58; 0.031537;3.3e-05; 5e-06; true; 0.095004;1.31; 0.0970; 0.0000; 0.0160; 0.0007; 0.0000; False; 0.0168; 0.1152;1.75; 0.0825; 0.0389; 0.3716; 0.0102; 0.3020; False; 0.6839; 0.8067;1.36; 0.0664; 0.0323; 0.2802; 0.0663; 0.0665; False; 0.3467; 0.4546;2.53;0.35827547499999995; 0.092705594; 0.002471332; false; 0.107567207; 0.704376288;1.96;0.202492391; 0.010203349; 2.0695E-5; false; 0.015971744; 0.608264621
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06095-*.mata;0.11;0.04348079999999999;0.005488;0.008528; 0.0001216000; True; 0.0158657000; 0.0984990000;0.04; 0.044447;0.000144;7.7e-05; 3e-06; true; 0.053664;0.07; 0.043932;0.027602;0.00011399999999999999;4.1e-05; 1e-06; true; 0.078479;0.05; 0.042831;0.0026230000000000003;0.00102;0.000729; 2.7e-05; true; 0.054528;ERR;ERR;ERR;ERR;ERR;ERR;1.26; 0.0737; 0.0000; 0.0003; 0.0000; 0.0000; True; 0.0004; 0.0747;1.47; 0.0789; 0.0693; 0.1477; 0.0149; 0.0000; True; 0.1628; 0.3118;1.18; 0.0803; 0.0395; 0.0011; 0.0002; 0.0003; True; 0.0014; 0.1220;2.63;0.408025764; 0.11079322; 0.003169047; true; 0.12797572; 0.892884277;1.4;0.078191102; 0.002818044; 2.4948E-5; true; 0.009799076; 0.384566072
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06098-*.mata;0.14;0.0522351;0.008915299999999998;0.0136075; 0.0002499000; True; 0.0251762000; 0.1369122000;0.02; 0.017648;7.799999999999999e-05;1.3000000000000001e-05; 3e-06; true; 0.022108;0.02; 0.015847;0.008268000000000001;7.999999999999999e-05;4.0999999999999994e-05; 1e-06; true; 0.026968;0.02; 0.017349;0.000911;0.000705;0.0005250000000000001; 2e-05; true; 0.023047;ERR;ERR;ERR;ERR;ERR;ERR;1.28; 0.0416; 0.0000; 0.0003; 0.0000; 0.0000; True; 0.0003; 0.0425;1.15; 0.0360; 0.0110; 0.0502; 0.0023; 0.0000; True; 0.0526; 0.1000;1.07; 0.0268; 0.0093; 0.0004; 0.0002; 0.0002; True; 0.0007; 0.0372;1.82;0.25025137399999997; 0.091479813; 0.011550575; true; 0.117608573; 0.572928094;1.47;0.097180475; 0.030513195; 2.381E-5; true; 0.036811827; 0.323036392
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06099-*.mata;0.15;0.067041;0.0088545;0.0142846; 0.0002145000; False; 0.0257891000; 0.1536291000;0.05; 0.042982;0.001802;0.00042500000000000003; 0.000316; false; 0.05375;0.08; 0.040401;0.02302;0.007146;0.005443; 0.004406; false; 0.086301;0.05; 0.043154;0.002545;0.00365;0.002932; 0.001601; false; 0.06029;0.55; 0.04142;2.3e-05; 4e-06; true; 0.0861;1.17; 0.0657; 0.0000; 0.0064; 0.0005; 0.0000; False; 0.0070; 0.0739;1.84; 0.0763; 0.0334; 0.1159; 0.0075; 0.4896; False; 0.6130; 0.7238;1.32; 0.0639; 0.0389; 0.0576; 0.0238; 0.0239; False; 0.0816; 0.1863;1.92;0.329572953; 0.048578337; 0.002041856; false; 0.056812432; 0.687329943;1.34;0.07904420000000001; 0.022213479; 2.5118E-5; false; 0.028933658; 0.345227075
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06102-*.mata;0.17;0.0745199;0.009824499999999998;0.013867; 0.0002292000; True; 0.0263015000; 0.1691139000;0.05; 0.043842;0.0003420000000000001;8.999999999999999e-05; 3e-06; true; 0.054067;0.07; 0.045392;0.025312;0.001022;0.0005080000000000001; 1e-06; true; 0.079468;0.05; 0.045735;0.0014260000000000002;0.0007899999999999999;0.000607; 1.8e-05; true; 0.054822;0.61; 0.037341;3.7000000000000005e-05; 5e-06; true; 0.101822;1.21; 0.0705; 0.0000; 0.0009; 0.0000; 0.0000; True; 0.0009; 0.0723;1.53; 0.0885; 0.0282; 0.2712; 0.0093; 0.0000; True; 0.2806; 0.3981;1.13; 0.0724; 0.0472; 0.0090; 0.0003; 0.0003; True; 0.0094; 0.1301;2.65;0.448822812; 0.144768628; 0.002252684; true; 0.154524191; 0.806525152;1.35;0.08261531600000001; 0.003685616; 2.59E-5; true; 0.013450201; 0.359279658
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06103-*.mata;0.17;0.0736661;0.009554199999999999;0.015271799999999999; 0.0002342000; True; 0.0276843000; 0.1667223000;0.04; 0.037688;5.9999999999999995e-05;1.7e-05; 3e-06; true; 0.04564;0.06; 0.039106;0.020607;8.7e-05;4.4000000000000006e-05; 2e-06; true; 0.065574;0.04; 0.034913;0.0012799999999999999;0.000953;0.000695; 2.4e-05; true; 0.041856;0.58; 0.036405;4.5e-05; 5e-06; true; 0.092342;1.03; 0.0353; 0.0000; 0.0003; 0.0000; 0.0000; True; 0.0004; 0.0363;1.29; 0.0463; 0.0134; 0.1155; 0.0131; 0.0000; True; 0.1287; 0.1899;1.32; 0.0808; 0.0268; 0.0017; 0.0002; 0.0003; True; 0.0020; 0.1107;2.24;0.40964011499999997; 0.093214846; 0.002424188; true; 0.101798429; 0.800979873;1.5;0.06321041; 0.003199297; 2.9758E-5; true; 0.010343283; 0.347065068
