name;mata-0.111-runtime;mata-0.111-mataparsing;mata-0.111-mataminterm;mata-0.111-intersection;mata-0.111-trim;mata-0.111-inclusion_check;mata-0.111-inclusion_check_result;mata-0.111-overall;mata-0.112-runtime;mata-0.112-mataparsing;mata-0.112-mataminterm;mata-0.112-intersection;mata-0.112-trim;mata-0.112-inclusion_check;mata-0.112-inclusion_check_result;mata-0.112-overall;mata-0.113-runtime;mata-0.113-mataparsing;mata-0.113-mataminterm;mata-0.113-intersection;mata-0.113-trim;mata-0.113-inclusion_check;mata-0.113-inclusion_check_result;mata-0.113-overall
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.01; 0.009614; 0.007277;1e-05;1.6e-05; 6e-06; true; 0.018236;0.01; 0.010088; 0.007993;9e-06;1.7e-05; 6e-06; true; 0.019552;0.01; 0.009567; 0.007386;1e-05;1.7e-05; 4.8e-05; true; 0.018334
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata;0.02; 0.015834; 0.009711;2.9e-05;2.5e-05; 7e-06; true; 0.027207;0.02; 0.01607; 0.009899;3e-05;1.5000000000000002e-05; 5e-06; true; 0.027617;0.02; 0.016189; 0.009502;2.8e-05;2.4e-05; 7.3e-05; true; 0.027557
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata;0.01; 0.011858; 0.00757;9.999999999999999e-05;4.9000000000000005e-05; 8e-06; true; 0.020994;0.01; 0.011545; 0.007666;8.4e-05;4.9000000000000005e-05; 7e-06; true; 0.020857;0.01; 0.011474; 0.007465;8.1e-05;4.2e-05; 5.1e-05; true; 0.020485
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;0.27; 0.187275; 0.099177;0.000594;0.000214; 8e-06; true; 0.307175;0.27; 0.190086; 0.097575;0.000594;0.00022; 7e-06; true; 0.30858;0.28; 0.188446; 0.096567;0.000605;0.000234; 0.002441; true; 0.30888
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut39.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata;0.03; 0.025126; 0.012723;1.3000000000000001e-05;1.7e-05; 6e-06; true; 0.039994;0.03; 0.024404; 0.013239;1.2e-05;1.7e-05; 7e-06; true; 0.039735;0.02; 0.02435; 0.012765;1.2000000000000002e-05;1.1e-05; 0.000115; true; 0.039414
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;0.24; 0.188397; 0.071339;0.000135;4.4999999999999996e-05; 7e-06; true; 0.26783;0.24; 0.20539; 0.064131;0.000143;6.7e-05; 8e-06; true; 0.27871;0.23; 0.190348; 0.062917;0.000147;6.6e-05; 0.001093; true; 0.263549
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.02; 0.019583; 0.00934;0.000102;6.7e-05; 3.5e-05; true; 0.030664;0.02; 0.018646; 0.00882;9.499999999999999e-05;5.7e-05; 4.2e-05; true; 0.029112;0.02; 0.019033; 0.008468;0.000111;5.8e-05; 0.00011; true; 0.029245
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata;0.02; 0.017451; 0.008111;5.2000000000000004e-05;3.5e-05; 7e-06; true; 0.026868;0.02; 0.017274; 0.008026;7.1e-05;5.4999999999999995e-05; 5e-06; true; 0.026644;0.02; 0.016986; 0.007993;5.8e-05;3.4e-05; 4.3e-05; true; 0.026364
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata;0.07; 0.060739; 0.020135;0.000242;0.000127; 6e-06; true; 0.084132;0.08; 0.060692; 0.019979;0.000196;0.00011899999999999999; 6e-06; true; 0.083981;0.07; 0.05199; 0.020731;0.000206;9.8e-05; 5e-05; true; 0.076451
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.02; 0.018158; 0.01106;1.7e-05;2e-05; 1.5e-05; true; 0.031113;0.03; 0.023204; 0.012093;1.9e-05;1e-05; 7e-06; true; 0.037192;0.02; 0.018486; 0.015152;3.1e-05;1.5e-05; 0.000144; true; 0.036768
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata;0.01; 0.009812; 0.007855;1.8e-05;9e-06; 7e-06; true; 0.019208;0.02; 0.017459; 0.012041;2.9e-05;1.5e-05; 1.7e-05; true; 0.031851;0.02; 0.01825; 0.007841;1.6e-05;2e-05; 4e-05; true; 0.02767
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata;0.02; 0.016779; 0.009627;1.8e-05;2.1000000000000002e-05; 6e-06; true; 0.028235;0.02; 0.016654; 0.009831;2.3e-05;1.3000000000000001e-05; 7e-06; true; 0.028488;0.03; 0.02001; 0.012773;2.9e-05;1.2000000000000002e-05; 5.1e-05; true; 0.034997
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.04; 0.034087; 0.015725;2e-05;1.1000000000000001e-05; 6e-06; true; 0.052363;0.04; 0.030497; 0.013098;1.5e-05;1e-05; 6e-06; true; 0.045872;0.03; 0.026105; 0.013138;1.8e-05;9e-06; 8.1e-05; true; 0.041596
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut60.mata;0.01; 0.012407; 0.011373;1.8e-05;2e-05; 6e-06; true; 0.025879;0.02; 0.012615; 0.011135;1.7e-05;2e-05; 7e-06; true; 0.025856;0.01; 0.012357; 0.011167;2e-05;1e-05; 9.7e-05; true; 0.025964
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut10.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.13; 0.100102; 0.04054;0.001539;0.000573; 8e-06; true; 0.150057;0.13; 0.09998; 0.040596;0.001563;0.000563; 6e-06; true; 0.150016;0.13; 0.09784; 0.041331;0.0015409999999999998;0.000549; 0.000123; true; 0.148823
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut10.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata;0.18; 0.120422; 0.068904;0.0012289999999999998;0.00041200000000000004; 8e-06; true; 0.200101;0.18; 0.145494; 0.052291;0.001324;0.000464; 8e-06; true; 0.209272;0.16; 0.117583; 0.052783;0.001166;0.000384; 0.000404; true; 0.181547
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut45.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata;0.08; 0.057472; 0.027426;0.0015339999999999998;0.000727; 9e-06; true; 0.092507;0.07; 0.05473; 0.025561;0.00157;0.000706; 6e-06; true; 0.087752;0.08; 0.058143; 0.026365;0.001504;0.00067; 0.000107; true; 0.091915
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;0.32; 0.232052; 0.10483;0.0011409999999999999;0.000513; 1e-05; true; 0.3602;0.33; 0.232971; 0.105401;0.001073;0.00045500000000000006; 7e-06; true; 0.359966;0.34; 0.235565; 0.108108;0.0010749999999999998;0.00045900000000000004; 0.002193; true; 0.367468
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut12.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata;0.05; 0.047512; 0.020044;0.000117;4.9000000000000005e-05; 9e-06; true; 0.070763;0.05; 0.046855; 0.018068;7.9e-05;5.1e-05; 6e-06; true; 0.067989;0.06; 0.048086; 0.020131;8.1e-05;4.9e-05; 4.2e-05; true; 0.071318
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut13.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata;0.09; 0.07362; 0.026092;2.5e-05;1.5e-05; 6e-06; true; 0.103743;0.09; 0.073998; 0.026832;2.4e-05;1.4e-05; 7e-06; true; 0.104683;0.09; 0.07338; 0.025193;4.399999999999999e-05;1.4e-05; 1.7e-05; true; 0.102318
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut13.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata;0.05; 0.044292; 0.019634;2.7e-05;4e-06; 5e-06; true; 0.067155;0.05; 0.044674; 0.017722;2.7e-05;4e-06; 7e-06; true; 0.065449;0.06; 0.045487; 0.020544;2.8000000000000003e-05;7e-06; 1.6e-05; true; 0.069286
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut13.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata;0.06; 0.05474; 0.020816;2.6000000000000002e-05;5.999999999999999e-06; 7e-06; true; 0.07917;0.06; 0.050526; 0.021731;2.6000000000000002e-05;1.5e-05; 1.6e-05; true; 0.075839;0.06; 0.050227; 0.020599;2.6000000000000002e-05;1.4e-05; 6.8e-05; true; 0.074405
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;0.31; 0.235209; 0.106037;0.0008030000000000001;0.00042; 8e-06; true; 0.361712;0.32; 0.235; 0.102049;0.000828;0.00038800000000000005; 8e-06; true; 0.357744;0.32; 0.241285; 0.102842;0.000812;0.000419; 0.002217; true; 0.367422
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata;0.05; 0.044476; 0.018948;3.5999999999999994e-05;1.6e-05; 6e-06; true; 0.066391;0.05; 0.045319; 0.019068;3.4e-05;1.7e-05; 6e-06; true; 0.067303;0.05; 0.045045; 0.021157;4.2000000000000004e-05;8e-06; 4.6e-05; true; 0.06934
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut39.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata;0.07; 0.052425; 0.021748;0.000348;0.000153; 7e-06; true; 0.078519;0.07; 0.051957; 0.021602;0.000346;0.000195; 8e-06; true; 0.078042;0.07; 0.062759; 0.022952;0.00040200000000000007;0.00018700000000000002; 4.4e-05; true; 0.090345
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.1; 0.078692; 0.031547;0.000282;9.9e-05; 6e-06; true; 0.115398;0.09; 0.06885; 0.031196;0.000279;9.9e-05; 6e-06; true; 0.105193;0.09; 0.070318; 0.033483;0.000293;7.999999999999999e-05; 0.00019; true; 0.109255
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut65.mata;0.11; 0.083463; 0.036501;0.000588;6.599999999999999e-05; 8e-06; true; 0.126625;0.11; 0.083061; 0.036517;0.00044800000000000005;5.6999999999999996e-05; 5e-06; true; 0.125748;0.11; 0.084229; 0.036451;0.000513;7.4e-05; 9.9e-05; true; 0.127306
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut41.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut68.mata;0.08; 0.061218; 0.026972;0.000117;5.2999999999999994e-05; 1.1e-05; true; 0.092518;0.08; 0.062981; 0.026865;0.000135;8.8e-05; 7e-06; true; 0.094957;0.08; 0.059992; 0.02663;0.000137;5.399999999999999e-05; 0.00027; true; 0.091367
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;0.3; 0.225523; 0.098979;0.00011899999999999999;6.8e-05; 8e-06; true; 0.342087;0.3; 0.224496; 0.098219;0.000116;5.6e-05; 8e-06; true; 0.340684;0.31; 0.226553; 0.098716;0.000116;6.599999999999999e-05; 0.002112; true; 0.344789
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata;0.05; 0.044987; 0.019398;0.000149;4.899999999999999e-05; 6e-06; true; 0.06794;0.06; 0.045949; 0.020272;0.00015;8.599999999999999e-05; 7e-06; true; 0.069918;0.06; 0.046165; 0.021284;0.000125;6.8e-05; 5.5e-05; true; 0.071167
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata;0.06; 0.049829; 0.020453;0.000126;7.699999999999999e-05; 9e-06; true; 0.073937;0.06; 0.050368; 0.020853;0.000145;4.9e-05; 6e-06; true; 0.074702;0.06; 0.050567; 0.020985;0.000121;5.1e-05; 2.7e-05; true; 0.075086
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata;0.05; 0.042126; 0.017065;2.8e-05;1.1000000000000001e-05; 7e-06; true; 0.061752;0.04; 0.043294; 0.017372;2.8e-05;1.1000000000000001e-05; 6e-06; true; 0.063322;0.05; 0.042815; 0.017733;2.8e-05;1.9e-05; 1.3e-05; true; 0.063231
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata;0.07; 0.054706; 0.026191;4.7999999999999994e-05;1.6e-05; 6e-06; true; 0.084217;0.07; 0.053984; 0.026511;5.099999999999999e-05;1.6e-05; 6e-06; true; 0.08392;0.07; 0.05309; 0.026887;5.599999999999999e-05;1.8e-05; 4.1e-05; true; 0.083711
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.18; 0.123799; 0.065118;5.099999999999999e-05;1.8e-05; 8e-06; true; 0.200592;0.18; 0.125351; 0.065519;5.099999999999999e-05;9e-06; 7e-06; true; 0.202913;0.18; 0.123786; 0.060596;4.9e-05;1.8e-05; 0.000714; true; 0.19696
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut68.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;0.33; 0.242777; 0.103435;0.000135;6.599999999999999e-05; 2.6e-05; true; 0.365135;0.32; 0.245517; 0.10219;0.000133;5.6e-05; 9e-06; true; 0.366527;0.34; 0.24843; 0.104516;0.000128;8.8e-05; 0.002088; true; 0.373664
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata;0.12; 0.087922; 0.044004;0.00014;5.2999999999999994e-05; 7e-06; true; 0.139169;0.11; 0.089871; 0.042203;0.000137;9.9e-05; 7e-06; true; 0.139327;0.12; 0.087961; 0.041123;0.000167;9.999999999999999e-05; 7.1e-05; true; 0.13637
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.06; 0.050651; 0.023037;0.000184;0.000122; 7e-06; true; 0.077847;0.06; 0.050213; 0.021354;0.000182;0.000103; 6e-06; true; 0.075928;0.07; 0.050565; 0.022322;0.000195;0.00010999999999999999; 0.000122; true; 0.077056
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata;0.09; 0.072559; 0.024044;0.000166;7e-05; 8e-06; true; 0.100691;0.08; 0.068292; 0.020851;0.000129;6.3e-05; 5e-06; true; 0.092973;0.06; 0.049675; 0.021298;0.00013199999999999998;5.2e-05; 3.5e-05; true; 0.074703
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata;0.06; 0.04843; 0.020333;0.000217;9.3e-05; 7e-06; true; 0.072618;0.06; 0.048274; 0.020732;0.000135;5.9999999999999995e-05; 6e-06; true; 0.072372;0.06; 0.048072; 0.020255;0.000137;6.099999999999999e-05; 7.8e-05; true; 0.071677
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata;0.45; 0.237495; 0.108178;0.038632;0.017428; 0.016217; true; 0.482336;0.45; 0.238868; 0.107493;0.038166;0.017402; 0.015901; true; 0.483594;0.46; 0.235245; 0.105726;0.039313;0.016848000000000002; 0.039175; true; 0.498679
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata;0.34; 0.228561; 0.092329;0.017960000000000004;0.010018; 9e-06; true; 0.372844;0.34; 0.228643; 0.089349;0.018804;0.010379; 9e-06; true; 0.370615;0.33; 0.228851; 0.090851;0.017875;0.010031000000000002; 3.6e-05; true; 0.369995
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata;0.33; 0.244707; 0.102454;0.004618000000000001;0.001636; 8e-06; true; 0.375467;0.34; 0.243229; 0.100048;0.004567;0.001507; 1.1e-05; true; 0.371342;0.34; 0.247916; 0.103551;0.004815;0.0016899999999999999; 0.00023; true; 0.382729
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.11; 0.084451; 0.040296;0.000241;0.000128; 8e-06; true; 0.1325;0.11; 0.083423; 0.038121;0.000232;9.8e-05; 7e-06; true; 0.12864;0.11; 0.082576; 0.037553;0.000235;9.9e-05; 0.000462; true; 0.127886
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut32.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata;0.08; 0.063571; 0.027112;0.000313;8.8e-05; 9e-06; true; 0.095207;0.08; 0.063321; 0.024986;0.00026500000000000004;6.6e-05; 4e-06; true; 0.092482;0.08; 0.065222; 0.026376;0.00027900000000000006;9.6e-05; 9.8e-05; true; 0.0963
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata;0.06; 0.044981; 0.018129;0.00021;6.2e-05; 6e-06; true; 0.066205;0.05; 0.045003; 0.018549;0.000217;9.199999999999999e-05; 6e-06; true; 0.066973;0.06; 0.043646; 0.017306;0.000221;7.9e-05; 4.2e-05; true; 0.064122
/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut9.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut32.mata;0.08; 0.060031; 0.025538;0.001821;0.000741; 8e-06; true; 0.093763;0.08; 0.060587; 0.025027;0.00172;0.000714; 8e-06; true; 0.093431;0.08; 0.062316; 0.02523;0.001749;0.000729; 8.3e-05; true; 0.095512
