name;java-automatalib-runtime;java-automatalib-construction;java-automatalib-intersection;java-automatalib-inclusion_check;java-automatalib-inclusion_result;java-automatalib-interpretation;java-automatalib-overall;java-brics-runtime;java-brics-construction;java-brics-intersection;java-brics-inclusion_check;java-brics-inclusion_result;java-brics-interpretation;java-brics-overall;mata-runtime;mata-mataparsing;mata-mataminterm;mata-intersection;mata-trim;mata-inclusion_check;mata-inclusion_check_result;mata-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-mataminterm;mata-sim-reduce;mata-sim-intersection;mata-sim-trim;mata-sim-inclusion_check;mata-sim-inclusion_check_result;mata-sim-overall;mata-old-runtime;mata-old-mataparsing;mata-old-mataminterm;mata-old-intersection;mata-old-trim;mata-old-inclusion_check;mata-old-inclusion_check_result;mata-old-overall
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata;1.77;0.20450543199999996;0.042797226; 0.00946355; true; 0.059104928; 0.447759414;1.25;0.03377019;0.003356605; 0.003761157; true; 0.015063159; 0.20833307;0.07; 0.058201; 0.020478;4.2999999999999995e-05;1.8e-05; 9e-06; true; 0.081892;0.07; 0.055848; 0.019553;0.0014249999999999998;2.3e-05;1.6e-05; 1.1e-05; true; 0.079613;0.06; 0.05526; 0.019306;4.1e-05;1.4e-05; 9e-06; true; 0.07717
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;3.23;0.564963187;0.203523186; 0.06537876; false; 0.288804487; 1.064230211;2.13;0.25364447599999995;0.171132215; 0.0123619; false; 0.191671542; 0.82121143;0.15; 0.109799; 0.040787;0.0033550000000000003;0.001747; 0.000767; false; 0.165058;0.16; 0.109993; 0.039846;0.016528;0.000669;0.000201; 0.000115; false; 0.174736;0.14; 0.106527; 0.040191;0.00388;0.001598; 0.000875; false; 0.160938
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;3.71;0.562820596;0.114285045; 0.08919142; true; 0.210500757; 1.032898044;2.01;0.08181920100000001;0.009782428000000001; 0.128322563; true; 0.154140836; 0.481141844;0.19; 0.140169; 0.062417;0.0005660000000000001;0.000136; 1.5e-05; true; 0.21506;0.24; 0.155601; 0.063217;0.033651;0.000301;7.699999999999999e-05; 1.2e-05; true; 0.261351;0.2; 0.153956; 0.062468;0.000546;0.000117; 8e-06; true; 0.22651
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata;TO;0.219352804;MISSING;MISSING;MISSING;MISSING;MISSING;1.53;0.10130199000000001;0.129566537; 0.007126104; true; 0.146484734; 0.478071176;0.1; 0.078632; 0.024777;0.0039380000000000005;0.0015769999999999998; 0.001917; true; 0.117436;0.1; 0.075893; 0.023931;0.012162;0.000687;0.000219; 0.000229; true; 0.11739;0.1; 0.07847; 0.025733;0.004021;0.001792; 0.001945; true; 0.117895
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut65.mata;1.89;0.413371014;0.076538203; 0.006687191; false; 0.122700517; 0.751457507;1.77;0.051021896;0.203641037; 0.017169115; false; 0.228030762; 0.454229469;0.12; 0.06776; 0.024574;0.014352999999999998;0.0049640000000000005; 0.001645; false; 0.134246;0.09; 0.065108; 0.022388;0.010082;0.00043999999999999996;9.7e-05; 6.1e-05; false; 0.103167;0.12; 0.066111; 0.023667;0.014284999999999999;0.005509999999999999; 0.001513; false; 0.128027
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata;2.71;0.316385451;0.061792725; 0.049567771; true; 0.120627349; 0.785310773;1.98;0.219179576;0.003977335; 0.025019275; true; 0.048534947; 0.47316299;0.07; 0.047927; 0.028174;0.00011899999999999999;3.3e-05; 8e-06; true; 0.080488;0.09; 0.059795; 0.024372;0.015403;0.000136;3.9e-05; 1.1e-05; true; 0.104309;0.07; 0.054354; 0.031432;0.00012;4.7e-05; 7e-06; true; 0.092665
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata;1.84;0.17232733600000003;0.031140344000000004; 0.006321376; true; 0.046534239; 0.414527848;1.25;0.058550882;0.002876141; 0.003204807; true; 0.013401473; 0.189163299;0.06; 0.051809; 0.01972;4.5e-05;1.4000000000000001e-05; 9e-06; true; 0.07487;0.05; 0.048895; 0.014942;0.001163;1.3000000000000001e-05;5.999999999999999e-06; 6e-06; true; 0.067301;0.05; 0.045882; 0.013431;3.7999999999999995e-05;1.2000000000000002e-05; 8e-06; true; 0.062237
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut60.mata;2.05;0.29971332500000003;0.070712712; 0.016652081; true; 0.132104159; 0.653831689;1.43;0.072318545;0.006078354; 0.004414934; true; 0.022429601; 0.324560472;0.05; 0.03661; 0.021573;3.7e-05;1.5e-05; 9e-06; true; 0.06307;0.09; 0.066349; 0.026872;0.0032449999999999996;2e-05;1.2e-05; 1e-05; true; 0.101605;0.06; 0.053177; 0.016343;3.5e-05;1.3000000000000001e-05; 8e-06; true; 0.073979
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata;2.37;0.291345864;0.045801600000000005; 0.078695; true; 0.132961585; 0.58171118;1.58;0.150696915;0.010575377; 0.009936701; true; 0.055721756; 0.441723115;0.11; 0.094198; 0.031595;3.2e-05;1.2000000000000002e-05; 9e-06; true; 0.129451;0.12; 0.096812; 0.033849;0.008798;1.8e-05;2.1000000000000002e-05; 1.4e-05; true; 0.144089;0.07; 0.053539; 0.021933;1.9e-05;1.2000000000000002e-05; 7e-06; true; 0.0782
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata;2.2;0.40721680299999996;0.044305047; 0.013308219; true; 0.065649734; 0.642629156;1.59;0.061142595;0.005496257000000001; 0.004929494; true; 0.030739682; 0.394650258;0.06; 0.059751; 0.020083;2.1000000000000002e-05;9e-06; 7e-06; true; 0.082195;0.1; 0.079771; 0.032655;0.003372;2.1000000000000002e-05;1.9e-05; 8e-06; true; 0.119986;0.1; 0.073048; 0.029787;2.9e-05;1.2e-05; 8e-06; true; 0.106504
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;3.34;0.776535206;0.072465321; 0.099079829; true; 0.183231413; 1.177899274;2.63;0.154657639;0.0038804069999999998; 0.371569349; true; 0.421838124; 0.946215906;0.13; 0.091498; 0.048333;4.9e-05;1.7e-05; 9e-06; true; 0.147572;0.2; 0.146839; 0.057096;0.012357;3.399999999999999e-05;1.7e-05; 1.2e-05; true; 0.224463;0.18; 0.146241; 0.053025;4.899999999999999e-05;1.8e-05; 1e-05; true; 0.206685
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;1.9;0.361893636;0.066968276; 0.010533171; true; 0.096898119; 0.787576362;1.43;0.101983542;0.008027862; 0.002685615; true; 0.021824469; 0.385966346;0.07; 0.049517; 0.022245;0.00015800000000000002;5.4999999999999995e-05; 1e-05; true; 0.075362;0.06; 0.043151; 0.022051;0.0040739999999999995;9.9e-05;4e-05; 7e-06; true; 0.072875;0.07; 0.0553; 0.022581;0.000157;4.7000000000000004e-05; 9e-06; true; 0.081349
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut32.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.31;0.06861545200000001;0.003297242; 0.009320027; true; 0.019547548; 0.345554114;0.08; 0.06753; 0.020561;0.000153;3.7e-05; 6e-06; true; 0.091124;0.09; 0.06803; 0.01892;0.0066110000000000006;0.00015999999999999999;3.3e-05; 8e-06; true; 0.098479;0.09; 0.066908; 0.030629;0.000331;7.199999999999999e-05; 9e-06; true; 0.102667
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata;1.58;0.19122257100000004;0.06371853999999999; 0.018060743; false; 0.088443416; 0.382114533;1.33;0.05673226099999999;0.035006684999999996; 0.002769035; false; 0.04493415; 0.272133353;0.03; 0.03149; 0.011502;0.00044399999999999995;0.000196; 4.1e-05; false; 0.045403;0.06; 0.05128; 0.021013;0.0021520000000000003;0.000205;8.799999999999998e-05; 4.1e-05; false; 0.077084;0.06; 0.050087; 0.018083;0.00048499999999999997;0.000178; 4.3e-05; false; 0.07062
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut45.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut60.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;2.68;0.466896211;0.050303862000000005; 0.034237116; false; 0.094112852; 0.736023957;2.42;0.156895314;0.003328285; 0.374999735; true; 0.395866534; 0.874907557;0.14; 0.114196; 0.035601;0.001536;0.00039400000000000004; 8e-05; false; 0.157376;0.09; 0.07685; 0.021177;0.005304;0.00017900000000000001;6.4e-05; 5.9e-05; false; 0.107281;0.12; 0.100395; 0.0364;0.001698;0.00037; 9.1e-05; false; 0.144019
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;2.23;0.43031252400000003;0.049366356; 0.01926841; true; 0.075004244; 0.84041132;1.52;0.103461447;0.005454003000000001; 0.008785197; true; 0.030176355; 0.429280357;0.08; 0.060028; 0.031326;6.8e-05;2e-05; 1e-05; true; 0.096341;0.08; 0.056667; 0.028803;0.004824;4.2999999999999995e-05;1.9e-05; 9e-06; true; 0.094909;0.07; 0.052011; 0.02833;4.3e-05;1.6e-05; 9e-06; true; 0.085198
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut32.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;4.2;0.769379919;0.084123192; 0.178289983; true; 0.270021954; 1.43251578;2.6;0.334637685;0.008326404; 0.108728352; true; 0.135093967; 0.97998927;0.15; 0.109624; 0.052918;3e-05;1.1e-05; 1.2e-05; true; 0.174966;0.18; 0.122996; 0.045659;0.019941999999999998;1.1e-05;1.6e-05; 7e-06; true; 0.196262;0.1; 0.080112; 0.036526;1.4e-05;7e-06; 8e-06; true; 0.12254
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut4.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;2.53;0.518228889;0.128917862; 0.027529881; true; 0.17073531; 1.049494053;1.63;0.10729533100000001;0.020293405; 0.002936888; true; 0.053964542; 0.45594824;0.07; 0.05144; 0.021307;1.8e-05;1.3000000000000001e-05; 1.1e-05; true; 0.076227;0.05; 0.045016; 0.015933;0.002815;1.1e-05;7e-06; 8e-06; true; 0.066241;0.06; 0.049136; 0.016205;1.6e-05;4.9999999999999996e-06; 8e-06; true; 0.068198
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata;4.55;0.962864495;0.183441181; 0.058180705; true; 0.270428089; 1.68233903;2.4;0.292287865;0.011166530000000001; 0.019768902; true; 0.039105983; 0.654831637;0.27; 0.202038; 0.089332;0.0005980000000000001;0.00021999999999999998; 1.1e-05; true; 0.308344;0.26; 0.1316; 0.087908;0.048409;0.000194;4.2000000000000004e-05; 1.6e-05; true; 0.283558;0.28; 0.207849; 0.091373;0.000604;0.00022799999999999999; 9e-06; true; 0.315193
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut13.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata;5.09;0.691966488;0.321688251; 0.455882686; true; 0.783418073; 1.811026821;2.46;0.21384877400000002;0.043076679; 0.008243455; true; 0.064558006; 0.602328509;0.44; 0.388892; 0.089763;0.003126;0.0010420000000000002; 1e-05; true; 0.491529;1.05; 0.379324; 0.091443;0.619615;0.001228;0.00032800000000000006; 1e-05; true; 1.09941;0.44; 0.384733; 0.092799;0.003651;0.001032; 9e-06; true; 0.489889
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;4.93;0.689381624;0.307854537; 0.288784405; true; 0.621466655; 1.623370647;2.68;0.231240195;0.07838334000000001; 0.00452213; true; 0.107185143; 0.783988467;0.48; 0.408701; 0.099194;0.0053360000000000005;0.0013800000000000002; 1.1e-05; true; 0.526212;1.24; 0.362351; 0.068492;0.848348;0.0012909999999999998;0.000308; 1e-05; true; 1.28784;0.43; 0.355164; 0.097673;0.005103;0.0012829999999999999; 1.1e-05; true; 0.469402
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata;2.76;0.42526693000000004;0.091367158; 0.020344256; true; 0.119623535; 0.80767486;1.88;0.133787968;0.004202888; 0.001145718; true; 0.026927443; 0.455551738;0.13; 0.099757; 0.040109;4.399999999999999e-05;2.3000000000000003e-05; 1e-05; true; 0.146616;0.11; 0.089697; 0.030634;0.007071;3e-05;2.1e-05; 6e-06; true; 0.13173;0.12; 0.085326; 0.042186;4.9999999999999996e-05;1.9e-05; 9e-06; true; 0.134631
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata;2.61;0.425882412;0.084996608; 0.031566025; true; 0.141858911; 0.814057061;1.39;0.084298007;0.003155297; 0.002037924; true; 0.018993616; 0.263172307;0.08; 0.067442; 0.031168;5.1e-05;2.2000000000000003e-05; 1e-05; true; 0.103271;0.09; 0.067866; 0.032;0.00429;5.1e-05;1.9e-05; 7e-06; true; 0.109179;0.09; 0.067302; 0.030585;4.7999999999999994e-05;2.2000000000000003e-05; 9e-06; true; 0.102089
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut9.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut12.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut45.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata;3.33;0.594645925;0.116068102; 0.085726504; true; 0.225945352; 1.201922184;1.81;0.134034967;0.052139108; 0.024055456; true; 0.111488382; 0.627734326;0.11; 0.077459; 0.037095;0.0025129999999999996;0.000638; 1e-05; true; 0.12512;0.13; 0.074105; 0.034633;0.01847;0.0007959999999999999;0.000175; 1e-05; true; 0.134904;0.1; 0.071664; 0.033921;0.0025020000000000003;0.0006050000000000001; 8e-06; true; 0.114822
/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.59;0.122461602;0.008882199; 0.010037189; true; 0.026803069; 0.37975138;0.05; 0.040817; 0.021215;9.499999999999999e-05;4.2e-05; 1e-05; true; 0.066359;0.07; 0.045787; 0.021467;0.0061259999999999995;8.499999999999999e-05;4.599999999999999e-05; 8e-06; true; 0.076417;0.06; 0.047043; 0.021128;0.00011399999999999999;4.0999999999999994e-05; 1e-05; true; 0.072189
/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut32.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut41.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.42;0.052590957;0.07090425; 0.001950052; true; 0.122868739; 0.387576268;0.07; 0.052102; 0.022001;0.001282;0.00044100000000000004; 1.1e-05; true; 0.079748;0.07; 0.051459; 0.022071;0.008724999999999998;0.00043300000000000006;0.00011600000000000001; 8e-06; true; 0.086513;0.07; 0.059301; 0.024212;0.001484;0.000503; 1e-05; true; 0.089263
/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut39.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.4;0.074271561;0.025483215; 0.010445086; true; 0.052337721; 0.398644622;0.1; 0.089733; 0.026448;1.8e-05;8e-06; 1.1e-05; true; 0.119227;0.1; 0.089945; 0.01596;0.002666;1.5e-05;4.9999999999999996e-06; 7e-06; true; 0.110384;0.06; 0.057589; 0.015815;1.1000000000000001e-05;4.9999999999999996e-06; 7e-06; true; 0.075081
/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut41.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.73;0.114435941;0.00229548; 0.093342729; true; 0.115653141; 0.524050309;0.1; 0.091719; 0.02975;1.7e-05;8.000000000000001e-06; 1.1e-05; true; 0.126598;0.11; 0.080533; 0.029788;0.015149000000000001;1.5e-05;5.999999999999999e-06; 1.1e-05; true; 0.130648;0.1; 0.080406; 0.029547;1.5e-05;4.9999999999999996e-06; 8e-06; true; 0.114434
/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;2.19;0.089873222;0.023323691; 0.153988341; true; 0.188149165; 0.577646171;0.13; 0.101822; 0.039475;1.9e-05;9e-06; 2.4e-05; true; 0.147809;0.11; 0.093728; 0.025058;0.008998;1.2000000000000002e-05;5.999999999999999e-06; 9e-06; true; 0.131511;0.11; 0.087687; 0.032265;1.6e-05;7e-06; 8e-06; true; 0.124856
