name;mata-runtime;mata-mataparsing;mata-mataminterm;mata-intersection;mata-trim;mata-inclusion_check;mata-inclusion_check_result;mata-overall;mata-old-runtime;mata-old-mataparsing;mata-old-mataminterm;mata-old-intersection;mata-old-trim;mata-old-inclusion_check;mata-old-inclusion_check_result;mata-old-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-mataminterm;mata-sim-reduce;mata-sim-intersection;mata-sim-trim;mata-sim-inclusion_check;mata-sim-inclusion_check_result;mata-sim-overall;pymata-runtime;pymata-construction;pymata-conversion;pymata-intersection;pymata-trimming;pymata-inclusion;pymata-result;pymata-interpretation;pymata-overall
/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata;0.05; 0.0414; 0.017415;1.1000000000000001e-05;7e-06; 7e-06; true; 0.061333;0.07; 0.062216; 0.017614;1.2000000000000002e-05;7e-06; 9e-06; true; 0.082392;0.06; 0.042139; 0.01743;0.0063;8e-06;7e-06; 8e-06; true; 0.068425;1.19; 0.1149; 0.0000; 0.0003; 0.0000; 0.0000; True; 0.0003; 0.1157
/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata;0.05; 0.0404; 0.017376;1.5e-05;9e-06; 8e-06; true; 0.060075;0.05; 0.040674; 0.017437;1.8e-05;9e-06; 1e-05; true; 0.061053;0.03; 0.025998; 0.01084;0.001078;6e-06;5.999999999999999e-06; 6e-06; true; 0.039353;0.94; 0.0601; 0.0000; 0.0003; 0.0000; 0.0000; True; 0.0003; 0.0609
/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut65.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata;0.05; 0.040921; 0.017147;2.4000000000000004e-05;1.2e-05; 9e-06; true; 0.060084;0.04; 0.039188; 0.016065;2.2000000000000003e-05;1.3e-05; 2.4e-05; true; 0.057125;0.06; 0.043628; 0.018425;0.001492;1.8e-05;9e-06; 8e-06; true; 0.065739;0.99; 0.0521; 0.0000; 0.0002; 0.0000; 0.0000; True; 0.0003; 0.0526
/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut60.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata;0.14; 0.110127; 0.044137;6.2e-05;1.9e-05; 1e-05; true; 0.162035;0.16; 0.111022; 0.047905;6.799999999999999e-05;2.2e-05; 1.2e-05; true; 0.167313;0.17; 0.109971; 0.044071;0.023281;4.4999999999999996e-05;1.4999999999999999e-05; 1.1e-05; true; 0.185598;1.4; 0.2164; 0.0000; 0.0008; 0.0000; 0.0000; True; 0.0009; 0.2180
/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut65.mata;0.04; 0.033753; 0.013737;0.000148;5.6e-05; 7e-06; true; 0.049598;0.03; 0.029879; 0.013059;0.00014099999999999998;5.1e-05; 9e-06; true; 0.045004;0.04; 0.033643; 0.013747;0.002148;7.7e-05;3.4e-05; 9e-06; true; 0.051501;1.23; 0.0721; 0.0000; 0.0008; 0.0000; 0.0000; True; 0.0010; 0.0734
/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata;0.03; 0.023571; 0.012824;0.00022;8.8e-05; 9e-06; true; 0.039506;0.03; 0.023012; 0.013334;0.000212;8.599999999999999e-05; 8e-06; true; 0.039203;0.04; 0.024105; 0.012786;0.002385;0.000101;4.599999999999999e-05; 7e-06; true; 0.042001;1.0; 0.0329; 0.0000; 0.0008; 0.0000; 0.0000; True; 0.0008; 0.0340
/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata;0.03; 0.031533; 0.012278;2.5e-05;1.1000000000000001e-05; 8e-06; true; 0.045753;0.03; 0.032045; 0.013514;2e-05;2.9e-05; 8e-06; true; 0.047433;0.04; 0.033331; 0.012953;0.002261;1.4000000000000001e-05;8e-06; 8e-06; true; 0.050294;1.18; 0.0416; 0.0000; 0.0004; 0.0000; 0.0000; True; 0.0004; 0.0422
/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut68.mata;0.08; 0.066557; 0.019564;0.000155;4.7999999999999994e-05; 8e-06; true; 0.090068;0.05; 0.043613; 0.01364;6.5e-05;2.2e-05; 6e-06; true; 0.059242;0.08; 0.065042; 0.023517;0.0069370000000000005;2.8000000000000003e-05;2.2000000000000003e-05; 9e-06; true; 0.09926;1.01; 0.0702; 0.0000; 0.0010; 0.0000; 0.0000; True; 0.0011; 0.0716
/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata;0.08; 0.056889; 0.024905;3.2e-05;1.7e-05; 1e-05; true; 0.085493;0.07; 0.054108; 0.022873;2.9e-05;9e-06; 8e-06; true; 0.080313;0.07; 0.053854; 0.022385;0.003284;2e-05;1.1e-05; 9e-06; true; 0.083075;1.29; 0.1113; 0.0000; 0.0002; 0.0000; 0.0000; True; 0.0003; 0.1119
/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata;0.04; 0.029263; 0.018483;3.7e-05;2e-05; 7e-06; true; 0.051247;0.04; 0.028539; 0.019112;3.7000000000000005e-05;2e-05; 7e-06; true; 0.051172;0.07; 0.049526; 0.030051;0.004181;3.5e-05;3.2999999999999996e-05; 8e-06; true; 0.089139;1.1; 0.0645; 0.0000; 0.0004; 0.0000; 0.0000; True; 0.0004; 0.0653
/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut41.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut45.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata;0.03; 0.029403; 0.015211;2.9e-05;1.5e-05; 8e-06; true; 0.046739;0.06; 0.050058; 0.021239;5.2999999999999994e-05;2e-05; 1.1e-05; true; 0.074558;0.05; 0.028956; 0.023938;0.0036899999999999997;4.9e-05;4.5e-05; 1e-05; true; 0.060369;1.27; 0.1024; 0.0000; 0.0003; 0.0000; 0.0000; True; 0.0003; 0.1031
/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.11; 0.084801; 0.038152;2e-05;1.1000000000000001e-05; 7e-06; true; 0.126922;0.09; 0.077045; 0.034978;2.2000000000000003e-05;1.1000000000000001e-05; 8e-06; true; 0.115489;0.11; 0.076934; 0.032733;0.012244;2.5e-05;9e-06; 8e-06; true; 0.128108;0.98; 0.0899; 0.0000; 0.0003; 0.0000; 0.0000; True; 0.0004; 0.0906
/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata;0.02; 0.020319; 0.010254;6.2e-05;2.7e-05; 7e-06; true; 0.032292;0.02; 0.020134; 0.010227;6.5e-05;2.7e-05; 6e-06; true; 0.032083;0.05; 0.037063; 0.01843;0.002896;6.9e-05;3.5e-05; 8e-06; true; 0.06127;1.07; 0.0796; 0.0000; 0.0006; 0.0000; 0.0000; True; 0.0007; 0.0807
/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut65.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.57; 0.429089; 0.170255;8.900000000000001e-05;3.5000000000000004e-05; 1.2e-05; true; 0.631539;0.55; 0.409838; 0.170518;9.2e-05;4.4999999999999996e-05; 1.1e-05; true; 0.614214;0.55; 0.392587; 0.136104;0.055696;4.2e-05;1.9999999999999998e-05; 9e-06; true; 0.606401;1.84; 0.7905; 0.0000; 0.0009; 0.0000; 0.0000; True; 0.0009; 0.7927
/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut60.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata;0.08; 0.067976; 0.020992;1e-05;4e-06; 7e-06; true; 0.091912;0.1; 0.079703; 0.032682;1.2e-05;7e-06; 1e-05; true; 0.117608;0.08; 0.059575; 0.020093;0.006582;7e-06;4e-06; 8e-06; true; 0.089036;1.12; 0.1450; 0.0000; 0.0000; 0.0000; 0.0000; True; 0.0001; 0.1457
/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata;0.13; 0.107062; 0.035689;0.0008889999999999999;0.00041200000000000004; 6e-06; true; 0.148633;0.16; 0.114501; 0.055597;0.001997;0.0008320000000000001; 1e-05; true; 0.18143;0.17; 0.117494; 0.056702;0.014886;0.000489;0.000139; 8e-06; true; 0.198645;1.15; 0.1433; 0.0000; 0.0032; 0.0000; 0.0000; True; 0.0032; 0.1469
/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata;0.09; 0.066714; 0.027681;0.001974;0.001025; 1e-05; true; 0.102943;0.08; 0.066307; 0.029146;0.0018909999999999999;0.0008349999999999999; 1e-05; true; 0.103586;0.1; 0.06866; 0.028878;0.012405;0.000496;0.00015199999999999998; 8e-06; true; 0.115934;1.08; 0.0902; 0.0000; 0.0079; 0.0000; 0.0000; True; 0.0080; 0.0987
/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;0.24; 0.167422; 0.077249;0.000668;0.000318; 1e-05; true; 0.260289;0.23; 0.161878; 0.074441;0.000644;0.00026799999999999995; 1.1e-05; true; 0.252508;0.28; 0.161784; 0.073763;0.059071;0.000145;4.399999999999999e-05; 1.2e-05; true; 0.309217;1.44; 0.2778; 0.0000; 0.0032; 0.0000; 0.0000; True; 0.0033; 0.2820
/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.12; 0.086031; 0.042159;0.000898;0.000352; 1.5e-05; true; 0.137686;0.12; 0.078391; 0.047654;0.001055;0.000297; 1.3e-05; true; 0.136251;0.13; 0.093761; 0.038779;0.009274;0.00013;3e-05; 7e-06; true; 0.1467;1.36; 0.1963; 0.0000; 0.0024; 0.0000; 0.0000; True; 0.0026; 0.1994
/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata;0.06; 0.039244; 0.022844;0.000805;0.000303; 1.1e-05; true; 0.068898;0.08; 0.072499; 0.019307;0.0004;0.000148; 8e-06; true; 0.095176;0.11; 0.07607; 0.030992;0.011112;0.000242;7.999999999999999e-05; 8e-06; true; 0.123721;1.07; 0.1076; 0.0000; 0.0022; 0.0001; 0.0000; True; 0.0024; 0.1104
/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut60.mata;0.12; 0.073609; 0.049341;6.599999999999999e-05;6e-06; 7e-06; true; 0.131353;0.15; 0.107449; 0.048837;7.3e-05;1e-05; 1e-05; true; 0.16433;0.15; 0.107608; 0.046949;0.009630000000000001;2.7000000000000002e-05;9e-06; 8e-06; true; 0.171551;1.05; 0.1272; 0.0000; 0.0002; 0.0000; 0.0000; True; 0.0002; 0.1277
/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut45.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata;0.09; 0.067088; 0.029981;0.000154;4.3e-05; 9e-06; true; 0.102356;0.08; 0.067497; 0.026489;0.000148;3.7000000000000005e-05; 1e-05; true; 0.098846;0.09; 0.068738; 0.026012;0.009223;0.000117;3.9e-05; 1e-05; true; 0.109221;1.19; 0.0832; 0.0000; 0.0004; 0.0000; 0.0000; True; 0.0004; 0.0840
/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata;0.08; 0.06401; 0.025544;0.000392;0.00011399999999999999; 9e-06; true; 0.094211;0.07; 0.060889; 0.026215;0.000427;0.000125; 1e-05; true; 0.092053;0.09; 0.059136; 0.025782;0.009892000000000001;0.000123;3.7e-05; 7e-06; true; 0.099312;1.09; 0.0892; 0.0000; 0.0022; 0.0000; 0.0000; True; 0.0023; 0.0922
/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut65.mata;0.14; 0.092353; 0.039513;0.00611;0.004181; 0.000102; false; 0.15037;0.13; 0.085411; 0.041133;0.005778999999999999;0.004316; 7.1e-05; false; 0.14526;0.12; 0.082469; 0.026914;0.016212;0.000684;0.00026399999999999997; 2.1e-05; false; 0.131077;1.38; 0.2360; 0.0000; 0.0287; 0.0002; 0.0001; False; 0.0292; 0.2657
/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut41.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.54; 0.405477; 0.165007;6e-05;1.3e-05; 1.3e-05; true; 0.604409;0.57; 0.414774; 0.173815;6.3e-05;1.4e-05; 1.3e-05; true; 0.628203;0.65; 0.419559; 0.167513;0.094486;3.1e-05;1.2e-05; 8e-06; true; 0.714553;1.6; 0.6812; 0.0000; 0.0005; 0.0000; 0.0000; True; 0.0005; 0.6825
/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut32.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata;0.05; 0.042041; 0.017313;0.000134;4.3e-05; 8e-06; true; 0.062448;0.05; 0.043217; 0.019128;0.00016099999999999998;4.4e-05; 8e-06; true; 0.065516;0.05; 0.042675; 0.017771;0.004254;8.8e-05;3e-05; 9e-06; true; 0.067628;1.21; 0.0855; 0.0000; 0.0007; 0.0000; 0.0000; True; 0.0008; 0.0867
/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.07; 0.055455; 0.026437;0.000152;4.8e-05; 8e-06; true; 0.085981;0.04; 0.030079; 0.015403;0.000184;4.7e-05; 1.2e-05; true; 0.049621;0.08; 0.05573; 0.024369;0.004116;9.9e-05;4.1e-05; 9e-06; true; 0.088203;1.03; 0.0625; 0.0000; 0.0005; 0.0000; 0.0000; True; 0.0006; 0.0633
/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata;0.05; 0.030672; 0.020586;0.0004870000000000001;0.000107; 9e-06; true; 0.056145;0.04; 0.027843; 0.020466;0.00042300000000000004;9.2e-05; 7e-06; true; 0.052626;0.05; 0.029398; 0.020896;0.005108;0.00017099999999999998;4.8e-05; 9e-06; true; 0.05985;1.09; 0.0582; 0.0000; 0.0020; 0.0000; 0.0000; True; 0.0021; 0.0606
/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut60.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;0.09; 0.077582; 0.029232;0.000173;6.3e-05; 1e-05; true; 0.111904;0.09; 0.078626; 0.029322;0.00021099999999999998;6.799999999999999e-05; 1e-05; true; 0.113389;0.12; 0.079975; 0.029;0.012194;9.3e-05;2.8000000000000003e-05; 1.2e-05; true; 0.12593;1.29; 0.1589; 0.0000; 0.0011; 0.0000; 0.0000; True; 0.0012; 0.1607
/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata;0.04; 0.035184; 0.017779;4.4999999999999996e-05;1.9e-05; 8e-06; true; 0.055612;0.04; 0.034679; 0.019014;5.2999999999999994e-05;1.9e-05; 9e-06; true; 0.056688;0.04; 0.033854; 0.017367;0.002826;2.9e-05;2e-05; 6e-06; true; 0.056797;1.23; 0.0787; 0.0000; 0.0004; 0.0000; 0.0000; True; 0.0005; 0.0796
/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut32.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata;0.04; 0.033337; 0.01461;2e-05;1.1e-05; 9e-06; true; 0.050042;0.04; 0.032433; 0.014735;1.9e-05;1.1e-05; 9e-06; true; 0.049392;0.02; 0.019276; 0.009604;0.0013679999999999999;1.2000000000000002e-05;1.6e-05; 6e-06; true; 0.031671;1.06; 0.0416; 0.0000; 0.0001; 0.0000; 0.0000; True; 0.0002; 0.0420
/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.01; 0.009955; 0.006522;8e-06;4.9999999999999996e-06; 6e-06; true; 0.017438;0.01; 0.009657; 0.00713;9e-06;4.9999999999999996e-06; 8e-06; true; 0.01791;0.01; 0.010818; 0.012048;0.001124;1.2000000000000002e-05;7e-06; 8e-06; true; 0.025797;1.08; 0.0400; 0.0000; 0.0001; 0.0000; 0.0000; True; 0.0002; 0.0405
/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.27; 0.242968; 0.056274;9.1e-05;3.0000000000000004e-05; 3.5e-05; true; 0.303723;0.28; 0.252111; 0.056028;8.300000000000001e-05;3.4e-05; 4.4e-05; true; 0.313159;0.42; 0.380881; 0.087729;0.009682999999999999;0.000135;3.9999999999999996e-05; 4e-05; true; 0.486433;1.37; 0.3592; 0.0000; 0.0014; 0.0002; 0.0001; True; 0.0018; 0.3613
/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut45.mata;0.05; 0.048905; 0.019223;2.1000000000000002e-05;1.1e-05; 9e-06; true; 0.07054;0.06; 0.043593; 0.018537;1.6e-05;1e-05; 9e-06; true; 0.064393;0.05; 0.044288; 0.018874;0.001869;1.2000000000000002e-05;8.000000000000001e-06; 8e-06; true; 0.067398;1.34; 0.1012; 0.0000; 0.0002; 0.0000; 0.0000; True; 0.0003; 0.1020
/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata;0.01; 0.006802; 0.005837;6e-05;2.2999999999999997e-05; 2.7e-05; false; 0.013777;0.02; 0.01244; 0.008995;0.000123;4.3e-05; 3.9e-05; false; 0.023368;0.0; 0.006647; 0.006045;0.000778;3e-05;1.7e-05; 2.2e-05; false; 0.014472;1.17; 0.0362; 0.0000; 0.0005; 0.0000; 0.0001; False; 0.0007; 0.0371
