name;automata-runtime;automata-construction;automata-trim;automata-intersection;automata-emptiness_check;automata-emptiness_result;automata-interpretation;automata-overall;mata-runtime;mata-mataparsing;mata-mataminterm;mata-intersection;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;mata-old-runtime;mata-old-mataparsing;mata-old-mataminterm;mata-old-intersection;mata-old-trim;mata-old-emptiness_check;mata-old-emptiness_check_result;mata-old-overall;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-intersection;vata-trim;vata-emptiness_check;vata-emptiness_check_result;vata-overall;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-intersection;awali-trim;awali-emptiness_check;awali-emptiness_check_result;awali-overall;mona-runtime;mona-mataparsing;mona-mataminterm;mona-intersection;mona-emptiness_check;mona-emptiness_check_result;mona-overall;pymata-runtime;pymata-construction;pymata-conversion;pymata-intersection;pymata-trimming;pymata-emptiness;pymata-result;pymata-interpretation;pymata-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-intersection;pyfado-emptiness;pyfado-result;pyfado-interpretation;pyfado-overall;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-intersection;pyautomata-lib-determinization;pyautomata-lib-emptiness;pyautomata-lib-result;pyautomata-lib-interpretation;pyautomata-lib-overall;java-automatalib-runtime;java-automatalib-construction;java-automatalib-interall;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-automatalib-interpretation;java-automatalib-overall;java-brics-runtime;java-brics-construction;java-brics-interall;java-brics-emptiness_check;java-brics-emptiness_result;java-brics-interpretation;java-brics-overall
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/longstrings-100-*.mata;0.18;0.055728200000000006;0.0086872; 0.0533249000; 0.0002669000; False; 0.0700799000; 0.1854006000;0.04; 0.012854; 0.008672; 0.013123; 0.00356; 4.7e-05; false; 0.040111;0.03; 0.012835; 0.00856; 0.013195; 0.003623; 4.1e-05; false; 0.040173;0.09; 0.013319; 0.008681;0.001985; 0.034521; 0.046836; 0.000377; false; 0.107353;0.07; 0.013341; 0.008691;0.00035999999999999997; 0.019365; 0.030547; 0.000762; false; 0.075824;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.4; 0.0322; 0.0000; 0.0352; 0.0080; 0.0003; False; 0.0436; 0.0763;28.94; 0.0507; 0.0025; 17.5475; 12.6705; False; 30.2192; 30.2796;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.22;0.04219055; 9.5013E-5; 0.001214839; false; 0.013372279; 0.219359643
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/longstrings-150-*.mata;0.18;0.05192720000000001;0.0058444; 0.0732872000; 0.0001859000; False; 0.0821910000; 0.1852553000;0.04; 0.012929; 0.006468; 0.020769; 0.008184; 4.5e-05; false; 0.050244;0.03; 0.011917; 0.007118; 0.019341; 0.00584; 3.9e-05; false; 0.045903;0.21; 0.015089; 0.008953;0.002715; 0.083513; 0.123694; 0.000419; false; 0.236069;0.16; 0.02001; 0.01027;0.000498; 0.041901; 0.088172; 0.001487; false; 0.1661;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.37; 0.0553; 0.0000; 0.1104; 0.0228; 0.0003; False; 0.1336; 0.1893;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.09;0.032990679; 9.3698E-5; 0.001244157; false; 0.008665131; 0.403683526
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/longstrings-200-*.mata;0.36;0.08514559999999999;0.010620899999999999; 0.3213792000; 0.0003034000; False; 0.3372441000; 0.5088103000;0.09; 0.031141; 0.018179; 0.077218; 0.018911; 8.9e-05; false; 0.148736;0.09; 0.028895; 0.018194; 0.082006; 0.019744; 8.8e-05; false; 0.152696;0.35; 0.027002; 0.013621;0.003405; 0.17458; 0.216812; 0.000757; false; 0.438736;0.29; 0.026454; 0.01159;0.0006820000000000001; 0.080915; 0.161134; 0.003474; false; 0.288083;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.44; 0.0495; 0.0000; 0.1528; 0.0390; 0.0005; False; 0.1923; 0.2424;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.12;0.068258046; 1.19275E-4; 0.001378138; false; 0.020099001; 0.313501608
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/longstrings-250-*.mata;0.44;0.08262270000000001;0.011001299999999999; 0.4751391000; 0.0002997000; False; 0.4926265000; 0.6611946000;0.11; 0.028199; 0.011835; 0.081823; 0.019142; 9.8e-05; false; 0.144146;0.13; 0.034216; 0.012936; 0.088222; 0.01957; 7e-05; false; 0.15813;0.49; 0.031441; 0.011896;0.004938; 0.246958; 0.234959; 0.000667; false; 0.533256;0.45; 0.035551; 0.013429;0.000944; 0.13656; 0.258003; 0.004161; false; 0.452421;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.33; 0.0350; 0.0000; 0.1652; 0.0590; 0.0005; False; 0.2249; 0.2609;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.15;0.056972166000000005; 8.9679E-5; 0.001140014; false; 0.014184467; 0.214973555
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/longstrings-300-*.mata;0.63;0.1181985;0.0143391; 0.6631515000; 0.0003182000; False; 0.6843076000; 0.9342852000;0.18; 0.051865; 0.020229; 0.280499; 0.049124; 8.2e-05; false; 0.405393;0.16; 0.135806; 0.028055; 0.376799; 0.041081; 0.000127; false; 0.585809;0.92; 0.040964; 0.014699;0.003673; 0.41238; 0.519579; 0.000783; false; 0.994384;0.67; 0.04324; 0.015365;0.001083; 0.195818; 0.41763; 0.005785; false; 0.684164;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.84; 0.0768; 0.0000; 0.4474; 0.1231; 0.0006; False; 0.5713; 0.6505;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.21;0.057959024; 2.09159E-4; 0.001089505; false; 0.010145715; 0.286235027
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/longstrings-350-*.mata;0.74;0.1102684;0.013961099999999999; 0.8541666000; 0.0002863000; False; 0.8727691000; 1.0595779000;0.24; 0.048623; 0.019499; 0.239756; 0.059721; 0.000134; false; 0.371621;0.24; 0.044561; 0.019938; 0.214134; 0.056919; 0.000126; false; 0.339677;1.23; 0.054796; 0.019011;0.007237; 0.619245; 0.730319; 0.001333; false; 1.43503;0.88; 0.048224; 0.016931;0.0011610000000000001; 0.37983; 0.523657; 0.006689; false; 0.980899;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.79; 0.0775; 0.0000; 0.6198; 0.1801; 0.0006; False; 0.8006; 0.8786;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.21;0.056802561; 1.48924E-4; 0.001525441; false; 0.009344572; 0.243912953
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/longstrings-400-*.mata;1.15;0.09415090000000001;0.0119651; 1.0756058000; 0.0002741000; False; 1.1074823000; 1.3271010000;0.2; 0.0356; 0.011971; 0.142177; 0.038127; 7.4e-05; false; 0.2303;0.18; 0.032552; 0.011907; 0.138347; 0.035763; 7.5e-05; false; 0.221042;1.34; 0.03242; 0.011138;0.0043490000000000004; 0.592994; 0.808229; 0.001026; false; 1.45313;1.26; 0.055964; 0.019786;0.001435; 0.941969; 0.709382; 0.009349; false; 1.7432;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.94; 0.0608; 0.0000; 0.8073; 0.2057; 0.0019; False; 1.0151; 1.0792;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.36;0.156500016; 1.0203E-4; 0.002695963; false; 0.0243767; 0.464253915
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/longstrings-450-*.mata;1.58;0.1237698;0.0095472; 1.7664825000; 0.0002152000; False; 1.8048664000; 2.0183692000;0.38; 0.062162; 0.019548; 0.408505; 0.064202; 0.000153; false; 0.559279;0.39; 0.061321; 0.018941; 0.306503; 0.068364; 0.000133; false; 0.459893;2.24; 0.066763; 0.020935;0.009379; 1.29659; 1.23216; 0.002245; false; 2.63201;1.63; 0.034841; 0.012461;0.000902; 0.62739; 1.13813; 0.012425; false; 1.82993;ERR;ERR;ERR;ERR;ERR;ERR;ERR;2.32; 0.1941; 0.0000; 1.1028; 0.3060; 0.0006; False; 1.4095; 1.6075;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.35;0.120979506; 1.00331E-4; 0.001287904; false; 0.009852684; 0.459082186
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/longstrings-50-*.mata;0.15;0.0991158;0.024450100000000002; 0.0234800000; 0.0002909000; False; 0.0654999000; 0.3315043000;0.01; 0.007623; 0.015786; 0.00294; 0.000613; 2.2e-05; false; 0.029917;0.01; 0.009701; 0.029421; 0.003109; 0.000872; 3.3e-05; false; 0.047092;0.03; 0.011513; 0.029848;0.001051; 0.007028; 0.007928; 0.003509; false; 0.063363;0.02; 0.008131; 0.023609;0.000207; 0.004791; 0.007789; 0.000221; false; 0.047903;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.15; 0.0537; 0.0000; 0.0095; 0.0015; 0.0001; False; 0.0111; 0.0658;2.5; 0.0291; 0.0024; 0.9045; 0.3646; False; 1.2692; 1.3016;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.06;0.030379642999999998; 8.0214E-5; 0.001048128; false; 0.009823739; 0.141357297
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/longstrings-500-*.mata;2.05;0.08429790000000001;0.0072063; 2.6236283000; 0.0003129000; False; 2.6350337000; 2.7788630000;0.41; 0.058321; 0.021071; 0.325374; 0.067379; 0.000124; false; 0.47673;0.34; 0.041168; 0.013024; 0.497298; 0.072467; 0.000136; false; 0.627824;2.71; 0.060644; 0.024185;0.009913; 2.13442; 1.52704; 0.002081; false; 3.76343;2.13; 0.069414; 0.013673;0.000929; 1.29364; 1.27474; 0.01697; false; 2.67277;ERR;ERR;ERR;ERR;ERR;ERR;ERR;2.75; 0.1309; 0.0000; 3.2118; 0.4936; 0.0028; False; 3.7091; 3.8469;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.38;0.054129304; 8.5498E-5; 0.001228725; false; 0.008119048; 0.217890553
