name;automata-runtime;automata-construction;automata-trim;automata-compl;automata-emptiness_check;automata-emptiness_result;automata-interpretation;automata-overall;automata-min-runtime;automata-min-construction;automata-min-trim;automata-min-compl;automata-min-emptiness_check;automata-min-emptiness_result;automata-min-interpretation;automata-min-overall
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1739.0.mata;0.19; 0.1083254000;0.005766; 0.0664982000; 0.0001502000; False; 0.0741442000; 0.2232436000;0.88; 0.0827877000;0.0100033; 0.1542376000; 0.0002449000; False; 0.1673213000; 0.3174186000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1741.0.mata;0.21; 0.0819536000;0.0058856; 0.0748241000; 0.0003437000; False; 0.0828994000; 0.2100237000;0.92; 0.0711130000;0.006085; 0.0889816000; 0.0003175000; False; 0.0972320000; 0.2308579000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1748.0.mata;0.26; 0.0686115000;0.0091172; 0.1095324000; 0.0002256000; False; 0.1214737000; 0.2555686000;0.92; 0.0665418000;0.0094412; 0.1055661000; 0.0002153000; False; 0.1178912000; 0.2471146000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1749.0.mata;0.19; 0.0511801000;0.0058965; 0.0662179000; 0.0001906000; False; 0.0742508000; 0.1847334000;1.02; 0.0859057000;0.008870699999999999; 0.0834368000; 0.0001375000; False; 0.0947686000; 0.2486498000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_175.0.mata;0.2; 0.0796657000;0.0087245; 0.0800876000; 0.0002021000; False; 0.0916163000; 0.2288678000;0.91; 0.0527931000;0.0082872; 0.0791588000; 0.0001786000; False; 0.0901267000; 0.2005832000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1752.0.mata;0.26; 0.1007558000;0.0091736; 0.1065525000; 0.0002914000; False; 0.1186361000; 0.2859348000;0.8; 0.0403071000;0.0060619; 0.0927578000; 0.0002141000; False; 0.1009193000; 0.1965711000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1755.0.mata;0.18; 0.0394401000;0.0059272; 0.0942548000; 0.0001982000; False; 0.1022217000; 0.1799526000;0.82; 0.0615722000;0.0058942; 0.0666764000; 0.0001494000; False; 0.0745346000; 0.1934503000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1758.0.mata;0.27; 0.0721948000;0.0102518; 0.1096801000; 0.0002541000; False; 0.1231848000; 0.2962113000;0.98; 0.0723006000;0.0058911; 0.0674240000; 0.0002864000; False; 0.0755643000; 0.2081329000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1761.0.mata;0.26; 0.0703817000;0.009640800000000001; 0.1103076000; 0.0002748000; False; 0.1230541000; 0.2586669000;0.99; 0.0684657000;0.008918200000000001; 0.1066424000; 0.0002157000; False; 0.1183433000; 0.2518103000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1764.0.mata;0.2; 0.0750846000;0.0189775; 0.0707101000; 0.0001568000; False; 0.0968878000; 0.2718278000;0.99; 0.0425417000;0.0086635; 0.1051725000; 0.0002082000; False; 0.1166572000; 0.2021623000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1767.0.mata;0.22; 0.0551635000;0.0058136; 0.1226569000; 0.0001429000; False; 0.1317158000; 0.2440240000;0.97; 0.0661090000;0.0092009; 0.1085723000; 0.0003204000; False; 0.1205909000; 0.2479164000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1770.0.mata;0.19; 0.0710815000;0.005644000000000001; 0.0627720000; 0.0002181000; False; 0.0703389000; 0.1922631000;0.84; 0.0657109000;0.0090464; 0.1060987000; 0.0003360000; False; 0.1182233000; 0.2466089000
