name;automata-runtime;automata-construction;automata-trim;automata-compl;automata-emptiness_check;automata-emptiness_result;automata-interpretation;automata-overall;automata-min-runtime;automata-min-construction;automata-min-trim;automata-min-compl;automata-min-emptiness_check;automata-min-emptiness_result;automata-min-interpretation;automata-min-overall
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08074.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08114.mata;0.31; 0.0893498000;0.0078005999999999995; 0.1365263000; 0.0002699000; False; 0.1466828000; 0.3087851000;1.04; 0.0835648000;0.011369500000000001; 0.1530678000; 0.0002770000; False; 0.1672243000; 0.3190682000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08116.mata;0.14; 0.0271850000;0.0063298; 0.0559103000; 0.0002639000; False; 0.0645699000; 0.1283401000;0.85; 0.0399009000;0.0092746; 0.0542950000; 0.0002395000; False; 0.0665286000; 0.1616434000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08118.mata;0.28; 0.1343121000;0.009951300000000001; 0.0530892000; 0.0001674000; False; 0.0662276000; 0.3147077000;1.09; 0.1628739000;0.0058021; 0.0457884000; 0.0002227000; False; 0.0537618000; 0.3160239000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08130.mata;0.09; 0.0235235000;0.0056095; 0.0283473000; 0.0001215000; False; 0.0361228000; 0.0954798000;0.76; 0.0242173000;0.0054578; 0.0275573000; 0.0001421000; False; 0.0348838000; 0.0927071000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08186.mata;0.5; 0.3026451000;0.0092478; 0.0546575000; 0.0001627000; False; 0.0665545000; 0.4992810000;1.21; 0.3204692000;0.0090888; 0.0554223000; 0.0001597000; False; 0.0672219000; 0.5193541000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08189.mata;0.18; 0.0453897000;0.0089114; 0.0609463000; 0.0002537000; False; 0.0727293000; 0.1703807000;0.69; 0.0282986000;0.0097807; 0.0825817000; 0.0002509000; False; 0.1015263000; 0.1691645000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08201.mata;0.23; 0.0861440000;0.009719799999999999; 0.0504481000; 0.0002125000; False; 0.0633829000; 0.2217216000;0.74; 0.0484590000;0.005568; 0.0301041000; 0.0001459000; False; 0.0376015000; 0.1273200000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08207.mata;0.19; 0.0560009000;0.0097303; 0.0487238000; 0.0002582000; False; 0.0618068000; 0.1784086000;0.91; 0.0721071000;0.0095451; 0.0477941000; 0.0001695000; False; 0.0603506000; 0.1964436000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08227.mata;0.17; 0.0672633000;0.008578299999999999; 0.0882361000; 0.0001973000; False; 0.1016963000; 0.2153288000;0.8; 0.0392120000;0.0084491; 0.0388244000; 0.0001761000; False; 0.0493039000; 0.1266444000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08252.mata;7.55; 6.0417780000;0.0105412; 0.3040915000; 0.0001393000; False; 0.3173242000; 7.9620533000;7.96; 6.2190323000;0.0066096; 0.4269273000; 0.0001909000; False; 0.4355639000; 7.7978579000
