name;mata-bin-runtime;mata-bin-parsing;mata-bin-mintermization;automata-runtime;automata-construction;mata-runtime;mata-mataparsing;mata-mataminterm;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;pymata-runtime;pyfado-runtime;pyautomata-lib-runtime;java-automatalib-runtime;java-brics-runtime;java-brics-construction
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-350-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-350-rhs.mata;TO; 0.326075; 0.0683485;TO;0.2032312;TO; 0.396164; 0.06706;TO; 0.217586; 0.0710869;0.02453487;TO; 0.200854; 0.039154;0.0018484999999999999;TO;TO;TO;TO;TO;0.07155905700000001
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-400-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-400-rhs.mata;ERR;ERR;ERR;TO;0.1144844;TO; 0.215774; 0.0444916;TO; 0.258771; 0.0861242;0.01460695;TO; 0.343706; 0.0975357;0.0023281;TO;TO;TO;TO;TO;0.067271196
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-450-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-450-rhs.mata;TO; 0.160839; 0.0328218;TO;0.16653869999999998;ERR;ERR;ERR;TO; 0.189797; 0.0686271;0.00814623;TO; 0.262569; 0.04993;0.0022868899999999998;TO;TO;TO;TO;TO;0.104217119
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-50-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-50-rhs.mata;TO; 0.0220381; 0.00366342;TO;0.17943989999999999;TO; 0.048524; 0.0147228;TO; 0.0306413; 0.0122883;0.00202597;TO; 0.047857; 0.0197037;0.000270736;TO;TO;TO;TO;TO;0.040082853
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-500-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-500-rhs.mata;ERR;ERR;ERR;TO;0.17218840000000002;TO; 0.352193; 0.114564;TO; 0.291036; 0.102032;0.01924169;TO; 0.319862; 0.067774;0.00395498;TO;TO;TO;TO;TO;0.084495107
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-550-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-550-rhs.mata;TO; 0.452322; 0.0537252;TO;0.2750843;TO; 0.334606; 0.0600825;TO; 0.381863; 0.0602227;0.01802985;TO; 0.371335; 0.161487;0.00294972;TO;TO;TO;TO;TO;0.075167192
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-600-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-600-rhs.mata;TO; 0.480216; 0.0629171;TO;0.22299370000000002;TO; 0.359011; 0.0729029;TO; 0.372811; 0.067709;0.02031756;TO; 0.651495; 0.116972;0.00294405;TO;TO;TO;TO;TO;0.113815118
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-650-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-650-rhs.mata;ERR;ERR;ERR;TO;0.1425363;TO; 0.393212; 0.10815;TO; 0.460447; 0.205272;0.0296701;TO; 0.480922; 0.0504967;0.00360688;TO;TO;TO;TO;TO;0.136967843
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-700-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-700-rhs.mata;TO; 0.403674; 0.066286;TO;0.2537513;TO; 0.350559; 0.118746;TO; 0.311379; 0.082424;0.0299385;TO; 0.41235; 0.0806372;0.0037640399999999997;TO;TO;TO;TO;TO;0.18940896200000001
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-750-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-750-rhs.mata;TO; 0.547741; 0.0796316;TO;0.22000010000000003;TO; 0.748142; 0.116078;TO; 0.533602; 0.0830219;0.064382;TO; 0.568678; 0.0760203;0.00381387;TO;TO;TO;TO;TO;0.134845192
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-800-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-800-rhs.mata;TO; 0.57169; 0.0691472;TO;0.2793775;TO; 0.584391; 0.140288;TO; 0.440944; 0.0867126;0.0285932;TO; 0.469243; 0.0814895;0.004074970000000001;TO;TO;TO;TO;TO;0.180626258
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-850-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-850-rhs.mata;TO; 0.52314; 0.0893289;TO;0.2934846;ERR;ERR;ERR;TO; 0.503561; 0.0847155;0.0203227;TO; 0.487249; 0.0856981;0.00496682;TO;TO;TO;TO;TO;0.106022033
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-900-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-900-rhs.mata;TO; 0.65625; 0.103316;TO;0.1768922;TO; 0.936944; 0.0622678;TO; 0.804693; 0.091361;0.0330962;TO; 0.549896; 0.0758007;0.00510913;TO;TO;TO;TO;TO;0.170103747
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-950-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-950-rhs.mata;TO; 0.676261; 0.139828;TO;0.2658171;TO; 0.664887; 0.0990267;TO; 0.57918; 0.0923357;0.0610883;TO; 0.567783; 0.0954277;0.00456086;TO;TO;TO;TO;TO;0.099630204
